,index,EEP,isochrone_age_yr,initial_mass,star_mass,log_Teff,log_g,log_L,[Fe/H]_init,[Fe/H],WFC3_UVIS_F200LP,WFC3_UVIS_F218W,WFC3_UVIS_F225W,WFC3_UVIS_F275W,WFC3_UVIS_F280N,WFC3_UVIS_F300X,WFC3_UVIS_F336W,WFC3_UVIS_F343N,WFC3_UVIS_F350LP,WFC3_UVIS_F373N,WFC3_UVIS_F390M,WFC3_UVIS_F390W,WFC3_UVIS_F395N,WFC3_UVIS_F410M,WFC3_UVIS_F438W,WFC3_UVIS_F467M,WFC3_UVIS_F469N,WFC3_UVIS_F475W,WFC3_UVIS_F475X,WFC3_UVIS_F487N,WFC3_UVIS_F502N,WFC3_UVIS_F547M,WFC3_UVIS_F555W,WFC3_UVIS_F600LP,WFC3_UVIS_F606W,WFC3_UVIS_F621M,WFC3_UVIS_F625W,WFC3_UVIS_F631N,WFC3_UVIS_F645N,WFC3_UVIS_F656N,WFC3_UVIS_F657N,WFC3_UVIS_F658N,WFC3_UVIS_F665N,WFC3_UVIS_F673N,WFC3_UVIS_F680N,WFC3_UVIS_F689M,WFC3_UVIS_F763M,WFC3_UVIS_F775W,WFC3_UVIS_F814W,WFC3_UVIS_F845M,WFC3_UVIS_F850LP,WFC3_UVIS_F953N,WFC3_IR_F098M,WFC3_IR_F105W,WFC3_IR_F110W,WFC3_IR_F125W,WFC3_IR_F126N,WFC3_IR_F127M,WFC3_IR_F128N,WFC3_IR_F130N,WFC3_IR_F132N,WFC3_IR_F139M,WFC3_IR_F140W,WFC3_IR_F153M,WFC3_IR_F160W,WFC3_IR_F164N,WFC3_IR_F167N,phase
303,303,552,11750000000.000082,0.8199253363469454,0.8145220859087337,3.6655838451987615,1.725897824594596,2.23993555955747,-1.25,-1.23382,-0.423298,5.9178,5.235143,3.345072,2.883255,2.316272,1.139103,1.024067,-0.597251,0.645671,1.319179,0.913384,1.404586,0.869211,0.616076,0.138697,0.13705,0.095518,-0.046064,-0.29333,-0.098169,-0.448183,-0.340054,-1.316465,-0.693898,-0.89966,-0.900905,-0.939295,-1.00449,-1.414314,-1.172056,-1.182707,-1.115033,-1.143638,-1.185276,-1.199349,-1.431756,-1.433092,-1.513937,-1.647005,-1.732425,-1.858764,-1.827752,-1.94143,-2.099572,-2.285812,-2.312831,-2.359276,-2.434533,-2.386934,-2.414,-2.526585,-2.52971,-2.780831,-2.766523,-2.926893,-2.895872,2.0
304,304,553,11750000000.000082,0.8199436704523703,0.8143768753293178,3.6643721535241713,1.700905455118198,2.260003490948959,-1.25,-1.233673,-0.468051,5.916796,5.251589,3.35402,2.858926,2.306073,1.122369,1.006869,-0.642513,0.623673,1.297163,0.885738,1.380036,0.839395,0.581978,0.099859,0.098297,0.056158,-0.086946,-0.333493,-0.138895,-0.491556,-0.382809,-1.365095,-0.738992,-0.945802,-0.947138,-0.985567,-1.051242,-1.4621,-1.219226,-1.229689,-1.162349,-1.191239,-1.233065,-1.247098,-1.480793,-1.482092,-1.563379,-1.697142,-1.783413,-1.910019,-1.879664,-1.993797,-2.152904,-2.340015,-2.367213,-2.413813,-2.489168,-2.441701,-2.468942,-2.582054,-2.585329,-2.837892,-2.823573,-2.985219,-2.954228,2.0
305,305,554,11750000000.000082,0.8199613687167333,0.8142243724384843,3.6631455729812057,1.675876416190758,2.280044622544708,-1.25,-1.23351,-0.51261,5.915053,5.268591,3.364196,2.834762,2.296576,1.106344,0.990387,-0.68758,0.602385,1.275761,0.858617,1.35602,0.810118,0.548297,0.061365,0.05989,0.017119,-0.127547,-0.373342,-0.179309,-0.534672,-0.4253,-1.413561,-0.783862,-0.991736,-0.993165,-1.031631,-1.097797,-1.509697,-1.266203,-1.276475,-1.209478,-1.238658,-1.280674,-1.294666,-1.529666,-1.530924,-1.612647,-1.747143,-1.834298,-1.961143,-1.931446,-2.046064,-2.206157,-2.394156,-2.421538,-2.468294,-2.543746,-2.496418,-2.523837,-2.637484,-2.640914,-2.89495,-2.880618,-3.043567,-3.012611,2.0
306,306,555,11750000000.000082,0.8199785206896032,0.8140637563880423,3.6619283730412646,1.6508654935305993,2.3001008157654645,-1.25,-1.233363,-0.557189,5.911664,5.284988,3.374611,2.810255,2.287049,1.090396,0.973977,-0.732654,0.581169,1.254355,0.831514,1.332007,0.78091,0.514639,0.022907,0.021517,-0.021903,-0.168146,-0.413167,-0.219693,-0.577768,-0.467774,-1.462009,-0.828717,-1.037651,-1.039175,-1.077673,-1.144335,-1.557259,-1.313158,-1.323242,-1.256587,-1.286058,-1.328263,-1.342213,-1.578513,-1.57973,-1.661879,-1.797123,-1.885205,-2.012229,-1.983169,-2.098295,-2.259383,-2.448267,-2.475832,-2.522744,-2.598292,-2.551104,-2.578701,-2.692881,-2.696467,-2.951973,-2.937629,-3.101882,-3.070963,2.0
307,307,556,11750000000.000082,0.8199949444514397,0.8138966519027082,3.660694751475384,1.6258030114624085,2.320139394582358,-1.25,-1.233249,-0.601586,5.907543,5.30191,3.386333,2.78592,2.278234,1.075166,0.958286,-0.777545,0.56067,1.233539,0.804933,1.308527,0.752247,0.481399,-0.015209,-0.016514,-0.060605,-0.208468,-0.452684,-0.259768,-0.62061,-0.509988,-1.510309,-0.873357,-1.083366,-1.084989,-1.123516,-1.190687,-1.604642,-1.359932,-1.369826,-1.30352,-1.333288,-1.375685,-1.389592,-1.627216,-1.62839,-1.710971,-1.846986,-1.936035,-2.06321,-2.034767,-2.150445,-2.312556,-2.502341,-2.530092,-2.577162,-2.652808,-2.605763,-2.633542,-2.748265,-2.752013,-3.009021,-2.994664,-3.160252,-3.129372,2.0
308,308,557,11750000000.000082,0.8200108423113937,0.8137211081954216,3.6594601132327713,1.600754545096628,2.340155365263312,-1.25,-1.233135,-0.645857,5.902252,5.318724,3.398837,2.761533,2.269753,1.060338,0.942994,-0.822302,0.540584,1.213018,0.778639,1.28534,0.723919,0.448409,-0.053098,-0.054321,-0.099099,-0.248609,-0.491997,-0.299632,-0.66327,-0.552018,-1.558474,-0.917834,-1.128923,-1.130648,-1.169198,-1.236888,-1.651867,-1.406555,-1.41626,-1.350305,-1.380372,-1.422963,-1.436825,-1.675784,-1.676914,-1.759935,-1.896725,-1.98677,-2.114063,-2.086203,-2.202487,-2.365628,-2.55632,-2.584258,-2.631487,-2.707228,-2.66033,-2.688293,-2.803561,-2.807476,-3.065998,-3.051627,-3.218562,-3.187726,2.0
309,309,558,11750000000.000082,0.8200261464106486,0.8135377254348739,3.6582253523768777,1.5756877000874203,2.3601850086294744,-1.25,-1.23302,-0.690094,5.895719,5.335297,3.41204,2.737006,2.261502,1.045811,0.927995,-0.867017,0.520804,1.192674,0.752526,1.262351,0.695825,0.415569,-0.090855,-0.092,-0.137481,-0.288664,-0.531202,-0.339381,-0.70584,-0.59396,-1.606595,-0.962241,-1.174413,-1.176242,-1.214812,-1.28303,-1.699024,-1.453117,-1.462636,-1.397033,-1.427402,-1.470187,-1.484005,-1.724312,-1.725399,-1.808871,-1.946432,-2.037501,-2.164883,-2.137549,-2.254536,-2.418687,-2.610291,-2.638414,-2.685802,-2.761638,-2.714891,-2.74304,-2.858854,-2.86294,-3.122985,-3.108603,-3.276896,-3.246107,2.0
310,310,559,11750000000.000082,0.8200409518117389,0.8133453811632417,3.6569736674768287,1.5505709614647396,2.3801920390600464,-1.25,-1.232922,-0.734128,5.888542,5.352368,3.426702,2.712707,2.254003,1.032047,0.913756,-0.911527,0.501803,1.17293,0.726965,1.239944,0.668323,0.383183,-0.128236,-0.129308,-0.17551,-0.328412,-0.570073,-0.378787,-0.748125,-0.635611,-1.654548,-1.006406,-1.219676,-1.221614,-1.260198,-1.328961,-1.745977,-1.499474,-1.508806,-1.44356,-1.474236,-1.517221,-1.530993,-1.772682,-1.773725,-1.857676,-1.996004,-2.088142,-2.215583,-2.188711,-2.306497,-2.471678,-2.664211,-2.692522,-2.740071,-2.816002,-2.769409,-2.797747,-2.91412,-2.918384,-3.179984,-3.165592,-3.335274,-3.304535,2.0
311,311,560,11750000000.000082,0.8200551945062085,0.8131447824782122,3.6557265611605496,1.5254598372720225,2.400207324048014,-1.25,-1.232808,-0.778132,5.880085,5.368971,3.441954,2.688229,2.246623,1.018495,0.899718,-0.955998,0.483035,1.153265,0.701519,1.21768,0.641007,0.350907,-0.16551,-0.166514,-0.213449,-0.36809,-0.608859,-0.418098,-0.790327,-0.677183,-1.702449,-1.050503,-1.264872,-1.266921,-1.305514,-1.374831,-1.792856,-1.545768,-1.554918,-1.490026,-1.52101,-1.564196,-1.577922,-1.821009,-1.822007,-1.906461,-2.045514,-2.138767,-2.266238,-2.23975,-2.35842,-2.524632,-2.718094,-2.74659,-2.7943,-2.870326,-2.823889,-2.852417,-2.969347,-2.973794,-3.236955,-3.222542,-3.393631,-3.362944,2.0
312,312,561,11750000000.000082,0.8200689463149582,0.8129349987367132,3.654455397507242,1.5002772532770232,2.4201929056075406,-1.25,-1.232726,-0.821873,5.871277,5.386323,3.459058,2.664139,2.240217,1.005907,0.886639,-1.000205,0.465264,1.134348,0.676772,1.196165,0.614442,0.319209,-0.202307,-0.203254,-0.250937,-0.407374,-0.647222,-0.456978,-0.832165,-0.718385,-1.750142,-1.094293,-1.309781,-1.311947,-1.350543,-1.420436,-1.839481,-1.591803,-1.600772,-1.53624,-1.56754,-1.610932,-1.624612,-1.869146,-1.870102,-1.955101,-2.094871,-2.189283,-2.316759,-2.290584,-2.410242,-2.577511,-2.771925,-2.800607,-2.848481,-2.924602,-2.878326,-2.90705,-3.024553,-3.029191,-3.293954,-3.27952,-3.452056,-3.421428,2.0
313,313,562,11750000000.000082,0.8200822246218676,0.8127155141978304,3.653199950582556,1.4751533751140713,2.4401774130664853,-1.25,-1.232644,-0.865473,5.86096,5.402938,3.479773,2.639864,2.236504,0.996559,0.876763,-1.044273,0.450918,1.117825,0.653826,1.17784,0.58967,0.288742,-0.238207,-0.239145,-0.287665,-0.446098,-0.684914,-0.495186,-0.873598,-0.759145,-1.797919,-1.137887,-1.354619,-1.3569,-1.395519,-1.466023,-1.886029,-1.637833,-1.64665,-1.582475,-1.614103,-1.657723,-1.671356,-1.917419,-1.918337,-2.003925,-2.144396,-2.239981,-2.36747,-2.341491,-2.462218,-2.630507,-2.825846,-2.854703,-2.902733,-2.978944,-2.932824,-2.961732,-3.079778,-3.084595,-3.350845,-3.336421,-3.510328,-3.479746,2.0
314,314,563,11750000000.000082,0.8200949740024706,0.8124876426587262,3.65192194214182,1.450099367195978,2.4599973120855334,-1.25,-1.232579,-0.908482,5.850711,5.420647,3.502482,2.616293,2.234084,0.988522,0.868229,-1.087747,0.438031,1.102414,0.631922,1.160586,0.566002,0.259142,-0.273302,-0.274237,-0.323627,-0.484106,-0.721847,-0.532657,-0.914343,-0.799213,-1.845147,-1.180843,-1.398837,-1.401239,-1.439874,-1.51101,-1.931989,-1.68327,-1.691934,-1.628123,-1.660088,-1.703939,-1.717524,-1.965159,-1.966038,-2.05225,-2.193412,-2.290192,-2.417708,-2.391897,-2.513765,-2.683076,-2.87937,-2.908404,-2.956595,-3.032896,-2.986937,-3.016036,-3.134638,-3.13964,-3.407419,-3.393004,-3.568319,-3.537787,2.0
315,315,564,11750000000.000082,0.8201072198153664,0.8122509624283902,3.650653560633184,1.4251518655723645,2.4797444705582627,-1.25,-1.23253,-0.951292,5.8394,5.438163,3.525502,2.592647,2.231852,0.980795,0.860056,-1.131011,0.425606,1.087206,0.610253,1.1435,0.542645,0.229774,-0.308154,-0.309087,-0.359387,-0.521918,-0.758537,-0.569938,-0.954865,-0.83906,-1.892124,-1.223569,-1.442812,-1.445336,-1.48398,-1.555754,-1.977687,-1.728458,-1.736972,-1.673524,-1.705829,-1.749907,-1.763442,-2.012646,-2.013483,-2.100312,-2.242164,-2.340104,-2.467694,-2.4421,-2.565078,-2.735383,-2.932638,-2.961852,-3.010202,-3.08659,-3.040796,-3.070086,-3.189244,-3.194427,-3.463733,-3.449352,-3.626051,-3.595572,2.0
316,316,565,11750000000.000082,0.8201191205515942,0.8120018436655811,3.649343319505795,1.3998754304029792,2.499646380441348,-1.25,-1.232448,-0.994214,5.827907,5.45715,3.550788,2.569273,2.230853,0.974233,0.853096,-1.17439,0.41445,1.072868,0.589254,1.12713,0.519987,0.200802,-0.342797,-0.343729,-0.394985,-0.559661,-0.795079,-0.607128,-0.995384,-0.878886,-1.939308,-1.266365,-1.486887,-1.489541,-1.528187,-1.600629,-2.023538,-1.773787,-1.782145,-1.719076,-1.751737,-1.796046,-1.809527,-2.060356,-2.061146,-2.148609,-2.291153,-2.390281,-2.517999,-2.492684,-2.616765,-2.788106,-2.986364,-3.015766,-3.064281,-3.140758,-3.09514,-3.12463,-3.244365,-3.249735,-3.520631,-3.506284,-3.684428,-3.654008,2.0
317,317,566,11750000000.000082,0.8201306736951459,0.8117403336157013,3.6480665718343457,1.374647728279051,2.5196268556987285,-1.25,-1.232366,-1.037431,5.814548,5.474449,3.575158,2.545104,2.229074,0.967108,0.845598,-1.218047,0.402807,1.057891,0.567723,1.110166,0.496884,0.171394,-0.377788,-0.378697,-0.430965,-0.597766,-0.83195,-0.644669,-1.036208,-0.919026,-1.986678,-1.30943,-1.531203,-1.533985,-1.572628,-1.645735,-2.06958,-1.819333,-1.827542,-1.764846,-1.797859,-1.842391,-1.855818,-2.108242,-2.108982,-2.197068,-2.340274,-2.440538,-2.568427,-2.543442,-2.668566,-2.840911,-3.040152,-3.069741,-3.118418,-3.194979,-3.149536,-3.179223,-3.29952,-3.305069,-3.577534,-3.563205,-3.742766,-3.712409,2.0
318,318,567,11750000000.000082,0.820141807394048,0.8114677419873224,3.646750377405693,1.3493225674488705,2.539541013338983,-1.25,-1.232317,-1.080217,5.801493,5.493229,3.602097,2.521662,2.228883,0.961548,0.839709,-1.261275,0.392862,1.044201,0.547328,1.094339,0.474959,0.142886,-0.412041,-0.412931,-0.466264,-0.635268,-0.868142,-0.681566,-1.076482,-0.958601,-2.033697,-1.352015,-1.575065,-1.577985,-1.616616,-1.690415,-2.115219,-1.864465,-1.872519,-1.81021,-1.843589,-1.888348,-1.901718,-2.155791,-2.156476,-2.24521,-2.389096,-2.490507,-2.618603,-2.594022,-2.720183,-2.893566,-3.093828,-3.123611,-3.172456,-3.249102,-3.203844,-3.233737,-3.354616,-3.360351,-3.634459,-3.620136,-3.801172,-3.770883,2.0
319,319,568,11750000000.000082,0.8201525438733857,0.811183518915973,3.6454415003167298,1.3239906469535772,2.559484907513781,-1.25,-1.232268,-1.123042,5.787463,5.511275,3.629422,2.497982,2.228766,0.956205,0.834057,-1.304531,0.383208,1.030573,0.527009,1.078558,0.453177,0.114426,-0.446248,-0.447119,-0.501555,-0.672783,-0.904301,-0.71845,-1.116754,-0.998174,-2.080715,-1.394602,-1.618924,-1.621982,-1.660597,-1.735096,-2.160841,-1.909592,-1.917494,-1.855574,-1.88932,-1.934304,-1.947615,-2.20334,-2.203967,-2.293369,-2.43791,-2.540442,-2.668772,-2.644657,-2.771806,-2.946248,-3.1475,-3.177491,-3.226502,-3.303231,-3.258162,-3.288261,-3.409719,-3.415638,-3.691387,-3.677068,-3.859608,-3.829367,2.0
320,320,569,11750000000.000082,0.8201629347543966,0.8108861990071284,3.6440974190217466,1.298572373005451,2.579367259147188,-1.25,-1.232219,-1.16546,5.773703,5.530386,3.659248,2.474967,2.230146,0.95237,0.829945,-1.34738,0.375177,1.018168,0.507774,1.063871,0.432526,0.086831,-0.479746,-0.480602,-0.536192,-0.709722,-0.939809,-0.754704,-1.156496,-1.037204,-2.127396,-1.436729,-1.662348,-1.665553,-1.704143,-1.779369,-2.206074,-1.954321,-1.962068,-1.900548,-1.934675,-1.979887,-1.993135,-2.250563,-2.251128,-2.341228,-2.486439,-2.590097,-2.718692,-2.695124,-2.823236,-2.998782,-3.201055,-3.231262,-3.280445,-3.357258,-3.312387,-3.342701,-3.464754,-3.470863,-3.74831,-3.733995,-3.918098,-3.887904,2.0
321,321,570,11750000000.000082,0.8201729933051533,0.8105749181897827,3.6427936420009273,1.273235282071794,2.599322070071288,-1.25,-1.232153,-1.208194,5.758228,5.547071,3.687889,2.451084,2.230532,0.947808,0.825098,-1.390529,0.366424,1.004987,0.487895,1.048494,0.411312,0.058826,-0.513637,-0.514481,-0.571245,-0.747056,-0.975694,-0.791334,-1.196569,-1.076575,-2.174273,-1.479146,-1.706033,-1.709382,-1.747944,-1.823891,-2.251512,-1.999285,-2.006883,-1.945756,-1.980255,-2.025691,-2.038875,-2.29797,-2.29846,-2.389255,-2.535123,-2.639857,-2.76872,-2.745752,-2.874741,-3.051375,-3.254643,-3.285063,-3.334413,-3.411305,-3.366631,-3.397154,-3.519782,-3.526075,-3.80517,-3.790858,-3.976486,-3.946344,2.0
322,322,571,11750000000.000082,0.8201826526050897,0.8102521868444359,3.641443058390376,1.247845398688732,2.6191362674727987,-1.25,-1.232137,-1.250256,5.74354,5.565141,3.719725,2.428238,2.232905,0.945236,0.822265,-1.433009,0.359776,0.993455,0.469509,1.034624,0.39164,0.032055,-0.546484,-0.547324,-0.60531,-0.783502,-1.01061,-0.827004,-1.235814,-1.115104,-2.220576,-1.520827,-1.749017,-1.752521,-1.791047,-1.867746,-2.296312,-2.043595,-2.051041,-1.99032,-2.025208,-2.070873,-2.083991,-2.34482,-2.34523,-2.43675,-2.583299,-2.689141,-2.818292,-2.796007,-2.925854,-3.103634,-3.307941,-3.338581,-3.388104,-3.465078,-3.42061,-3.451354,-3.574578,-3.581067,-3.861881,-3.847574,-4.034799,-4.004713,2.0
323,323,572,11750000000.000082,0.8201920246179497,0.809913702805282,3.640108486356617,1.2224233543792813,2.6390381157401253,-1.25,-1.232055,-1.292543,5.727778,5.581534,3.751516,2.404904,2.234975,0.942561,0.819317,-1.475702,0.353023,0.981688,0.450921,1.02056,0.371829,0.005095,-0.579498,-0.580336,-0.639572,-0.820162,-1.045705,-0.862845,-1.275245,-1.153823,-2.267049,-1.562696,-1.79218,-1.795839,-1.834324,-1.911781,-2.34127,-2.08808,-2.095378,-2.035061,-2.070334,-2.116228,-2.129278,-2.391836,-2.392164,-2.484407,-2.63163,-2.738558,-2.868003,-2.846452,-2.97709,-3.15603,-3.36137,-3.392228,-3.441923,-3.518977,-3.474717,-3.505679,-3.62949,-3.636172,-3.918691,-3.904389,-4.093202,-4.063176,2.0
324,324,573,11750000000.000082,0.8202010684987773,0.8095608805530894,3.6387559395200015,1.196958974686746,2.658902619987791,-1.25,-1.232022,-1.334559,5.712,5.597656,3.785017,2.381908,2.237974,0.940932,0.817409,-1.518121,0.347346,0.970696,0.433056,1.007231,0.352803,-0.021266,-0.612,-0.612845,-0.673365,-0.85642,-1.08034,-0.898216,-1.314294,-1.192154,-2.313282,-1.604237,-1.835032,-1.838853,-1.87729,-1.955525,-2.385943,-2.132281,-2.13943,-2.079523,-2.115189,-2.161315,-2.174297,-2.438619,-2.438863,-2.531845,-2.679754,-2.787777,-2.91753,-2.896787,-3.028155,-3.208304,-3.414696,-3.445776,-3.495646,-3.572778,-3.528732,-3.559917,-3.684324,-3.691207,-3.975461,-3.961154,-4.151602,-4.121641,2.0
325,325,574,11750000000.000082,0.8202097859021782,0.8091938175937573,3.637385838498016,1.1714898650769512,2.6786939226801247,-1.25,-1.231989,-1.376212,5.696317,5.613422,3.820312,2.359337,2.241971,0.94043,0.816615,-1.560174,0.342829,0.960572,0.416005,0.99474,0.33465,-0.046937,-0.643898,-0.644759,-0.706596,-0.892182,-1.114425,-0.933019,-1.352862,-1.230001,-2.359181,-1.645356,-1.877478,-1.881467,-1.919851,-1.998884,-2.430238,-2.176103,-2.183105,-2.123613,-2.159676,-2.206042,-2.218951,-2.485076,-2.485239,-2.578971,-2.727576,-2.836709,-2.96678,-2.946922,-3.078951,-3.260362,-3.467841,-3.499128,-3.549175,-3.626387,-3.582561,-3.613975,-3.738983,-3.746075,-4.032098,-4.017769,-4.209905,-4.18,2.0
326,326,575,11750000000.000082,0.8202182312092284,0.808809408936549,3.6360237617780857,1.146027094126285,2.6985015150840064,-1.25,-1.23194,-1.417864,5.680022,5.627532,3.856007,2.336573,2.246007,0.940177,0.816038,-1.602217,0.33853,0.950524,0.399063,0.982383,0.316673,-0.0725,-0.675686,-0.676569,-0.739742,-0.927893,-1.148427,-0.96771,-1.39136,-1.267782,-2.405047,-1.686425,-1.919874,-1.924034,-1.96236,-2.042199,-2.474475,-2.21988,-2.226738,-2.16766,-2.204119,-2.250727,-2.263564,-2.531497,-2.531596,-2.626064,-2.775365,-2.885607,-3.015995,-2.997081,-3.129686,-3.31239,-3.520957,-3.552447,-3.60267,-3.679961,-3.636355,-3.667998,-3.793602,-3.800907,-4.088691,-4.074346,-4.26817,-4.238325,2.0
327,327,576,11750000000.000082,0.8202264042535037,0.8084079006348481,3.634641116872432,1.1204531123716504,2.718328765158984,-1.25,-1.231907,-1.45936,5.663736,5.640893,3.89347,2.31407,2.250934,0.940961,0.816466,-1.644102,0.335241,0.941207,0.382791,0.970756,0.299427,-0.097525,-0.707041,-0.707955,-0.772494,-0.963288,-1.182057,-1.002005,-1.429564,-1.305266,-2.450801,-1.727272,-1.96207,-1.966408,-2.004671,-2.085338,-2.518546,-2.26349,-2.270207,-2.211545,-2.248406,-2.295264,-2.308028,-2.577815,-2.577848,-2.67307,-2.823084,-2.934459,-3.065173,-3.047274,-3.180381,-3.364438,-3.574115,-3.605808,-3.656211,-3.73358,-3.6902,-3.722077,-3.848286,-3.855812,-4.14537,-4.131038,-4.326587,-4.296806,2.0
328,328,577,11750000000.000082,0.8202343079952084,0.8079885048889155,3.6332506792916,1.094842472261395,2.738151745468336,-1.25,-1.231858,-1.500707,5.647282,5.652923,3.932123,2.291682,2.256408,0.942484,0.81759,-1.685835,0.332646,0.932383,0.366997,0.959671,0.282726,-0.122142,-0.738038,-0.738993,-0.804916,-0.998418,-1.215383,-1.035959,-1.467504,-1.342488,-2.496419,-1.767909,-2.004068,-2.00859,-2.046784,-2.128298,-2.562438,-2.306925,-2.313504,-2.25526,-2.292525,-2.339641,-2.352329,-2.624001,-2.623968,-2.719957,-2.870692,-2.983225,-3.114265,-3.09744,-3.230964,-3.416428,-3.627223,-3.65912,-3.709702,-3.78715,-3.743999,-3.776112,-3.902929,-3.910679,-4.202037,-4.187727,-4.385018,-4.355304,2.0
329,329,578,11750000000.000082,0.8202419132703607,0.8075530683373001,3.6318307438912742,1.0692161894142187,2.7578636412128725,-1.25,-1.231809,-1.541513,5.631368,5.664399,3.973212,2.270004,2.263292,0.945571,0.820238,-1.727024,0.331605,0.924789,0.352364,0.949831,0.267255,-0.145761,-0.76816,-0.769168,-0.836499,-1.032804,-1.247911,-1.069075,-1.504727,-1.378992,-2.54156,-1.807922,-2.045472,-2.050188,-2.088305,-2.170694,-2.605786,-2.34981,-2.356253,-2.298432,-2.336105,-2.383493,-2.396106,-2.669719,-2.669622,-2.766383,-2.917884,-3.031617,-3.162993,-3.14731,-3.28117,-3.468117,-3.680059,-3.71215,-3.762923,-3.840448,-3.797537,-3.829893,-3.957332,-3.965343,-4.258532,-4.24426,-4.44333,-4.413689,2.0
330,330,579,11750000000.000082,0.820249306846558,0.8070957208121545,3.630439248472882,1.0435959298742117,2.777671284851839,-1.25,-1.231809,-1.582617,5.614358,5.672724,4.013376,2.247614,2.269357,0.94801,0.822298,-1.768501,0.329895,0.916569,0.337237,0.939539,0.251358,-0.169753,-0.798565,-0.799629,-0.868378,-1.067494,-1.280737,-1.10245,-1.5422,-1.415763,-2.586928,-1.848188,-2.087117,-2.092028,-2.130068,-2.21333,-2.649348,-2.39293,-2.399246,-2.341835,-2.37991,-2.427574,-2.440111,-2.715652,-2.715498,-2.813025,-2.965288,-3.080225,-3.211927,-3.197408,-3.331502,-3.519949,-3.733016,-3.765291,-3.816254,-3.893848,-3.851177,-3.883773,-4.011819,-4.020099,-4.315087,-4.300856,-4.501677,-4.472128,2.0
331,331,580,11750000000.000082,0.8202564553423486,0.8066185317590228,3.629028930723808,1.0179271685327285,2.7974413117174235,-1.25,-1.23176,-1.623415,5.597555,5.679675,4.055272,2.2256,2.276336,0.951564,0.825412,-1.809669,0.32923,0.909172,0.322895,0.930156,0.236317,-0.19307,-0.828379,-0.829512,-0.899693,-1.101705,-1.313046,-1.13526,-1.579204,-1.45207,-2.632034,-1.888069,-2.128401,-2.133514,-2.171472,-2.25563,-2.692588,-2.435725,-2.441919,-2.38492,-2.423396,-2.471352,-2.483814,-2.761331,-2.761124,-2.859435,-3.012482,-3.128671,-3.260703,-3.247405,-3.381637,-3.57165,-3.78586,-3.818316,-3.86947,-3.947134,-3.904708,-3.937547,-4.066211,-4.074761,-4.371619,-4.357418,-4.560021,-4.530592,2.0
332,332,581,11750000000.000082,0.8202633960547387,0.806118372373631,3.6276059207933646,0.9921727504495808,2.817233674744342,-1.25,-1.231743,-1.664007,5.581075,5.683969,4.098607,2.203993,2.284607,0.9569,0.830269,-1.85063,0.330603,0.903284,0.309822,0.922584,0.222676,-0.215325,-0.857312,-0.858528,-0.93024,-1.135336,-1.344639,-1.167317,-1.615676,-1.487844,-2.677065,-1.927612,-2.169424,-2.17475,-2.21263,-2.297723,-2.735628,-2.478335,-2.484417,-2.427835,-2.466726,-2.514996,-2.527384,-2.806962,-2.806707,-2.905829,-3.059686,-3.177186,-3.309566,-3.297495,-3.431816,-3.623439,-3.838796,-3.871423,-3.922761,-4.000504,-3.958324,-3.991406,-4.120691,-4.129513,-4.428253,-4.414088,-4.618443,-4.589163,2.0
333,333,582,11750000000.000082,0.8202700763399333,0.8055983979362078,3.6261634157972416,0.9663713030484776,2.8369841745292015,-1.25,-1.231711,-1.704099,5.565493,5.685254,4.144537,2.183442,2.295454,0.965542,0.838511,-1.891089,0.336299,0.900471,0.299247,0.918567,0.211781,-0.2355,-0.88453,-0.885836,-0.95931,-1.167825,-1.374803,-1.197983,-1.651107,-1.522569,-2.721852,-1.966455,-2.209897,-2.21545,-2.253264,-2.339357,-2.778214,-2.520517,-2.526508,-2.470365,-2.509712,-2.558318,-2.570632,-2.8524,-2.852103,-2.952075,-3.106776,-3.225647,-3.35842,-3.347473,-3.48204,-3.675264,-3.891758,-3.924546,-3.976066,-4.053888,-4.011956,-4.045282,-4.175193,-4.184294,-4.48489,-4.470765,-4.676847,-4.647706,2.0
334,334,583,11750000000.000082,0.8202765566456484,0.8050544840817456,3.6247113878517454,0.94055241607084,2.8567009510389934,-1.25,-1.231661,-1.743947,5.549602,5.685135,4.192341,2.163137,2.306954,0.974977,0.847564,-1.931298,0.343046,0.898195,0.289216,0.915124,0.201568,-0.25521,-0.911312,-0.912703,-0.987993,-1.199974,-1.404571,-1.228318,-1.686171,-1.556943,-2.766392,-2.004987,-2.25006,-2.25585,-2.293587,-2.3807,-2.820501,-2.562411,-2.568316,-2.512619,-2.552438,-2.601377,-2.613617,-2.897593,-2.897255,-2.998094,-3.153644,-3.273909,-3.407088,-3.397165,-3.532148,-3.726966,-3.944587,-3.977529,-4.029234,-4.107133,-4.065457,-4.09903,-4.229586,-4.238971,-4.541457,-4.527372,-4.735203,-4.706208,2.0
