,index,EEP,isochrone_age_yr,initial_mass,star_mass,log_Teff,log_g,log_L,[Fe/H]_init,[Fe/H],WFC3_UVIS_F200LP,WFC3_UVIS_F218W,WFC3_UVIS_F225W,WFC3_UVIS_F275W,WFC3_UVIS_F280N,WFC3_UVIS_F300X,WFC3_UVIS_F336W,WFC3_UVIS_F343N,WFC3_UVIS_F350LP,WFC3_UVIS_F373N,WFC3_UVIS_F390M,WFC3_UVIS_F390W,WFC3_UVIS_F395N,WFC3_UVIS_F410M,WFC3_UVIS_F438W,WFC3_UVIS_F467M,WFC3_UVIS_F469N,WFC3_UVIS_F475W,WFC3_UVIS_F475X,WFC3_UVIS_F487N,WFC3_UVIS_F502N,WFC3_UVIS_F547M,WFC3_UVIS_F555W,WFC3_UVIS_F600LP,WFC3_UVIS_F606W,WFC3_UVIS_F621M,WFC3_UVIS_F625W,WFC3_UVIS_F631N,WFC3_UVIS_F645N,WFC3_UVIS_F656N,WFC3_UVIS_F657N,WFC3_UVIS_F658N,WFC3_UVIS_F665N,WFC3_UVIS_F673N,WFC3_UVIS_F680N,WFC3_UVIS_F689M,WFC3_UVIS_F763M,WFC3_UVIS_F775W,WFC3_UVIS_F814W,WFC3_UVIS_F845M,WFC3_UVIS_F850LP,WFC3_UVIS_F953N,WFC3_IR_F098M,WFC3_IR_F105W,WFC3_IR_F110W,WFC3_IR_F125W,WFC3_IR_F126N,WFC3_IR_F127M,WFC3_IR_F128N,WFC3_IR_F130N,WFC3_IR_F132N,WFC3_IR_F139M,WFC3_IR_F140W,WFC3_IR_F153M,WFC3_IR_F160W,WFC3_IR_F164N,WFC3_IR_F167N,phase
251,251,502,11750000000.000082,0.8086999091960726,0.807415083066075,3.721678658401857,2.918061337435748,1.2682704851881703,-1.5,-1.497649,1.818829,5.093621,4.614689,3.573506,3.789573,3.174559,2.373491,2.287999,1.680689,2.143997,2.724654,2.536909,2.872497,2.623689,2.486665,2.209466,2.205767,2.164225,2.070006,1.822427,2.027949,1.779054,1.863427,1.113784,1.597566,1.434534,1.436539,1.400707,1.351756,1.00245,1.206237,1.186846,1.265423,1.246513,1.212697,1.198,1.016343,1.014915,0.955708,0.844104,0.793592,0.684615,0.731854,0.640997,0.519879,0.369658,0.34847,0.309055,0.239638,0.290441,0.269779,0.180911,0.18339,-0.007449,0.005681,-0.106514,-0.074192,2.0
252,252,503,11750000000.000082,0.8088109625956393,0.8074981462389372,3.7209280970347134,2.895339511695747,1.2880357173945236,-1.5,-1.497232,1.771233,5.082237,4.597437,3.545902,3.76051,3.141857,2.335923,2.249854,1.632461,2.102149,2.683433,2.494651,2.831564,2.580053,2.442292,2.163261,2.159533,2.11805,2.0234,1.775643,1.981154,1.731268,1.815898,1.063697,1.549093,1.385579,1.387553,1.351665,1.302515,0.952393,1.156641,1.137264,1.21584,1.196901,1.163063,1.148364,0.966041,0.964599,0.90514,0.793244,0.742297,0.633063,0.680192,0.589043,0.46752,0.31687,0.295636,0.256133,0.186615,0.237423,0.216689,0.127527,0.129947,-0.061593,-0.048455,-0.161178,-0.128868,2.0
253,253,504,11750000000.000082,0.8089178077108861,0.8075760700886978,3.720168901241696,2.8725762312964886,1.3078050646709796,-1.5,-1.496852,1.723672,5.071449,4.580667,3.518596,3.731602,3.109355,2.298508,2.211863,1.58427,2.060472,2.642403,2.452539,2.790792,2.536555,2.398032,2.117139,2.113382,2.071954,1.976864,1.728933,1.934431,1.683533,1.768425,1.013623,1.50066,1.336656,1.338599,1.302655,1.253295,0.902368,1.107043,1.087686,1.166261,1.147297,1.113451,1.098751,0.915749,0.914293,0.854578,0.742383,0.690997,0.581501,0.628519,0.537072,0.415135,0.264048,0.242768,0.203174,0.133556,0.184367,0.163558,0.074095,0.076455,-0.115804,-0.102656,-0.215917,-0.183619,2.0
254,254,505,11750000000.000082,0.8090209892062551,0.8076492575597038,3.719398827031792,2.8497674565031166,1.3275738124923702,-1.5,-1.49652,1.676162,5.061293,4.564402,3.491617,3.702894,3.077086,2.261278,2.174053,1.53613,2.018966,2.601583,2.4106,2.750205,2.493213,2.35391,2.071117,2.067331,2.025957,1.930415,1.682315,1.887793,1.635865,1.721024,0.963571,1.452279,1.287776,1.289688,1.253688,1.204116,0.852381,1.057471,1.038146,1.116713,1.097716,1.063867,1.049167,0.865468,0.863998,0.804023,0.691529,0.639696,0.529936,0.576838,0.485088,0.362729,0.211195,0.189868,0.150182,0.080463,0.131275,0.11039,0.020619,0.022916,-0.170079,-0.15692,-0.27073,-0.238443,2.0
255,255,506,11750000000.000082,0.80912038499366,0.8077176144697646,3.718621352360028,2.8269243622324787,1.3473446468218984,-1.5,-1.496239,1.628683,5.051701,4.548594,3.46493,3.674404,3.045026,2.22421,2.136396,1.488021,1.977583,2.560937,2.368802,2.709779,2.449987,2.3099,2.025164,2.021351,1.98003,1.884029,1.63576,1.841211,1.588236,1.673668,0.913531,1.403929,1.238921,1.240801,1.204743,1.154967,0.802413,1.007927,0.98865,1.067198,1.048152,1.014291,0.99959,0.81518,0.813695,0.753458,0.640673,0.588387,0.478361,0.525144,0.433086,0.310299,0.158314,0.136939,0.097161,0.027339,0.078151,0.057189,-0.032894,-0.030662,-0.224406,-0.211235,-0.3256,-0.293323,2.0
256,256,507,11750000000.000082,0.8092164332537048,0.8077814393474939,3.7178348634806175,2.8040444163907066,1.3671138096075302,-1.5,-1.495889,1.581249,5.042796,4.53336,3.438613,3.646214,3.013232,2.187344,2.098933,1.439954,1.936356,2.520505,2.327178,2.66956,2.406902,2.266023,1.979293,1.975454,1.934188,1.837719,1.589284,1.794699,1.540658,1.626367,0.863507,1.355618,1.190098,1.191945,1.155829,1.105853,0.752468,0.958419,0.939204,1.017723,0.998612,0.96473,0.950027,0.764893,0.763392,0.702891,0.589819,0.537075,0.426779,0.473441,0.381071,0.25785,0.105406,0.083982,0.04411,-0.025812,0.024997,0.003955,-0.086444,-0.084279,-0.278785,-0.2656,-0.38053,-0.348263,2.0
257,257,508,11750000000.000082,0.8093087439556392,0.807840491630731,3.7170419450747647,2.7811332985135047,1.3868858247289957,-1.5,-1.495717,1.533845,5.03439,4.518514,3.412542,3.618172,2.981612,2.15062,2.061605,1.39192,1.895236,2.480226,2.285682,2.629481,2.363928,2.222252,1.933494,1.929629,1.888417,1.79147,1.542874,1.748244,1.493123,1.579114,0.813497,1.307341,1.141303,1.143116,1.106942,1.056771,0.702544,0.908946,0.889803,0.968285,0.949093,0.915181,0.900477,0.714606,0.713088,0.652321,0.538966,0.485758,0.375191,0.42173,0.329044,0.205382,0.052474,0.031001,-0.008965,-0.078989,-0.028183,-0.049305,-0.140026,-0.137929,-0.33321,-0.32001,-0.435512,-0.403254,2.0
258,258,509,11750000000.000082,0.8093978520443194,0.8078951087997401,3.7162441083498976,2.7581995861456763,1.4066583482825512,-1.5,-1.495457,1.486472,5.026533,4.504116,3.386757,3.590334,2.950188,2.114048,2.024421,1.343917,1.85423,2.440112,2.244318,2.589558,2.321063,2.178583,1.887758,1.883868,1.84271,1.745278,1.496523,1.701841,1.445625,1.531904,0.763503,1.259094,1.092533,1.094312,1.058079,1.007717,0.652641,0.859506,0.840446,0.918882,0.899597,0.865645,0.850938,0.664323,0.662787,0.601752,0.488119,0.434444,0.323604,0.370016,0.277011,0.152904,-0.000471,-0.021994,-0.062054,-0.13218,-0.081381,-0.102583,-0.193629,-0.191602,-0.387668,-0.374452,-0.490531,-0.458282,2.0
259,259,510,11750000000.000082,0.8094839123186205,0.8079453745796709,3.715435423132376,2.7352241922542695,1.4264267926421996,-1.5,-1.495116,1.439157,5.019487,4.490395,3.361417,3.562845,2.919086,2.077722,1.987473,1.295968,1.813417,2.400254,2.203162,2.549881,2.278372,2.135076,1.842125,1.838211,1.79711,1.699183,1.450269,1.655528,1.398194,1.484765,0.713532,1.210899,1.043806,1.04555,1.009257,0.958706,0.602765,0.810114,0.791144,0.869526,0.850134,0.816133,0.801423,0.614051,0.612497,0.551189,0.437279,0.383128,0.272012,0.318294,0.224965,0.100406,-0.053446,-0.075019,-0.115175,-0.185403,-0.134611,-0.155896,-0.247273,-0.245318,-0.442184,-0.42895,-0.545618,-0.513378,2.0
260,260,511,11750000000.000082,0.8095664813856404,0.8079910563367225,3.7146106204154856,2.7121876081132346,1.446189459381773,-1.5,-1.49505,1.391921,5.013322,4.47738,3.336554,3.535688,2.888338,2.041676,1.950794,1.248097,1.772834,2.360684,2.162253,2.510477,2.235903,2.091774,1.796639,1.792701,1.751656,1.653216,1.404147,1.609337,1.350858,1.43773,0.663597,1.162782,0.995144,0.996852,0.960499,0.909757,0.552931,0.760789,0.741915,0.820235,0.800724,0.766662,0.751948,0.563801,0.562228,0.500641,0.38645,0.331814,0.220416,0.266564,0.172902,0.04788,-0.106459,-0.128084,-0.168337,-0.238668,-0.187885,-0.209255,-0.300971,-0.299092,-0.49678,-0.483528,-0.6008,-0.568566,2.0
261,261,512,11750000000.000082,0.8096461421473774,0.808032476537061,3.7137864017437305,2.6891516445717047,1.4659515245378558,-1.5,-1.494883,1.344707,5.007542,4.464677,3.311882,3.508629,2.857708,2.005728,1.914207,1.20025,1.732322,2.321227,2.121432,2.471179,2.193508,2.048541,1.751196,1.747235,1.706245,1.607289,1.358068,1.563183,1.303551,1.390727,0.613683,1.11469,0.946506,0.948178,0.911763,0.860833,0.50312,0.711501,0.692726,0.77098,0.75134,0.717207,0.702489,0.513568,0.511976,0.450108,0.33564,0.280516,0.168837,0.21485,0.120855,-0.004633,-0.15946,-0.181136,-0.221488,-0.291921,-0.241148,-0.262603,-0.35466,-0.352857,-0.551372,-0.538102,-0.655981,-0.623752,2.0
262,262,513,11750000000.000082,0.809722919116254,0.8080696490988754,3.7129502774202394,2.666066566216352,1.4857127722866028,-1.5,-1.494797,1.297549,5.002549,4.452614,3.287636,3.481851,2.827382,1.970019,1.877849,1.152458,1.692001,2.282016,2.080817,2.432113,2.151294,2.005474,1.705866,1.701883,1.660946,1.561461,1.312091,1.517123,1.256315,1.343801,0.563791,1.066654,0.897914,0.899549,0.863073,0.811952,0.453333,0.662265,0.643592,0.721773,0.701993,0.667778,0.653055,0.46335,0.461738,0.399584,0.284833,0.229214,0.11725,0.163124,0.068789,-0.057172,-0.212496,-0.234225,-0.274675,-0.345212,-0.294451,-0.315993,-0.408396,-0.406673,-0.606033,-0.592743,-0.711241,-0.679017,2.0
263,263,514,11750000000.000082,0.8097970170788,0.8081026757417766,3.712112766441425,2.642972385263938,1.505475322857422,-1.5,-1.494656,1.250415,4.997994,4.440903,3.263611,3.455173,2.797194,1.934424,1.841601,1.104693,1.651768,2.242936,2.040304,2.393167,2.109172,1.962489,1.660589,1.656585,1.615702,1.515681,1.266167,1.471109,1.209113,1.296912,0.513918,1.018647,0.849348,0.850946,0.814408,0.763096,0.403566,0.613067,0.594496,0.6726,0.652672,0.618365,0.603637,0.41315,0.411518,0.349075,0.234041,0.177924,0.065674,0.111406,0.016731,-0.109707,-0.26553,-0.287312,-0.327861,-0.398501,-0.347753,-0.369383,-0.462136,-0.460494,-0.660705,-0.647395,-0.766518,-0.734297,2.0
264,264,515,11750000000.000082,0.8098683530957618,0.8081315246981327,3.7112549358219056,2.619806682120028,1.5252258450716367,-1.5,-1.494583,1.20339,4.994637,4.430189,3.240267,3.428998,2.767509,1.899217,1.805727,1.05703,1.611859,2.20425,2.00012,2.354598,2.067342,1.91977,1.615498,1.611472,1.570644,1.470068,1.22041,1.425255,1.162035,1.250157,0.464092,0.97074,0.800867,0.802427,0.765825,0.714317,0.353846,0.563951,0.545483,0.623505,0.603421,0.569009,0.554274,0.36299,0.361338,0.298597,0.183268,0.12664,0.014098,0.059684,-0.035342,-0.162271,-0.318606,-0.340443,-0.381093,-0.451838,-0.401105,-0.422825,-0.515937,-0.51438,-0.715469,-0.702138,-0.821905,-0.789686,2.0
265,265,516,11750000000.000082,0.8099371221236414,0.8081562740187502,3.7103965206228136,2.59663426781927,1.5449785126052928,-1.5,-1.494501,1.156386,4.991657,4.419774,3.217113,3.402864,2.737934,1.864109,1.769948,1.009393,1.572027,2.165679,1.960027,2.316129,2.025597,1.877124,1.570459,1.566413,1.525636,1.424498,1.174703,1.379445,1.114992,1.203439,0.414285,0.922863,0.752413,0.753934,0.717269,0.665562,0.304144,0.514875,0.496508,0.574445,0.554199,0.51967,0.504929,0.312854,0.311182,0.24814,0.132512,0.075371,-0.037463,0.007974,-0.087404,-0.214826,-0.371676,-0.393568,-0.43432,-0.505169,-0.454452,-0.476264,-0.569736,-0.568266,-0.77024,-0.756887,-0.877304,-0.845085,2.0
266,266,517,11750000000.000082,0.810003094952355,0.808176879849309,3.7095249290098606,2.5734144413394966,1.5647236323444682,-1.5,-1.494413,1.109462,4.989641,4.410168,3.194506,3.377095,2.708747,1.829304,1.734462,0.961833,1.532451,2.127423,1.920191,2.277957,1.984082,1.834684,1.525562,1.521497,1.480771,1.379057,1.129128,1.333758,1.068044,1.156824,0.364516,0.875063,0.704026,0.705507,0.668778,0.616868,0.254479,0.465868,0.4476,0.525447,0.505034,0.470376,0.455627,0.262757,0.261066,0.197715,0.081777,0.024113,-0.089017,-0.043732,-0.13947,-0.267396,-0.42477,-0.446718,-0.487573,-0.558528,-0.507829,-0.529733,-0.623574,-0.622193,-0.825072,-0.811696,-0.932778,-0.900558,2.0
267,267,518,11750000000.000082,0.8100669873418576,0.8081935408552788,3.7086358854188073,2.5501364431957905,1.5844549763911426,-1.5,-1.49437,1.062648,4.988729,4.401486,3.172535,3.351746,2.680022,1.794865,1.699331,0.914379,1.493189,2.089544,1.880668,2.240138,1.942851,1.792499,1.480849,1.476765,1.43609,1.333782,1.08372,1.288232,1.021223,1.110345,0.314802,0.82737,0.655731,0.657172,0.620377,0.568257,0.204867,0.416951,0.398781,0.476533,0.455949,0.421148,0.40639,0.21272,0.211009,0.147341,0.031077,-0.027123,-0.140553,-0.095427,-0.191533,-0.319975,-0.477887,-0.499891,-0.540852,-0.611914,-0.561234,-0.583234,-0.677452,-0.676165,-0.879972,-0.866572,-0.988338,-0.956115,2.0
268,268,519,11750000000.000082,0.8101285279471446,0.8082061874601213,3.7077541377312735,2.5268756739651472,1.6041960944035374,-1.5,-1.494328,1.015817,4.987838,4.392807,3.150549,3.326213,2.651239,1.7604,1.664176,0.866917,1.453905,2.051661,1.841134,2.202296,1.901624,1.750307,1.436136,1.432034,1.391402,1.288499,1.038315,1.242703,0.974401,1.063865,0.265093,0.779677,0.607439,0.608839,0.57198,0.519647,0.155254,0.36805,0.349973,0.42763,0.406873,0.37192,0.357153,0.162701,0.160972,0.096987,-0.019612,-0.078344,-0.192073,-0.147106,-0.243578,-0.372535,-0.530982,-0.553043,-0.594109,-0.665276,-0.614617,-0.636713,-0.731307,-0.730114,-0.934849,-0.921426,-1.043875,-1.011649,2.0
269,269,520,11750000000.000082,0.810187630088519,0.8082148360887385,3.7068603021301856,2.5035702238137105,1.6239313688017094,-1.5,-1.494373,0.969064,4.987753,4.384793,3.129023,3.300902,2.622776,1.726198,1.629276,0.819534,1.414853,2.014056,1.801832,2.164703,1.860617,1.708308,1.391568,1.387449,1.346855,1.243341,0.993043,1.197298,0.927678,1.01749,0.215424,0.732067,0.55922,0.560578,0.523654,0.471102,0.105677,0.319221,0.301233,0.378793,0.357862,0.322743,0.307966,0.112734,0.110987,0.046677,-0.070274,-0.129548,-0.243578,-0.198776,-0.295621,-0.425103,-0.584093,-0.606213,-0.647386,-0.71866,-0.668023,-0.690216,-0.785193,-0.784098,-0.989781,-0.976333,-1.099481,-1.06725,2.0
270,270,521,11750000000.000082,0.8102444634456206,0.8082195119147998,3.7059531572831137,2.480217419105275,1.6436586035009375,-1.5,-1.494306,0.92238,4.992896,4.381773,3.111382,3.278163,2.59692,1.693959,1.59628,0.772166,1.377199,1.977506,1.763323,2.128221,1.82016,1.666665,1.347152,1.343013,1.302467,1.19831,0.947886,1.151971,0.880959,0.971143,0.165624,0.684412,0.510913,0.512231,0.475234,0.422451,0.056051,0.270319,0.2524,0.329855,0.308757,0.273437,0.258652,0.062646,0.060883,-0.003754,-0.121071,-0.180899,-0.295235,-0.250597,-0.347811,-0.477807,-0.63733,-0.659512,-0.700787,-0.772166,-0.721546,-0.743831,-0.83917,-0.838161,-1.044724,-1.031272,-1.155118,-1.122866,2.0
271,271,522,11750000000.000082,0.8102994773827564,0.808220248150885,3.705031079277525,2.4568153169416656,1.6633732671959602,-1.5,-1.4943,0.875801,4.999733,4.38033,3.094944,3.256086,2.571883,1.662373,1.563922,0.724893,1.3401,1.941454,1.725215,2.092216,1.78005,1.625296,1.30293,1.29877,1.258268,1.153446,0.902902,1.106804,0.83436,0.924927,0.115853,0.636847,0.462676,0.463954,0.426882,0.373861,0.00646,0.221476,0.203624,0.280969,0.259707,0.22417,0.209378,0.012602,0.010824,-0.054146,-0.171854,-0.232247,-0.346894,-0.302424,-0.400013,-0.530531,-0.690596,-0.71284,-0.75422,-0.825706,-0.775103,-0.79748,-0.893184,-0.892262,-1.099713,-1.08626,-1.210818,-1.178542,2.0
272,272,523,11750000000.000082,0.8103524680038036,0.8082170536015126,3.704102189625925,2.433387278954656,1.6830844870517974,-1.5,-1.494267,0.829285,5.007202,4.379486,3.078948,3.234114,2.547127,1.631035,1.531808,0.677687,1.303263,1.905669,1.687319,2.056443,1.740146,1.584091,1.258836,1.254656,1.21419,1.108689,0.858036,1.061751,0.78785,0.878805,0.066115,0.589356,0.414504,0.415742,0.378594,0.32533,-0.043108,0.172683,0.154899,0.232132,0.210707,0.174946,0.160145,-0.037385,-0.039176,-0.104486,-0.222607,-0.283571,-0.39853,-0.354233,-0.452202,-0.583251,-0.743863,-0.766172,-0.807658,-0.879249,-0.828667,-0.851138,-0.947213,-0.946381,-1.154736,-1.14128,-1.26656,-1.234261,2.0
273,273,524,11750000000.000082,0.8104032395732531,0.8082099560154966,3.703164530235792,2.40992502692952,1.7027927212876957,-1.5,-1.494294,0.78284,5.015288,4.379231,3.063398,3.212214,2.52266,1.599954,1.49995,0.630556,1.266701,1.87016,1.649647,2.020902,1.700466,1.543065,1.214887,1.210688,1.170249,1.064053,0.813303,1.016823,0.741442,0.832789,0.016414,0.541948,0.366406,0.367602,0.330378,0.276867,-0.092649,0.123944,0.106232,0.183349,0.161764,0.12577,0.110959,-0.087307,-0.089111,-0.154766,-0.273329,-0.334871,-0.450144,-0.406024,-0.504379,-0.635968,-0.797138,-0.819512,-0.861105,-0.932803,-0.882243,-0.904809,-1.001263,-1.000523,-1.209802,-1.196342,-1.322357,-1.290036,2.0
274,274,525,11750000000.000082,0.8104525807290491,0.8081988482517721,3.702210710570028,2.38641257201614,1.7224843469863609,-1.5,-1.494291,0.736521,5.024406,4.379954,3.048575,3.19062,2.498692,1.569296,1.46851,0.583551,1.230565,1.835095,1.612334,1.985753,1.661125,1.502323,1.171159,1.166942,1.126521,1.019609,0.768772,0.972093,0.695192,0.78694,-0.03322,0.494674,0.318425,0.319578,0.282277,0.228513,-0.142135,0.075297,0.057662,0.134658,0.112912,0.076679,0.061857,-0.137132,-0.138946,-0.204956,-0.323993,-0.386125,-0.501717,-0.457782,-0.556531,-0.688675,-0.850415,-0.872857,-0.914559,-0.986365,-0.93583,-0.958496,-1.055337,-1.054694,-1.264923,-1.251458,-1.378225,-1.345884,2.0
275,275,526,11750000000.000082,0.8104998587857187,0.8081838646480575,3.701255467703137,2.362888586035976,1.742179706136139,-1.5,-1.494259,0.690235,5.033813,4.381025,3.034036,3.168927,2.474871,1.53879,1.437226,0.536586,1.194621,1.800212,1.575155,1.950738,1.62193,1.461683,1.12752,1.123285,1.082873,0.975233,0.724325,0.927441,0.649005,0.741157,-0.082836,0.447451,0.270491,0.2716,0.234223,0.180203,-0.191616,0.026678,0.009123,0.085997,0.064092,0.027617,0.012782,-0.186901,-0.188722,-0.25509,-0.374631,-0.437356,-0.553265,-0.509518,-0.608665,-0.74137,-0.903685,-0.926195,-0.968007,-1.039921,-0.989413,-1.012179,-1.109412,-1.108867,-1.32006,-1.306587,-1.434114,-1.401754,2.0
276,276,527,11750000000.000082,0.810545628049342,0.8081648213597513,3.7002724642128415,2.339277874748514,1.7618485489621245,-1.5,-1.494257,0.64414,5.044693,4.383489,3.020542,3.147735,2.451794,1.508901,1.406553,0.489808,1.159288,1.765967,1.538498,1.916283,1.583227,1.421457,1.084204,1.079952,1.039538,0.93114,0.680173,0.883075,0.603049,0.695617,-0.132358,0.400421,0.222727,0.22379,0.186335,0.13205,-0.241014,-0.021809,-0.039276,0.03747,0.0154,-0.021324,-0.036173,-0.236536,-0.238363,-0.305103,-0.425194,-0.48853,-0.604765,-0.561216,-0.660775,-0.794064,-0.956975,-0.979556,-1.021482,-1.093506,-1.043029,-1.065899,-1.163539,-1.163097,-1.375294,-1.361811,-1.490129,-1.457749,2.0
277,277,528,11750000000.000082,0.8105897010943292,0.8081417970458685,3.6992979392706,2.3156876519334766,1.781528658868694,-1.5,-1.494255,0.598033,5.055313,4.385863,3.007042,3.12615,2.428636,1.478998,1.375876,0.443032,1.124008,1.731749,1.501844,1.881796,1.544562,1.381232,1.040912,1.036644,0.996213,0.887052,0.636046,0.838731,0.557112,0.650095,-0.181879,0.35341,0.174982,0.175999,0.138468,0.083916,-0.290425,-0.070293,-0.087666,-0.011049,-0.033284,-0.070255,-0.085119,-0.28612,-0.287949,-0.355063,-0.475732,-0.539677,-0.656233,-0.612884,-0.712855,-0.846728,-1.010234,-1.032887,-1.074927,-1.147059,-1.096615,-1.11959,-1.217636,-1.2173,-1.430502,-1.417009,-1.546116,-1.513721,2.0
278,278,529,11750000000.000082,0.8106322348623805,0.8081147133891357,3.6983057976372486,2.292040940695533,1.8011925911535394,-1.5,-1.494223,0.552059,5.066986,4.389274,2.994327,3.104828,2.406015,1.449556,1.345661,0.396389,1.08919,1.698026,1.46558,1.847716,1.506262,1.341308,0.997857,0.993575,0.953114,0.843168,0.592138,0.794595,0.511344,0.604751,-0.23133,0.30654,0.127363,0.128332,0.090724,0.0359,-0.339767,-0.118681,-0.135953,-0.059469,-0.081876,-0.119089,-0.133969,-0.335599,-0.337429,-0.404925,-0.526213,-0.590776,-0.707657,-0.664516,-0.764907,-0.899382,-1.063498,-1.086226,-1.128381,-1.200623,-1.150215,-1.173299,-1.271762,-1.271534,-1.485772,-1.472266,-1.602182,-1.569772,2.0
279,279,530,11750000000.000082,0.8106731080515335,0.8080836721473063,3.697319280513917,2.26840646048384,1.820864643308303,-1.5,-1.494221,0.50608,5.07883,4.392833,2.981705,3.083271,2.383425,1.420187,1.315519,0.349752,1.054413,1.664407,1.429375,1.813656,1.468006,1.301419,0.954829,0.950536,0.910034,0.799297,0.548264,0.750475,0.465589,0.559422,-0.280755,0.259682,0.079756,0.080678,0.042993,-0.012104,-0.389044,-0.167055,-0.184225,-0.107877,-0.130457,-0.167889,-0.182781,-0.385076,-0.386907,-0.454783,-0.57669,-0.641859,-0.75906,-0.71613,-0.816941,-0.952017,-1.116743,-1.139546,-1.181817,-1.254167,-1.203798,-1.22699,-1.325869,-1.32575,-1.541024,-1.527505,-1.65823,-1.625808,2.0
280,280,531,11750000000.000082,0.8107126993564493,0.8080483380155908,3.696304453079704,2.244689602738736,1.8405035062957065,-1.5,-1.494248,0.460305,5.092471,4.39798,2.970228,3.06231,2.361677,1.391525,1.286074,0.303312,1.020244,1.631511,1.393751,1.7802,1.430252,1.26198,0.912133,0.907832,0.867281,0.755723,0.504704,0.706645,0.42007,0.514342,-0.330048,0.213023,0.032326,0.033199,-0.004565,-0.059944,-0.438148,-0.215276,-0.232338,-0.156134,-0.178893,-0.216529,-0.231432,-0.43445,-0.436283,-0.50455,-0.627095,-0.69288,-0.810405,-0.767697,-0.868942,-1.00464,-1.169996,-1.192877,-1.235268,-1.307727,-1.257401,-1.280704,-1.380014,-1.380009,-1.596355,-1.582821,-1.714384,-1.681949,2.0
281,281,532,11750000000.000082,0.8107508228656017,0.808008934770637,3.695310082648792,2.2210258566046277,1.8601688820094164,-1.5,-1.494187,0.41443,5.105592,4.402735,2.958468,3.04082,2.339653,1.362689,1.256463,0.25679,0.985887,1.59848,1.357978,1.746551,1.392351,1.222402,0.869328,0.865022,0.824411,0.712037,0.461052,0.662709,0.37446,0.469169,-0.379365,0.166288,-0.015169,-0.014345,-0.052185,-0.107844,-0.48724,-0.263549,-0.280503,-0.204445,-0.227381,-0.2652,-0.28011,-0.483875,-0.485711,-0.554362,-0.677528,-0.743911,-0.86175,-0.819264,-0.920935,-1.057247,-1.223222,-1.246182,-1.288689,-1.361254,-1.310972,-1.334386,-1.434119,-1.434227,-1.65163,-1.63808,-1.770467,-1.738023,2.0
282,282,533,11750000000.000082,0.8107878309203143,0.8079650363184835,3.69429878237804,2.1973085953640608,1.8798176219181444,-1.5,-1.494245,0.368687,5.119786,4.408497,2.947474,3.019585,2.318174,1.334336,1.227326,0.210398,0.951933,1.565935,1.322599,1.713289,1.354799,1.183134,0.826755,0.822447,0.781765,0.668552,0.417619,0.618971,0.329013,0.424168,-0.428587,0.119691,-0.062543,-0.061769,-0.099687,-0.155631,-0.536197,-0.311716,-0.328558,-0.252652,-0.27577,-0.313762,-0.328677,-0.533234,-0.535075,-0.604117,-0.727911,-0.794899,-0.913055,-0.870798,-0.972903,-1.109844,-1.27645,-1.299491,-1.342117,-1.41479,-1.364555,-1.388082,-1.488247,-1.48847,-1.706955,-1.693389,-1.826619,-1.794166,2.0
283,283,534,11750000000.000082,0.8108235346407425,0.807916782902842,3.6932768959269087,2.1735558685225818,1.899457121269155,-1.5,-1.494213,0.323033,5.134876,4.415171,2.937174,2.998559,2.297164,1.306396,1.198598,0.164097,0.918319,1.533823,1.287548,1.680369,1.317526,1.144107,0.784353,0.780045,0.739286,0.625215,0.37435,0.575382,0.283681,0.379289,-0.477738,0.073188,-0.109833,-0.109109,-0.147106,-0.20334,-0.585047,-0.359809,-0.376535,-0.300788,-0.324091,-0.362246,-0.377163,-0.582554,-0.5844,-0.653837,-0.778256,-0.845856,-0.964328,-0.922306,-1.024852,-1.162431,-1.329679,-1.352803,-1.395548,-1.468329,-1.418143,-1.441786,-1.542389,-1.54273,-1.762315,-1.748732,-1.882819,-1.850357,2.0
284,284,535,11750000000.000082,0.8108581526100829,0.8078638517273675,3.6922485357881034,2.149781820975512,1.9190895118810545,-1.5,-1.494212,0.277455,5.150503,4.422467,2.927392,2.977578,2.276492,1.278777,1.170187,0.117876,0.884967,1.50204,1.252756,1.647699,1.280482,1.105277,0.7421,0.737795,0.696948,0.582003,0.331224,0.531919,0.238451,0.33452,-0.526819,0.026773,-0.157044,-0.156372,-0.194447,-0.250975,-0.633792,-0.407831,-0.424439,-0.348855,-0.372346,-0.410657,-0.425574,-0.631835,-0.633687,-0.703523,-0.82856,-0.896776,-1.015562,-0.973781,-1.076772,-1.214998,-1.382894,-1.406102,-1.448969,-1.521856,-1.471723,-1.495482,-1.596527,-1.59699,-1.817688,-1.804087,-1.939041,-1.906572,2.0
285,285,536,11750000000.000082,0.8108919222294373,0.807805740482558,3.6912149175185855,2.125992972656412,1.9387128654473127,-1.5,-1.49421,0.231955,5.166585,4.430359,2.918128,2.956636,2.256155,1.251479,1.142093,0.071737,0.851877,1.470583,1.218219,1.615278,1.243667,1.066644,0.699996,0.695697,0.654751,0.538915,0.288241,0.488585,0.193326,0.28986,-0.575826,-0.019552,-0.204173,-0.203554,-0.241707,-0.298534,-0.68243,-0.455777,-0.472265,-0.39685,-0.420531,-0.458993,-0.473907,-0.681072,-0.682931,-0.753169,-0.878813,-0.947652,-1.066751,-1.025217,-1.128657,-1.267537,-1.436086,-1.45938,-1.502369,-1.575363,-1.525284,-1.549161,-1.650652,-1.651239,-1.873063,-1.859444,-1.995275,-1.962799,2.0
