,index,EEP,isochrone_age_yr,initial_mass,star_mass,log_Teff,log_g,log_L,[Fe/H]_init,[Fe/H],WFC3_UVIS_F200LP,WFC3_UVIS_F218W,WFC3_UVIS_F225W,WFC3_UVIS_F275W,WFC3_UVIS_F280N,WFC3_UVIS_F300X,WFC3_UVIS_F336W,WFC3_UVIS_F343N,WFC3_UVIS_F350LP,WFC3_UVIS_F373N,WFC3_UVIS_F390M,WFC3_UVIS_F390W,WFC3_UVIS_F395N,WFC3_UVIS_F410M,WFC3_UVIS_F438W,WFC3_UVIS_F467M,WFC3_UVIS_F469N,WFC3_UVIS_F475W,WFC3_UVIS_F475X,WFC3_UVIS_F487N,WFC3_UVIS_F502N,WFC3_UVIS_F547M,WFC3_UVIS_F555W,WFC3_UVIS_F600LP,WFC3_UVIS_F606W,WFC3_UVIS_F621M,WFC3_UVIS_F625W,WFC3_UVIS_F631N,WFC3_UVIS_F645N,WFC3_UVIS_F656N,WFC3_UVIS_F657N,WFC3_UVIS_F658N,WFC3_UVIS_F665N,WFC3_UVIS_F673N,WFC3_UVIS_F680N,WFC3_UVIS_F689M,WFC3_UVIS_F763M,WFC3_UVIS_F775W,WFC3_UVIS_F814W,WFC3_UVIS_F845M,WFC3_UVIS_F850LP,WFC3_UVIS_F953N,WFC3_IR_F098M,WFC3_IR_F105W,WFC3_IR_F110W,WFC3_IR_F125W,WFC3_IR_F126N,WFC3_IR_F127M,WFC3_IR_F128N,WFC3_IR_F130N,WFC3_IR_F132N,WFC3_IR_F139M,WFC3_IR_F140W,WFC3_IR_F153M,WFC3_IR_F160W,WFC3_IR_F164N,WFC3_IR_F167N,phase
384,384,632,11750000000.000082,0.8587702278331495,0.8160520684873721,3.707725841040772,2.4050705639098418,1.7289863755456727,-0.75,-0.72553,0.694048,5.7631,5.062015,3.417773,3.527048,2.71392,1.688685,1.595314,0.535104,1.324687,2.013969,1.663487,2.143919,1.653896,1.471698,1.09725,1.097893,1.069754,0.96668,0.705424,0.917372,0.626887,0.718165,-0.082719,0.427975,0.251079,0.252309,0.217689,0.165117,-0.203813,0.010313,-0.001635,0.07011,0.050313,0.016,0.001997,-0.183996,-0.184533,-0.247392,-0.360595,-0.417172,-0.530617,-0.487306,-0.58169,-0.711268,-0.86906,-0.892522,-0.934394,-1.004666,-0.955539,-0.976849,-1.06932,-1.065596,-1.265209,-1.251264,-1.36971,-1.343488,3.0
385,385,633,11750000000.000082,0.8587702284368964,0.8160520684439195,3.70772593892092,2.4050709004692656,1.7289864304816738,-0.75,-0.72553,0.694047,5.763089,5.062006,3.417767,3.527045,2.713916,1.688682,1.59531,0.535104,1.324684,2.013966,1.663484,2.143916,1.653894,1.471695,1.097248,1.097892,1.069752,0.966679,0.705423,0.91737,0.626886,0.718164,-0.082719,0.427974,0.251079,0.252309,0.217688,0.165117,-0.203813,0.010313,-0.001635,0.070109,0.050313,0.016,0.001997,-0.183996,-0.184533,-0.247392,-0.360595,-0.417172,-0.530616,-0.487305,-0.58169,-0.711267,-0.86906,-0.892521,-0.934394,-1.004665,-0.955538,-0.976848,-1.069318,-1.065595,-1.265208,-1.251262,-1.369709,-1.343486,3.0
386,386,634,11750000000.000082,0.8587702287339267,0.8160520684253398,3.7077259663100257,2.405071084345362,1.7289863561516614,-0.75,-0.72553,0.694047,5.76309,5.062006,3.417767,3.527045,2.713916,1.688682,1.59531,0.535103,1.324684,2.013966,1.663484,2.143915,1.653894,1.471695,1.097249,1.097892,1.069752,0.966679,0.705423,0.91737,0.626886,0.718164,-0.082719,0.427974,0.251079,0.252309,0.217688,0.165117,-0.203813,0.010313,-0.001635,0.070109,0.050313,0.016,0.001997,-0.183996,-0.184533,-0.247392,-0.360595,-0.417172,-0.530616,-0.487305,-0.58169,-0.711267,-0.869059,-0.892521,-0.934394,-1.004665,-0.955538,-0.976848,-1.069318,-1.065595,-1.265208,-1.251262,-1.369709,-1.343486,3.0
387,387,635,11750000000.000082,0.8587702289615475,0.8160520684124463,3.7077259913353617,2.405071218673422,1.7289863219179973,-0.75,-0.72553,0.694047,5.763089,5.062006,3.417767,3.527045,2.713916,1.688682,1.59531,0.535104,1.324684,2.013966,1.663484,2.143915,1.653894,1.471695,1.097248,1.097892,1.069752,0.966679,0.705423,0.91737,0.626886,0.718164,-0.082719,0.427974,0.251079,0.252309,0.217688,0.165117,-0.203813,0.010313,-0.001635,0.070109,0.050313,0.016,0.001997,-0.183996,-0.184533,-0.247391,-0.360595,-0.417172,-0.530616,-0.487305,-0.58169,-0.711267,-0.869059,-0.892521,-0.934394,-1.004665,-0.955538,-0.976848,-1.069318,-1.065595,-1.265208,-1.251262,-1.369709,-1.343486,3.0
388,388,636,11750000000.000082,0.8587702291556094,0.8160520684016295,3.7077260250475375,2.405071366501123,1.7289863089331994,-0.75,-0.72553,0.694047,5.763089,5.062006,3.417767,3.527045,2.713916,1.688682,1.59531,0.535104,1.324684,2.013966,1.663484,2.143915,1.653894,1.471695,1.097248,1.097892,1.069752,0.966679,0.705423,0.91737,0.626886,0.718164,-0.082719,0.427974,0.251079,0.252309,0.217688,0.165117,-0.203813,0.010313,-0.001635,0.070109,0.050313,0.016,0.001997,-0.183996,-0.184533,-0.247391,-0.360595,-0.417172,-0.530616,-0.487305,-0.58169,-0.711267,-0.869059,-0.892521,-0.934394,-1.004665,-0.955538,-0.976848,-1.069318,-1.065595,-1.265208,-1.251262,-1.369709,-1.343486,3.0
389,389,637,11750000000.000082,0.8587702293338938,0.8160520683916093,3.707726046753548,2.405071497385736,1.7289862648672418,-0.75,-0.72553,0.694047,5.763089,5.062006,3.417767,3.527045,2.713916,1.688682,1.59531,0.535104,1.324684,2.013966,1.663484,2.143915,1.653894,1.471695,1.097248,1.097892,1.069752,0.966679,0.705423,0.91737,0.626886,0.718164,-0.082719,0.427974,0.251079,0.252309,0.217688,0.165117,-0.203813,0.010313,-0.001635,0.070109,0.050313,0.016,0.001997,-0.183996,-0.184533,-0.247392,-0.360595,-0.417172,-0.530616,-0.487305,-0.58169,-0.711267,-0.869059,-0.892521,-0.934394,-1.004665,-0.955538,-0.976848,-1.069318,-1.065595,-1.265208,-1.251262,-1.369709,-1.343486,3.0
390,390,638,11750000000.000082,0.8587702295078867,0.8160520683820554,3.7077260906174807,2.405071634523912,1.7289863031797046,-0.75,-0.72553,0.694047,5.763089,5.062006,3.417767,3.527044,2.713916,1.688682,1.59531,0.535104,1.324684,2.013966,1.663484,2.143915,1.653894,1.471695,1.097249,1.097892,1.069752,0.966679,0.705423,0.91737,0.626886,0.718164,-0.082719,0.427974,0.251079,0.252309,0.217688,0.165117,-0.203813,0.010313,-0.001635,0.070109,0.050313,0.016,0.001997,-0.183996,-0.184533,-0.247392,-0.360595,-0.417172,-0.530616,-0.487305,-0.58169,-0.711267,-0.869059,-0.892521,-0.934394,-1.004665,-0.955538,-0.976848,-1.069318,-1.065595,-1.265208,-1.251262,-1.369709,-1.343486,3.0
391,391,639,11750000000.000082,0.858770229682684,0.8160520683725232,3.707726116873152,2.40507177947862,1.7289862632426114,-0.75,-0.72553,0.694047,5.763089,5.062006,3.417767,3.527044,2.713916,1.688682,1.59531,0.535104,1.324684,2.013966,1.663484,2.143915,1.653894,1.471695,1.097249,1.097892,1.069752,0.966679,0.705423,0.91737,0.626886,0.718164,-0.082719,0.427974,0.251079,0.252309,0.217688,0.165117,-0.203813,0.010313,-0.001635,0.070109,0.050313,0.016,0.001997,-0.183996,-0.184533,-0.247392,-0.360595,-0.417172,-0.530616,-0.487305,-0.58169,-0.711267,-0.869059,-0.892521,-0.934394,-1.004665,-0.955538,-0.976848,-1.069318,-1.065595,-1.265208,-1.251262,-1.369709,-1.343486,3.0
392,392,640,11750000000.000082,0.8587702298654497,0.8160520683623124,3.7077261369175862,2.405071829445276,1.7289862934482203,-0.75,-0.72553,0.694046,5.763078,5.061996,3.417761,3.52704,2.713912,1.688679,1.595307,0.535103,1.324681,2.013962,1.663481,2.143912,1.653891,1.471693,1.097247,1.09789,1.069751,0.966678,0.705422,0.917369,0.626885,0.718163,-0.082719,0.427974,0.251079,0.252309,0.217688,0.165117,-0.203813,0.010313,-0.001636,0.070109,0.050313,0.015999,0.001997,-0.183996,-0.184533,-0.247391,-0.360595,-0.417171,-0.530616,-0.487305,-0.581689,-0.711266,-0.869059,-0.89252,-0.934393,-1.004664,-0.955537,-0.976847,-1.069317,-1.065594,-1.265207,-1.251261,-1.369707,-1.343485,3.0
393,393,641,11750000000.000082,0.858770230057832,0.8160520683520521,3.707726159709979,2.4050719684442154,1.7289862456134393,-0.75,-0.72553,0.694046,5.763078,5.061996,3.417761,3.52704,2.713912,1.688679,1.595307,0.535103,1.324681,2.013962,1.663481,2.143912,1.653891,1.471693,1.097247,1.09789,1.069751,0.966678,0.705422,0.917369,0.626885,0.718163,-0.082719,0.427974,0.251079,0.252309,0.217688,0.165117,-0.203813,0.010313,-0.001636,0.070109,0.050313,0.015999,0.001997,-0.183996,-0.184533,-0.247391,-0.360595,-0.417171,-0.530616,-0.487305,-0.581689,-0.711266,-0.869059,-0.89252,-0.934393,-1.004664,-0.955537,-0.976847,-1.069317,-1.065594,-1.265207,-1.251261,-1.369707,-1.343485,3.0
394,394,642,11750000000.000082,0.8587702302504218,0.816052068341505,3.7077261951484575,2.405072140775356,1.7289862150305966,-0.75,-0.72553,0.694046,5.763078,5.061996,3.417761,3.52704,2.713911,1.688678,1.595307,0.535103,1.324681,2.013962,1.663481,2.143912,1.653891,1.471693,1.097247,1.09789,1.069751,0.966678,0.705422,0.917369,0.626885,0.718163,-0.082719,0.427974,0.251079,0.252308,0.217688,0.165117,-0.203813,0.010313,-0.001636,0.070109,0.050313,0.015999,0.001997,-0.183996,-0.184533,-0.247391,-0.360595,-0.417171,-0.530616,-0.487305,-0.581689,-0.711266,-0.869059,-0.89252,-0.934393,-1.004664,-0.955537,-0.976847,-1.069317,-1.065594,-1.265207,-1.251261,-1.369707,-1.343485,3.0
395,395,643,11750000000.000082,0.858770230451823,0.8160520683298738,3.707726222655765,2.4050722911061,1.7289861747227708,-0.75,-0.72553,0.694047,5.763078,5.061997,3.417761,3.527041,2.713912,1.688679,1.595307,0.535103,1.324681,2.013962,1.663481,2.143913,1.653892,1.471694,1.097248,1.097891,1.069752,0.966678,0.705422,0.91737,0.626886,0.718163,-0.082718,0.427974,0.251079,0.252309,0.217688,0.165117,-0.203812,0.010313,-0.001635,0.07011,0.050313,0.016,0.001997,-0.183995,-0.184532,-0.247391,-0.360594,-0.417171,-0.530615,-0.487304,-0.581689,-0.711266,-0.869058,-0.892519,-0.934392,-1.004663,-0.955536,-0.976846,-1.069317,-1.065593,-1.265206,-1.25126,-1.369707,-1.343484,3.0
396,396,644,11750000000.000082,0.8587702306668857,0.816052068317096,3.7077262344974846,2.405072415375311,1.728986097813438,-0.75,-0.72553,0.694047,5.763078,5.061996,3.417761,3.527041,2.713912,1.688679,1.595307,0.535103,1.324681,2.013962,1.663481,2.143913,1.653892,1.471694,1.097248,1.097891,1.069751,0.966678,0.705422,0.91737,0.626886,0.718163,-0.082718,0.427974,0.251079,0.252309,0.217688,0.165117,-0.203812,0.010313,-0.001635,0.07011,0.050313,0.016,0.001997,-0.183995,-0.184532,-0.247391,-0.360595,-0.417171,-0.530615,-0.487304,-0.581689,-0.711266,-0.869058,-0.892519,-0.934392,-1.004663,-0.955537,-0.976846,-1.069317,-1.065593,-1.265206,-1.25126,-1.369707,-1.343484,3.0
397,397,645,11750000000.000082,0.8587702308977345,0.8160520683034888,3.7077262995169753,2.405072629573457,1.7289861436858152,-0.75,-0.72553,0.694047,5.763078,5.061996,3.417761,3.527041,2.713912,1.688679,1.595307,0.535103,1.324681,2.013962,1.663481,2.143912,1.653892,1.471694,1.097248,1.097891,1.069751,0.966678,0.705422,0.91737,0.626886,0.718163,-0.082718,0.427974,0.251079,0.252309,0.217688,0.165117,-0.203812,0.010313,-0.001635,0.07011,0.050313,0.016,0.001997,-0.183995,-0.184532,-0.247391,-0.360595,-0.417171,-0.530615,-0.487304,-0.581688,-0.711266,-0.869058,-0.892519,-0.934392,-1.004663,-0.955536,-0.976846,-1.069317,-1.065593,-1.265206,-1.25126,-1.369707,-1.343484,3.0
398,398,646,11750000000.000082,0.8587702311464092,0.8160520682888924,3.707726339975156,2.4050727763894835,1.728986158694548,-0.75,-0.72553,0.694047,5.763078,5.061996,3.417761,3.527041,2.713912,1.688679,1.595307,0.535103,1.324681,2.013962,1.663481,2.143912,1.653892,1.471694,1.097248,1.097891,1.069751,0.966678,0.705422,0.91737,0.626886,0.718163,-0.082718,0.427974,0.251079,0.252309,0.217688,0.165117,-0.203812,0.010313,-0.001635,0.07011,0.050313,0.016,0.001997,-0.183995,-0.184532,-0.247391,-0.360595,-0.417171,-0.530615,-0.487304,-0.581688,-0.711266,-0.869058,-0.892519,-0.934392,-1.004663,-0.955536,-0.976846,-1.069317,-1.065593,-1.265206,-1.25126,-1.369707,-1.343484,3.0
399,399,647,11750000000.000082,0.85877023141536,0.8160520682727267,3.7077263693536384,2.405072923606272,1.728986128982803,-0.75,-0.72553,0.694046,5.763067,5.061988,3.417755,3.527037,2.713907,1.688676,1.595304,0.535103,1.324678,2.013958,1.663479,2.143909,1.653889,1.471691,1.097246,1.09789,1.06975,0.966677,0.705421,0.917368,0.626885,0.718162,-0.082718,0.427974,0.251079,0.252309,0.217688,0.165117,-0.203812,0.010313,-0.001635,0.070109,0.050313,0.016,0.001997,-0.183995,-0.184532,-0.247391,-0.360594,-0.417171,-0.530615,-0.487304,-0.581688,-0.711265,-0.869057,-0.892518,-0.934391,-1.004662,-0.955536,-0.976845,-1.069316,-1.065592,-1.265205,-1.251259,-1.369705,-1.343482,3.0
400,400,648,11750000000.000082,0.8587702317083653,0.8160520682550013,3.7077264083916073,2.4050731373568004,1.7289860713743808,-0.75,-0.72553,0.694047,5.763067,5.061988,3.417756,3.527037,2.713907,1.688676,1.595304,0.535103,1.324678,2.013959,1.663479,2.14391,1.65389,1.471692,1.097247,1.09789,1.069751,0.966678,0.705422,0.917369,0.626885,0.718163,-0.082718,0.427974,0.251079,0.252309,0.217688,0.165117,-0.203812,0.010314,-0.001635,0.07011,0.050314,0.016,0.001997,-0.183995,-0.184531,-0.24739,-0.360594,-0.41717,-0.530614,-0.487303,-0.581687,-0.711264,-0.869057,-0.892518,-0.934391,-1.004662,-0.955535,-0.976845,-1.069315,-1.065592,-1.265204,-1.251258,-1.369705,-1.343482,3.0
401,401,649,11750000000.000082,0.8587702320278258,0.8160520682355654,3.707726465470864,2.405073370499723,1.728986066537758,-0.75,-0.72553,0.694047,5.763067,5.061988,3.417755,3.527037,2.713907,1.688676,1.595304,0.535103,1.324678,2.013959,1.663479,2.14391,1.65389,1.471692,1.097247,1.09789,1.069751,0.966678,0.705422,0.917369,0.626885,0.718163,-0.082718,0.427974,0.251079,0.252309,0.217688,0.165117,-0.203812,0.010314,-0.001635,0.07011,0.050314,0.016,0.001997,-0.183995,-0.184531,-0.24739,-0.360594,-0.41717,-0.530614,-0.487303,-0.581687,-0.711264,-0.869057,-0.892518,-0.934391,-1.004662,-0.955535,-0.976845,-1.069315,-1.065592,-1.265204,-1.251258,-1.369705,-1.343482,3.0
402,402,650,11750000000.000082,0.8587702323792796,0.8160520682139827,3.707726521395879,2.405073618093511,1.72898604263208,-0.75,-0.72553,0.694047,5.763067,5.061988,3.417755,3.527037,2.713907,1.688676,1.595304,0.535103,1.324678,2.013959,1.663479,2.14391,1.65389,1.471692,1.097247,1.09789,1.069751,0.966678,0.705422,0.917369,0.626885,0.718163,-0.082718,0.427974,0.251079,0.252309,0.217688,0.165117,-0.203812,0.010314,-0.001635,0.07011,0.050314,0.016,0.001997,-0.183995,-0.184531,-0.24739,-0.360594,-0.41717,-0.530614,-0.487303,-0.581687,-0.711264,-0.869057,-0.892518,-0.934391,-1.004662,-0.955535,-0.976845,-1.069315,-1.065592,-1.265204,-1.251258,-1.369705,-1.343482,3.0
403,403,651,11750000000.000082,0.8587702327682771,0.8160520681897501,3.7077265828130654,2.405073853542335,1.7289860528385308,-0.75,-0.72553,0.694047,5.763067,5.061987,3.417755,3.527037,2.713907,1.688676,1.595304,0.535103,1.324678,2.013959,1.663479,2.14391,1.65389,1.471692,1.097247,1.09789,1.069751,0.966678,0.705422,0.917369,0.626885,0.718163,-0.082718,0.427974,0.251079,0.252309,0.217688,0.165117,-0.203812,0.010314,-0.001635,0.07011,0.050314,0.016,0.001997,-0.183995,-0.184531,-0.24739,-0.360594,-0.41717,-0.530614,-0.487303,-0.581687,-0.711264,-0.869057,-0.892518,-0.934391,-1.004662,-0.955535,-0.976845,-1.069315,-1.065592,-1.265204,-1.251258,-1.369705,-1.343482,3.0
404,404,652,11750000000.000082,0.8587702332024878,0.8160520681620766,3.70772662595142,2.405074097674732,1.7289859812440502,-0.75,-0.72553,0.694046,5.763055,5.061979,3.417749,3.527034,2.713903,1.688672,1.5953,0.535103,1.324675,2.013955,1.663476,2.143907,1.653887,1.47169,1.097245,1.097888,1.069749,0.966676,0.70542,0.917368,0.626885,0.718162,-0.082718,0.427974,0.251079,0.252309,0.217688,0.165117,-0.203812,0.010313,-0.001635,0.07011,0.050314,0.016,0.001997,-0.183995,-0.184531,-0.24739,-0.360594,-0.41717,-0.530614,-0.487303,-0.581687,-0.711264,-0.869056,-0.892517,-0.93439,-1.004661,-0.955534,-0.976844,-1.069314,-1.065591,-1.265203,-1.251257,-1.369703,-1.34348,3.0
405,405,653,11750000000.000082,0.8587702336944152,0.8160520681299389,3.70772670621758,2.4050743544288977,1.7289860455363977,-0.75,-0.72553,0.694046,5.763055,5.061978,3.417749,3.527034,2.713903,1.688672,1.5953,0.535103,1.324675,2.013955,1.663476,2.143907,1.653887,1.47169,1.097245,1.097889,1.069749,0.966677,0.70542,0.917368,0.626885,0.718162,-0.082718,0.427974,0.251079,0.252309,0.217688,0.165117,-0.203812,0.010313,-0.001635,0.07011,0.050314,0.016,0.001997,-0.183995,-0.184531,-0.24739,-0.360594,-0.41717,-0.530614,-0.487303,-0.581687,-0.711264,-0.869056,-0.892517,-0.93439,-1.004661,-0.955534,-0.976844,-1.069314,-1.065591,-1.265203,-1.251257,-1.369703,-1.34348,3.0
406,406,654,11750000000.000082,0.8587702342642125,0.8160520680916622,3.707726790474356,2.405074700113102,1.7289860368575345,-0.75,-0.72553,0.694046,5.763055,5.061978,3.417749,3.527033,2.713903,1.688672,1.5953,0.535103,1.324675,2.013955,1.663476,2.143907,1.653887,1.47169,1.097245,1.097888,1.069749,0.966676,0.70542,0.917368,0.626885,0.718162,-0.082718,0.427974,0.251079,0.252309,0.217688,0.165117,-0.203812,0.010313,-0.001635,0.07011,0.050314,0.016,0.001997,-0.183995,-0.184531,-0.24739,-0.360594,-0.41717,-0.530614,-0.487303,-0.581687,-0.711264,-0.869056,-0.892517,-0.93439,-1.004661,-0.955534,-0.976844,-1.069314,-1.065591,-1.265203,-1.251257,-1.369703,-1.34348,3.0
407,407,655,11750000000.000082,0.8587702349495694,0.8160520680431255,3.707726872709219,2.405075016827752,1.7289860490543445,-0.75,-0.72553,0.694045,5.763045,5.061969,3.417743,3.52703,2.713898,1.688669,1.595297,0.535102,1.324672,2.013951,1.663473,2.143903,1.653885,1.471688,1.097244,1.097887,1.069748,0.966675,0.705419,0.917367,0.626884,0.718161,-0.082718,0.427973,0.251078,0.252308,0.217688,0.165117,-0.203812,0.010313,-0.001636,0.070109,0.050313,0.016,0.001997,-0.183995,-0.184531,-0.24739,-0.360593,-0.417169,-0.530613,-0.487302,-0.581686,-0.711263,-0.869055,-0.892516,-0.934389,-1.00466,-0.955533,-0.976843,-1.069313,-1.06559,-1.265201,-1.251256,-1.369701,-1.343479,3.0
408,408,656,11750000000.000082,0.8587702358265685,0.8160520679757741,3.707727020570205,2.405075530756056,1.7289861265303506,-0.75,-0.72553,0.694045,5.763043,5.061969,3.417742,3.527029,2.713898,1.688668,1.595296,0.535102,1.324671,2.01395,1.663473,2.143903,1.653884,1.471687,1.097243,1.097887,1.069747,0.966675,0.705419,0.917366,0.626883,0.718161,-0.082718,0.427973,0.251078,0.252308,0.217687,0.165116,-0.203812,0.010313,-0.001636,0.070109,0.050313,0.015999,0.001996,-0.183995,-0.184532,-0.247391,-0.360594,-0.41717,-0.530614,-0.487303,-0.581687,-0.711263,-0.869055,-0.892517,-0.934389,-1.00466,-0.955534,-0.976843,-1.069313,-1.06559,-1.265202,-1.251256,-1.369702,-1.343479,3.0
409,409,657,11750000000.000082,0.8587702370711725,0.8160520678652979,3.707727169385712,2.4050758725592543,1.7289863799220988,-0.75,-0.72553,0.694044,5.763032,5.061959,3.417736,3.527025,2.713893,1.688664,1.595292,0.5351,1.324667,2.013946,1.663469,2.143899,1.653881,1.471685,1.097241,1.097885,1.069745,0.966673,0.705417,0.917364,0.626882,0.718159,-0.082719,0.427972,0.251077,0.252307,0.217686,0.165115,-0.203813,0.010312,-0.001637,0.070108,0.050312,0.015999,0.001996,-0.183995,-0.184532,-0.247391,-0.360594,-0.41717,-0.530614,-0.487303,-0.581686,-0.711263,-0.869055,-0.892516,-0.934389,-1.00466,-0.955533,-0.976843,-1.069313,-1.065589,-1.265201,-1.251255,-1.369701,-1.343478,3.0
410,410,658,11750000000.000082,0.8587702391455443,0.816052067641757,3.7077274205940354,2.4050761973227424,1.7289870598514394,-0.75,-0.72553,0.694041,5.763019,5.061948,3.417728,3.527019,2.713887,1.688659,1.595287,0.535098,1.324662,2.01394,1.663465,2.143894,1.653877,1.471681,1.097238,1.097881,1.069742,0.96667,0.705414,0.917361,0.626879,0.718156,-0.082721,0.427969,0.251075,0.252305,0.217684,0.165113,-0.203815,0.01031,-0.001639,0.070106,0.05031,0.015997,0.001994,-0.183997,-0.184534,-0.247393,-0.360596,-0.417171,-0.530615,-0.487304,-0.581688,-0.711264,-0.869056,-0.892517,-0.93439,-1.004661,-0.955534,-0.976844,-1.069313,-1.06559,-1.265201,-1.251256,-1.369701,-1.343479,3.0
411,411,659,11750000000.000082,0.8587702435973901,0.8160520670472989,3.7077279121906335,2.4050755482499726,1.7289896749257196,-0.75,-0.72553,0.694033,5.762991,5.061924,3.41771,3.527005,2.713872,1.688646,1.595274,0.53509,1.324649,2.013926,1.663452,2.143881,1.653865,1.47167,1.097229,1.097872,1.069733,0.966661,0.705405,0.917352,0.626871,0.718148,-0.082728,0.427961,0.251067,0.252297,0.217677,0.165106,-0.203821,0.010303,-0.001646,0.070099,0.050303,0.01599,0.001987,-0.184004,-0.184541,-0.247399,-0.360602,-0.417177,-0.530621,-0.48731,-0.581693,-0.711269,-0.869061,-0.892522,-0.934394,-1.004665,-0.955539,-0.976848,-1.069318,-1.065594,-1.265205,-1.25126,-1.369704,-1.343482,3.0
412,412,660,11750000000.000082,0.8587702552600633,0.816052065294184,3.707729092364125,2.4050720385306086,1.728997904188414,-0.75,-0.72553,0.694009,5.762918,5.061862,3.417662,3.526967,2.71383,1.688609,1.595237,0.535066,1.324612,2.013886,1.663417,2.143846,1.653832,1.471639,1.097201,1.097844,1.069705,0.966634,0.705379,0.917326,0.626846,0.718123,-0.082748,0.427938,0.251045,0.252275,0.217654,0.165084,-0.203842,0.010281,-0.001668,0.070077,0.050281,0.015968,0.001965,-0.184024,-0.184561,-0.247419,-0.360621,-0.417196,-0.53064,-0.487328,-0.581711,-0.711286,-0.869077,-0.892538,-0.93441,-1.004681,-0.955554,-0.976864,-1.069333,-1.065609,-1.265218,-1.251273,-1.369717,-1.343494,3.0
413,413,661,11750000000.000082,0.858770395536531,0.8160520180975117,3.7077391416434975,2.4048555863742007,1.729254520662174,-0.75,-0.725535,0.693338,5.76192,5.060961,3.416865,3.526221,2.713064,1.687873,1.594494,0.534398,1.323834,2.013093,1.662664,2.143099,1.653089,1.470912,1.096503,1.097144,1.069005,0.965941,0.704689,0.916634,0.626169,0.717442,-0.083393,0.42727,0.250384,0.251614,0.216994,0.164427,-0.204484,0.009627,-0.002323,0.069424,0.049629,0.015316,0.001313,-0.184666,-0.185203,-0.248057,-0.361256,-0.417825,-0.531267,-0.487952,-0.58233,-0.711898,-0.869682,-0.893141,-0.935012,-1.005282,-0.956155,-0.977463,-1.069927,-1.066203,-1.2658,-1.251855,-1.370289,-1.344068,3.0
414,414,662,11750000000.000082,0.8587723295926601,0.816051614045472,3.708506652504667,2.4128048375659943,1.7243750364024126,-0.75,-0.725535,0.703237,5.734874,5.040816,3.407113,3.524321,2.709247,1.687707,1.594433,0.544661,1.325206,2.012482,1.665307,2.144179,1.657001,1.476269,1.104192,1.104733,1.076709,0.974192,0.713111,0.925039,0.635786,0.726768,-0.07118,0.437693,0.261361,0.262619,0.22804,0.175697,-0.192259,0.021156,0.009104,0.080969,0.06127,0.027021,0.013018,-0.172223,-0.172772,-0.235334,-0.348218,-0.404346,-0.51761,-0.474064,-0.568128,-0.697185,-0.85447,-0.877835,-0.919605,-0.989763,-0.940632,-0.961842,-1.053981,-1.050203,-1.248979,-1.235059,-1.352816,-1.32664,3.0
415,415,663,11750000000.000082,0.8587905846042532,0.8160463882296582,3.708744412985725,2.4174859695732733,1.720641214,-0.75,-0.725534,0.711859,5.730864,5.038952,3.408733,3.528705,2.713029,1.692751,1.599562,0.553409,1.331149,2.017739,1.671592,2.149786,1.663725,1.483466,1.112124,1.112636,1.084655,0.982313,0.721276,0.933211,0.644343,0.735229,-0.061812,0.446502,0.270346,0.271614,0.237046,0.184775,-0.182907,0.030312,0.018232,0.090133,0.070465,0.036237,0.022233,-0.162782,-0.163334,-0.225803,-0.338591,-0.394582,-0.507788,-0.464172,-0.55814,-0.687044,-0.844177,-0.867514,-0.909252,-0.979378,-0.930246,-0.951426,-1.043469,-1.039676,-1.238211,-1.224295,-1.341848,-1.315681,3.0
416,416,664,11750000000.000082,0.8588745497975526,0.8160313053309608,3.7078566350434135,2.4058404416294574,1.7287252917548743,-0.75,-0.725521,0.694308,5.757379,5.057467,3.414924,3.525452,2.711998,1.68735,1.593982,0.535423,1.323502,2.012467,1.662533,2.142751,1.653146,1.471188,1.097134,1.09776,1.069638,0.966657,0.705432,0.917373,0.627093,0.718322,-0.082072,0.428317,0.251515,0.25275,0.218136,0.165602,-0.203158,0.010843,-0.001123,0.070642,0.050862,0.016558,0.002555,-0.18331,-0.183849,-0.246659,-0.359809,-0.41631,-0.529725,-0.486374,-0.580705,-0.710194,-0.867901,-0.891346,-0.933201,-1.003453,-0.954326,-0.975619,-1.068033,-1.0643,-1.263769,-1.249828,-1.368158,-1.341944,3.0
417,417,665,11750000000.000082,0.859035701065658,0.8159990722260297,3.7081143251528896,2.40095340363208,1.7346218295089462,-0.75,-0.725504,0.678803,5.733366,5.035884,3.396008,3.507928,2.69393,1.670066,1.576558,0.519996,1.305305,1.993835,1.644922,2.125272,1.635806,1.454233,1.080918,1.081501,1.053389,0.950582,0.689441,0.901334,0.611424,0.702575,-0.096908,0.412905,0.236274,0.237519,0.202924,0.150454,-0.217924,-0.004208,-0.016222,0.055584,0.035835,0.001551,-0.012452,-0.198069,-0.198611,-0.261324,-0.374363,-0.430722,-0.544087,-0.500653,-0.594873,-0.724179,-0.881708,-0.905117,-0.946938,-1.017148,-0.968021,-0.989279,-1.081566,-1.077809,-1.276958,-1.263039,-1.381124,-1.354941,3.0
