,index,EEP,isochrone_age_yr,initial_mass,star_mass,log_Teff,log_g,log_L,[Fe/H]_init,[Fe/H],WFC3_UVIS_F200LP,WFC3_UVIS_F218W,WFC3_UVIS_F225W,WFC3_UVIS_F275W,WFC3_UVIS_F280N,WFC3_UVIS_F300X,WFC3_UVIS_F336W,WFC3_UVIS_F343N,WFC3_UVIS_F350LP,WFC3_UVIS_F373N,WFC3_UVIS_F390M,WFC3_UVIS_F390W,WFC3_UVIS_F395N,WFC3_UVIS_F410M,WFC3_UVIS_F438W,WFC3_UVIS_F467M,WFC3_UVIS_F469N,WFC3_UVIS_F475W,WFC3_UVIS_F475X,WFC3_UVIS_F487N,WFC3_UVIS_F502N,WFC3_UVIS_F547M,WFC3_UVIS_F555W,WFC3_UVIS_F600LP,WFC3_UVIS_F606W,WFC3_UVIS_F621M,WFC3_UVIS_F625W,WFC3_UVIS_F631N,WFC3_UVIS_F645N,WFC3_UVIS_F656N,WFC3_UVIS_F657N,WFC3_UVIS_F658N,WFC3_UVIS_F665N,WFC3_UVIS_F673N,WFC3_UVIS_F680N,WFC3_UVIS_F689M,WFC3_UVIS_F763M,WFC3_UVIS_F775W,WFC3_UVIS_F814W,WFC3_UVIS_F845M,WFC3_UVIS_F850LP,WFC3_UVIS_F953N,WFC3_IR_F098M,WFC3_IR_F105W,WFC3_IR_F110W,WFC3_IR_F125W,WFC3_IR_F126N,WFC3_IR_F127M,WFC3_IR_F128N,WFC3_IR_F130N,WFC3_IR_F132N,WFC3_IR_F139M,WFC3_IR_F140W,WFC3_IR_F153M,WFC3_IR_F160W,WFC3_IR_F164N,WFC3_IR_F167N,phase
714,714,965,11750000000.000082,0.8091408897953961,0.755914593809183,3.53926767111992,-0.1279256003280313,3.5546510515153606,-2.0,-1.902771,-2.725226,5.675702,5.091733,6.023856,2.009565,4.014978,3.080136,2.886785,-2.926555,2.060705,2.086593,1.353484,2.10872,1.382372,0.419811,-0.552311,-0.579296,-0.89837,-1.450197,-1.287343,-1.141189,-2.042525,-1.913636,-4.00993,-2.713407,-3.049509,-3.087615,-3.121675,-3.289828,-3.79762,-3.521985,-3.5327,-3.490866,-3.550309,-3.660131,-3.667782,-4.181408,-4.185018,-4.369267,-4.60784,-4.839312,-5.026995,-5.038766,-5.244597,-5.516089,-5.804198,-5.845615,-5.907877,-5.991836,-5.963627,-6.011452,-6.155169,-6.20858,-6.622095,-6.62908,-6.965744,-6.946194,5.0
715,715,966,11750000000.000082,0.8091408900002643,0.7558860791893455,3.539951732618422,-0.11990844570048886,3.5493543571568327,-2.0,-1.902771,-2.71801,5.678121,5.100349,6.025653,2.013897,4.008164,3.068452,2.875431,-2.919276,2.051357,2.078377,1.346371,2.100018,1.374733,0.413895,-0.557312,-0.584042,-0.900845,-1.449769,-1.290669,-1.145152,-2.041978,-1.912671,-4.001216,-2.709723,-3.045497,-3.08319,-3.117436,-3.284623,-3.79177,-3.516173,-3.526806,-3.485398,-3.545893,-3.653912,-3.662005,-4.172315,-4.176054,-4.359424,-4.596852,-4.82698,-5.014185,-5.025803,-5.231196,-5.502481,-5.790323,-5.831511,-5.893678,-5.977586,-5.949202,-5.996912,-6.141652,-6.194322,-6.607754,-6.614023,-6.949265,-6.929471,5.0
716,716,967,11750000000.000082,0.8091408902067456,0.7558615633044867,3.5407250556567407,-0.11169726221144,3.5442228111710654,-2.0,-1.902771,-2.711873,5.67888,5.108006,6.025507,2.016787,3.998642,3.053605,2.860957,-2.913067,2.039064,2.067499,1.336689,2.08859,1.364418,0.405628,-0.564532,-0.590958,-0.905342,-1.451081,-1.296024,-1.151326,-2.043135,-1.913388,-3.993437,-2.707463,-3.042866,-3.080107,-3.114566,-3.280682,-3.787108,-3.511558,-3.522104,-3.481294,-3.54285,-3.648864,-3.657446,-4.164098,-4.167978,-4.350374,-4.586486,-4.815086,-5.001797,-5.013259,-5.21821,-5.489286,-5.776827,-5.817763,-5.879814,-5.96366,-5.935067,-5.982646,-6.128542,-6.180367,-6.593728,-6.59916,-6.932776,-6.91271,5.0
717,717,968,11750000000.000082,0.8091408904268894,0.7558391061913912,3.5414765092852307,-0.10353170102549918,3.539050424072747,-2.0,-1.902771,-2.705513,5.67985,5.11583,6.025428,2.019873,3.989404,3.039174,2.846894,-2.906638,2.027093,2.057014,1.327419,2.077561,1.354501,0.397811,-0.571266,-0.597403,-0.909407,-1.452025,-1.300921,-1.15699,-2.043914,-1.913741,-3.985454,-2.704885,-3.039921,-3.076717,-3.111395,-3.276458,-3.782179,-3.506677,-3.517138,-3.476892,-3.539253,-3.643537,-3.652577,-4.155692,-4.159702,-4.341144,-4.575934,-4.803014,-4.989278,-5.000588,-5.205143,-5.476031,-5.763271,-5.803974,-5.865902,-5.949682,-5.920874,-5.968319,-6.1153,-6.166329,-6.579631,-6.584235,-6.916281,-6.895953,5.0
718,718,969,11750000000.000082,0.8091408906651082,0.7558175977726209,3.542151042480564,-0.09552799680494749,3.533732589699445,-2.0,-1.902771,-2.698269,5.682018,5.124404,6.02653,2.024017,3.982044,3.027043,2.835102,-2.899329,2.017182,2.048521,1.320112,2.068569,1.346589,0.391883,-0.576147,-0.602037,-0.911794,-1.451527,-1.304107,-1.160776,-2.043259,-1.912692,-3.9767,-2.70111,-3.035808,-3.072187,-3.107077,-3.271168,-3.776246,-3.500787,-3.511171,-3.47141,-3.534462,-3.637202,-3.646592,-4.146553,-4.150674,-4.331238,-4.564792,-4.790465,-4.976354,-4.987518,-5.191741,-5.462464,-5.749426,-5.789928,-5.851736,-5.935454,-5.906441,-5.953762,-6.101676,-6.152013,-6.565271,-6.569128,-6.899782,-6.879219,5.0
719,719,970,11750000000.000082,0.8091408909307227,0.7557960270107179,3.542927477259104,-0.08731946596702801,3.528617289481789,-2.0,-1.902771,-2.692312,5.682199,5.131822,6.025266,2.026432,3.971452,3.011159,2.819607,-2.893298,2.003754,2.036877,1.309768,2.056354,1.335507,0.383192,-0.583619,-0.60921,-0.916552,-1.45308,-1.309664,-1.16714,-2.044609,-1.913625,-3.969044,-2.699016,-3.033328,-3.069243,-3.104383,-3.267377,-3.771724,-3.49632,-3.506622,-3.467419,-3.531276,-3.632255,-3.641894,-4.138468,-4.142735,-4.322284,-4.554397,-4.77844,-4.963945,-4.97496,-5.178859,-5.449422,-5.736063,-5.776343,-5.838002,-5.921642,-5.892382,-5.939558,-6.088544,-6.138078,-6.551306,-6.554271,-6.883306,-6.862476,5.0
720,720,971,11750000000.000082,0.8091408912357232,0.7557729762765372,3.5436795984358618,-0.07915832471678157,3.5234509735655615,-2.0,-1.902771,-2.686095,5.682645,5.139441,6.024134,2.029091,3.961224,2.995781,2.804613,-2.887008,1.990731,2.025707,1.299914,2.044624,1.324904,0.375025,-0.590538,-0.615845,-0.920816,-1.45421,-1.314702,-1.17293,-2.045527,-1.914142,-3.961152,-2.69656,-3.030492,-3.065951,-3.101349,-3.263265,-3.766897,-3.491549,-3.501771,-3.463093,-3.527707,-3.626992,-3.636863,-4.130162,-4.134563,-4.313117,-4.543774,-4.766207,-4.951381,-4.962251,-5.165874,-5.436299,-5.722621,-5.762696,-5.824199,-5.907757,-5.878243,-5.925274,-6.075276,-6.12404,-6.537251,-6.539336,-6.866813,-6.845728,5.0
721,721,972,11750000000.000082,0.8091408916038358,0.7557458758965603,3.544453616042047,-0.07097082841207623,3.518343048381132,-2.0,-1.902771,-2.680235,5.682464,5.146717,6.022134,2.031211,3.949956,2.979257,2.788488,-2.881073,1.976585,2.013605,1.289181,2.031939,1.313361,0.366116,-0.598105,-0.623118,-0.92569,-1.455875,-1.320326,-1.179347,-2.046956,-1.915171,-3.953561,-2.694537,-3.028076,-3.063065,-3.09874,-3.259544,-3.762442,-3.487154,-3.497298,-3.459142,-3.524517,-3.622167,-3.632182,-4.122152,-4.126683,-4.304213,-4.533275,-4.754097,-4.938968,-4.949694,-5.153075,-5.423368,-5.709351,-5.749225,-5.810555,-5.894022,-5.864239,-5.911119,-6.062139,-6.110116,-6.523315,-6.52448,-6.850357,-6.829012,5.0
722,722,973,11750000000.000082,0.8091408921289561,0.7557056605456317,3.545177383927408,-0.06287606794818291,3.5131179868642426,-2.0,-1.902771,-2.673789,5.683038,5.154527,6.020887,2.034017,3.939815,2.964063,2.773683,-2.874554,1.963668,2.00268,1.279605,2.020432,1.302981,0.358355,-0.604509,-0.629249,-0.929518,-1.456607,-1.324853,-1.184566,-2.047469,-1.915287,-3.945452,-2.691709,-3.024862,-3.059402,-3.095337,-3.255104,-3.757316,-3.482085,-3.492154,-3.454434,-3.520444,-3.616639,-3.626772,-4.113656,-4.118294,-4.294862,-4.522487,-4.741778,-4.926371,-4.93695,-5.14009,-5.410202,-5.695824,-5.735512,-5.796678,-5.880062,-5.850035,-5.89678,-6.04868,-6.095951,-6.509082,-6.509426,-6.833831,-6.812246,5.0
723,723,974,11750000000.000082,0.8091408937013981,0.7555664299682545,3.5463119013563986,-0.04868734684357472,3.5033759101292183,-2.0,-1.902771,-2.660197,5.686857,5.17036,6.021611,2.041537,3.925945,2.941895,2.752161,-2.860844,1.945217,1.987435,1.266716,2.004236,1.288745,0.348533,-0.611977,-0.636303,-0.932741,-1.454717,-1.329225,-1.189859,-2.045235,-1.912374,-3.929133,-2.68392,-3.016426,-3.050234,-3.086575,-3.244705,-3.74584,-3.470695,-3.48064,-3.443491,-3.510324,-3.604369,-3.614676,-4.096732,-4.101514,-4.276558,-4.501977,-4.718876,-4.90303,-4.913344,-5.116063,-5.385753,-5.670715,-5.710113,-5.771022,-5.854278,-5.823894,-5.87044,-6.023567,-6.069794,-6.482701,-6.481849,-6.804008,-6.782053,5.0
724,724,975,11750000000.000082,0.8091408945666501,0.7554980317897345,3.547779691796603,-0.02928825339550821,3.4898035641631733,-2.0,-1.902771,-2.6406,5.693114,5.192955,6.023277,2.052825,3.908317,2.913182,2.724336,-2.841088,1.921463,1.96807,1.250614,1.983551,1.270746,0.336771,-0.620368,-0.644155,-0.935522,-1.450609,-1.333422,-1.195156,-2.040675,-1.906877,-3.905883,-2.671862,-3.003467,-3.03631,-3.073163,-3.229204,-3.728957,-3.453927,-3.463709,-3.42712,-3.49439,-3.586259,-3.596853,-4.072717,-4.077643,-4.250731,-4.473419,-4.687288,-4.870863,-4.880798,-5.082897,-5.351832,-5.635798,-5.674826,-5.735407,-5.818504,-5.787697,-5.834007,-5.988482,-6.033453,-6.445859,-6.44361,-6.762938,-6.740513,5.0
725,725,976,11750000000.000082,0.8091408952657682,0.7554512481301308,3.5492851992161647,-0.009785849186545929,3.476293046008876,-2.0,-1.902771,-2.621701,5.697861,5.214939,6.022451,2.062879,3.888011,2.881425,2.693539,-2.822022,1.894845,1.946312,1.232242,1.960327,1.250256,0.323236,-0.630154,-0.653358,-0.939656,-1.447562,-1.33878,-1.20172,-2.037147,-1.902369,-3.883189,-2.66054,-2.991161,-3.023029,-3.060381,-3.214355,-3.712727,-3.437822,-3.447439,-3.411251,-3.478746,-3.568635,-3.57953,-4.049275,-4.05431,-4.225429,-4.445485,-4.656423,-4.839371,-4.848899,-5.050261,-5.318215,-5.601037,-5.639696,-5.699957,-5.7829,-5.751703,-5.797786,-5.953392,-5.997164,-6.408804,-6.405294,-6.72177,-6.698931,5.0
726,726,977,11750000000.000082,0.8091408959102933,0.755414137400027,3.550739580194496,0.009621050766102255,3.4626798580533213,-2.0,-1.902771,-2.602297,5.702512,5.237235,6.020672,2.072929,3.86717,2.849197,2.662344,-2.802454,1.868469,1.924614,1.214154,1.937244,1.22985,0.310564,-0.638567,-0.661217,-0.942495,-1.443313,-1.34265,-1.206477,-2.032249,-1.896621,-3.86003,-2.648123,-2.977673,-3.008654,-3.046423,-3.198499,-3.6956,-3.420821,-3.430287,-3.39431,-3.461842,-3.550052,-3.56119,-4.025413,-4.030528,-4.199779,-4.417667,-4.626059,-4.808266,-4.817398,-5.017831,-5.284614,-5.566187,-5.604541,-5.66454,-5.747358,-5.715835,-5.761686,-5.918005,-5.960693,-6.371221,-6.366696,-6.680391,-6.657209,5.0
727,727,978,11750000000.000082,0.8091408965251472,0.755383941387868,3.55224481647368,0.029112085099579903,3.449190479151916,-2.0,-1.902771,-2.583739,5.705009,5.258618,6.015242,2.08117,3.842457,2.812593,2.626897,-2.78372,1.838702,1.89971,1.193218,1.910971,1.206268,0.295934,-0.648229,-0.670298,-0.946455,-1.43995,-1.347425,-1.212028,-2.028025,-1.891647,-3.837569,-2.636323,-2.964663,-2.994802,-3.032935,-3.183174,-3.679036,-3.404399,-3.413722,-3.377814,-3.445329,-3.531948,-3.543294,-4.002252,-4.007438,-4.174809,-4.390825,-4.59701,-4.778273,-4.787006,-4.986221,-5.251592,-5.531759,-5.569847,-5.629633,-5.712347,-5.680542,-5.726142,-5.88285,-5.924479,-6.333473,-6.328112,-6.638883,-6.615373,5.0
728,728,979,11750000000.000082,0.8091408971215709,0.7553587472549574,3.553727976891614,0.048576627078141275,3.4356425378771327,-2.0,-1.902771,-2.564944,5.707474,5.280133,6.00864,2.089417,3.817523,2.775884,2.591361,-2.76475,1.80875,1.874856,1.172387,1.884715,1.182732,0.281631,-0.657393,-0.678877,-0.950012,-1.436182,-1.351671,-1.217032,-2.023374,-1.88625,-3.814863,-2.624097,-2.951194,-2.980508,-3.018981,-3.167455,-3.662117,-3.387625,-3.39681,-3.360835,-3.428238,-3.513398,-3.524913,-3.978874,-3.984105,-4.149641,-4.363922,-4.568171,-4.748415,-4.75673,-4.954601,-5.218434,-5.497149,-5.534982,-5.594584,-5.67721,-5.645162,-5.690516,-5.847423,-5.888085,-6.295359,-6.289347,-6.597288,-6.573463,5.0
729,729,980,11750000000.000082,0.8091408977058024,0.7553377866645606,3.5551975410073853,0.06802227330776173,3.422061862799259,-2.0,-1.902771,-2.546011,5.709783,5.30166,6.000646,2.097548,3.792194,2.738895,2.55556,-2.745638,1.778438,1.849892,1.151505,1.858325,1.159089,0.267495,-0.666231,-0.687122,-0.95332,-1.432155,-1.355552,-1.221674,-2.018433,-1.880572,-3.791996,-2.611575,-2.937393,-2.965898,-3.004691,-3.151459,-3.644948,-3.370605,-3.379656,-3.343501,-3.410652,-3.494521,-3.506174,-3.955362,-3.960609,-4.124354,-4.33701,-4.539528,-4.718688,-4.726565,-4.922987,-5.185181,-5.462415,-5.500004,-5.559443,-5.641993,-5.609728,-5.65484,-5.81179,-5.851562,-6.256945,-6.250442,-6.555626,-6.531498,5.0
730,730,981,11750000000.000082,0.8091408982764164,0.7553201628525261,3.556672248975292,0.08747277637612282,3.4084990830260127,-2.0,-1.902771,-2.527187,5.71156,5.322933,5.990701,2.105224,3.765898,2.70099,2.518862,-2.726635,1.747156,1.824276,1.130049,1.831257,1.134801,0.253044,-0.675198,-0.695482,-0.956798,-1.428239,-1.359491,-1.226409,-2.01356,-1.87497,-3.769186,-2.599069,-2.923565,-2.951267,-2.990367,-3.135464,-3.627794,-3.353607,-3.362528,-3.326096,-3.392877,-3.475588,-3.487353,-3.931925,-3.937164,-4.099149,-4.310373,-4.511184,-4.689195,-4.696616,-4.891486,-5.151947,-5.427677,-5.465029,-5.524319,-5.6068,-5.574336,-5.619206,-5.776073,-5.815009,-6.218327,-6.211468,-6.513933,-6.489507,5.0
731,731,982,11750000000.000082,0.8091408988246908,0.755305673291569,3.558165207902628,0.1069717996097542,3.3949628337640965,-2.0,-1.902771,-2.508578,5.712605,5.343821,5.978414,2.112271,3.738286,2.661787,2.480889,-2.70784,1.714538,1.797691,1.107723,1.803201,1.109561,0.23801,-0.684544,-0.7042,-0.960666,-1.424622,-1.363715,-1.231481,-2.008936,-1.869626,-3.746511,-2.586726,-2.909849,-2.936752,-2.976147,-3.119595,-3.610767,-3.336746,-3.345541,-3.308746,-3.375054,-3.456713,-3.46857,-3.908638,-3.913844,-4.074097,-4.284014,-4.483132,-4.65993,-4.666877,-4.860099,-5.118739,-5.392949,-5.430066,-5.489215,-5.571632,-5.538979,-5.583606,-5.740282,-5.778421,-6.1795,-6.172404,-6.472164,-6.447442,5.0
732,732,983,11750000000.000082,0.8091408993383573,0.7552940936202611,3.559679634222512,0.12648469293673564,3.3815004957165424,-2.0,-1.902771,-2.490297,5.7128,5.364164,5.963541,2.118561,3.709254,2.621215,2.441568,-2.689369,1.680492,1.770105,1.084447,1.774094,1.083297,0.222306,-0.694367,-0.713376,-0.965026,-1.421416,-1.368329,-1.236998,-2.004665,-1.864649,-3.724083,-2.574665,-2.896364,-2.922472,-2.962153,-3.103966,-3.593978,-3.320133,-3.328805,-3.291574,-3.357322,-3.43802,-3.449953,-3.885611,-3.89076,-4.049314,-4.258027,-4.455436,-4.630966,-4.63742,-4.828914,-5.085662,-5.358347,-5.39523,-5.454243,-5.5366,-5.503761,-5.548139,-5.704537,-5.741913,-6.140589,-6.13336,-6.430423,-6.405403,5.0
733,733,984,11750000000.000082,0.809140899824662,0.7552846993229806,3.5610898452190014,0.14580329153476423,3.367817040859327,-2.0,-1.902771,-2.470476,5.715187,5.385674,5.950348,2.126723,3.683797,2.585045,2.406579,-2.669365,1.650415,1.746401,1.064789,1.74883,1.060834,0.209912,-0.701097,-0.719515,-0.966546,-1.415789,-1.37012,-1.239501,-1.997971,-1.857321,-3.700297,-2.560616,-2.880938,-2.906307,-2.946241,-3.086531,-3.575462,-3.301784,-3.310345,-3.272646,-3.337795,-3.417664,-3.429655,-3.861265,-3.866344,-4.023338,-4.231069,-4.426798,-4.601126,-4.607095,-4.796939,-5.05189,-5.323165,-5.359834,-5.418721,-5.501026,-5.468017,-5.512161,-5.66823,-5.704936,-6.101287,-6.094018,-6.388622,-6.363335,5.0
734,734,985,11750000000.000082,0.8091409003278336,0.7552763260389147,3.562607611289799,0.16534583363732927,3.3543405672816444,-2.0,-1.902771,-2.452019,5.714934,5.405594,5.931828,2.13258,3.65392,2.544086,2.366863,-2.650713,1.615681,1.718831,1.04149,1.719644,1.034518,0.194482,-0.710441,-0.728207,-0.970519,-1.412238,-1.37423,-1.244516,-1.993247,-1.851955,-3.677618,-2.548165,-2.867002,-2.891601,-2.931798,-3.0705,-3.558282,-3.284795,-3.293247,-3.255016,-3.319495,-3.398543,-3.410589,-3.838011,-3.842998,-3.99838,-4.205193,-4.399047,-4.57207,-4.577522,-4.765578,-5.018597,-5.288403,-5.324843,-5.383595,-5.465842,-5.432647,-5.476539,-5.632224,-5.668228,-6.061998,-6.054748,-6.346735,-6.321159,5.0
735,735,986,11750000000.000082,0.809140900927244,0.755267718644541,3.5640213566796106,0.18467092929087112,3.340665408107472,-2.0,-1.902771,-2.432034,5.716947,5.426622,5.915189,2.140348,3.627822,2.507784,2.331726,-2.630541,1.585146,1.695147,1.021972,1.694507,1.012194,0.182458,-0.71665,-0.733826,-0.971608,-1.406257,-1.375503,-1.246494,-1.986092,-1.844235,-3.653604,-2.533754,-2.85116,-2.875046,-2.915477,-3.05269,-3.539398,-3.266093,-3.274446,-3.235685,-3.2995,-3.377813,-3.389905,-3.813452,-3.818342,-3.972227,-4.178187,-4.37029,-4.542101,-4.54705,-4.733436,-4.984652,-5.253116,-5.289342,-5.347966,-5.43016,-5.396786,-5.44044,-5.595739,-5.631117,-6.022448,-6.01526,-6.304856,-6.279017,5.0
736,736,987,11750000000.000082,0.8091409022614533,0.7552514166902968,3.564745185960307,0.19439350942085168,3.333828945496644,-2.0,-1.902771,-2.422143,5.717603,5.436904,5.905739,2.143923,3.614139,2.48902,2.313548,-2.620553,1.569237,1.682832,1.011791,1.681479,1.000584,0.17613,-0.719997,-0.736872,-0.972378,-1.403451,-1.376345,-1.247707,-1.982667,-1.840539,-3.641651,-2.526664,-2.843334,-2.866861,-2.90741,-3.043869,-3.530028,-3.256819,-3.265125,-3.22609,-3.289563,-3.367511,-3.379626,-3.801222,-3.806061,-3.959155,-4.16473,-4.355924,-4.527119,-4.531808,-4.717347,-4.967648,-5.235441,-5.271557,-5.330114,-5.412279,-5.378812,-5.422344,-5.577446,-5.612506,-6.00258,-5.995433,-6.283814,-6.257842,5.0
737,737,988,11750000000.000082,0.8091409029279594,0.7552432662261575,3.564016253571306,0.18624420474114067,3.3390578243212894,-2.0,-1.902771,-2.428151,5.720444,5.430532,5.91856,2.143953,3.630783,2.510548,2.334513,-2.626653,1.588104,1.698014,1.025019,1.697361,1.015245,0.185583,-0.713419,-0.730618,-0.968157,-1.402663,-1.372184,-1.242995,-1.98246,-1.840602,-3.649634,-2.529969,-2.847346,-2.871219,-2.911649,-3.048829,-3.535528,-3.262216,-3.270566,-3.231791,-3.295586,-3.373887,-3.385981,-3.809458,-3.814352,-3.968213,-4.17415,-4.366246,-4.53806,-4.542992,-4.729379,-4.980587,-5.249043,-5.285267,-5.343893,-5.426087,-5.392715,-5.43637,-5.59166,-5.627051,-6.0184,-6.011218,-6.300838,-6.275004,5.0
738,738,989,11750000000.000082,0.8091409034325331,0.7552369814466127,3.5632938660550426,0.17811874489305593,3.3442900876432256,-2.0,-1.902771,-2.434194,5.723133,5.424033,5.93078,2.143844,3.647162,2.531851,2.355253,-2.632787,1.606714,1.713026,1.038102,1.713087,1.029751,0.194937,-0.706909,-0.72443,-0.964001,-1.401932,-1.368079,-1.238337,-1.982291,-1.840711,-3.657631,-2.533305,-2.85138,-2.875599,-2.915909,-3.053808,-3.541044,-3.267631,-3.276026,-3.237507,-3.301618,-3.380276,-3.392348,-3.817708,-3.822654,-3.977252,-4.183588,-4.376569,-4.549,-4.55417,-4.741402,-4.993514,-5.262634,-5.298965,-5.357657,-5.439881,-5.406601,-5.450377,-5.605852,-5.641575,-6.034183,-6.026971,-6.317826,-6.29213,5.0
739,739,990,11750000000.000082,0.8091409038918658,0.755231233189103,3.5625381703025605,0.169917408725478,3.349465310997332,-2.0,-1.902771,-2.439775,5.726549,5.417889,5.943748,2.144347,3.664769,2.554641,2.377453,-2.638462,1.626675,1.729265,1.052374,1.730092,1.045515,0.205347,-0.699436,-0.717301,-0.958958,-1.400456,-1.36311,-1.232747,-1.981384,-1.840103,-3.665232,-2.53605,-2.854843,-2.879426,-2.919609,-3.058256,-3.54605,-3.272534,-3.280977,-3.242718,-3.30715,-3.386188,-3.398236,-3.82557,-3.830568,-3.985932,-4.192691,-4.386593,-4.559671,-4.565085,-4.753201,-5.006259,-5.276079,-5.312523,-5.371284,-5.453538,-5.420354,-5.464256,-5.619917,-5.655992,-6.049911,-6.042677,-6.334836,-6.309286,5.0
740,740,991,11750000000.000082,0.8091409043364146,0.7552255354138755,3.561766095209032,0.16167186194065605,3.354619271162596,-2.0,-1.902771,-2.445136,5.730278,5.41186,5.956817,2.145105,3.682916,2.578136,2.400344,-2.643918,1.64725,1.746092,1.067225,1.747721,1.061889,0.216285,-0.691469,-0.709689,-0.953466,-1.398608,-1.357696,-1.226674,-1.980099,-1.839133,-3.672641,-2.538497,-2.858016,-2.882972,-2.923021,-3.062435,-3.550799,-3.277179,-3.285674,-3.24767,-3.312421,-3.391856,-3.403879,-3.833245,-3.838294,-3.994442,-4.20163,-4.396483,-4.570223,-4.575881,-4.764899,-5.01892,-5.289464,-5.326022,-5.384854,-5.467139,-5.434051,-5.478081,-5.633922,-5.670363,-6.065608,-6.058365,-6.351866,-6.326468,5.0
741,741,992,11750000000.000082,0.8091409048044607,0.7552198454695934,3.5610098778803168,0.15346494696607904,3.3597980384144894,-2.0,-1.902771,-2.450675,5.733613,5.405581,5.968919,2.145515,3.700393,2.600937,2.422548,-2.64955,1.667128,1.762367,1.081563,1.764798,1.07772,0.22681,-0.683845,-0.702411,-0.948295,-1.397032,-1.352582,-1.220921,-1.979065,-1.838416,-3.680187,-2.541145,-2.861372,-2.886698,-2.926615,-3.066786,-3.555712,-3.281992,-3.290539,-3.252778,-3.317832,-3.397673,-3.409668,-3.841056,-3.846152,-4.003081,-4.210708,-4.406484,-4.580871,-4.586766,-4.776666,-5.03163,-5.302891,-5.339562,-5.398462,-5.480778,-5.447783,-5.491939,-5.647945,-5.684751,-6.081278,-6.074039,-6.368865,-6.343615,5.0
742,742,993,11750000000.000082,0.809140905362791,0.7552131160061195,3.560253341913881,0.14525562971211142,3.364977328056973,-2.0,-1.902771,-2.456196,5.736899,5.39924,5.98059,2.145877,3.717787,2.623718,2.444727,-2.655163,1.686943,1.77864,1.095914,1.781887,1.093563,0.23738,-0.676154,-0.695069,-0.943069,-1.39541,-1.347402,-1.215096,-1.977973,-1.837649,-3.687707,-2.543747,-2.864674,-2.890373,-2.930155,-3.071091,-3.56058,-3.286762,-3.295362,-3.257833,-3.323179,-3.403441,-3.415407,-3.848844,-3.853981,-4.011703,-4.21979,-4.416481,-4.591512,-4.597642,-4.788417,-5.044321,-5.316306,-5.353092,-5.41206,-5.494406,-5.461504,-5.505784,-5.661942,-5.699121,-6.096909,-6.089693,-6.385854,-6.360754,5.0
743,743,994,11750000000.000082,0.8091409061682563,0.7552053757499094,3.558934378526612,0.12813617542109235,3.3768163770377555,-2.0,-1.902771,-2.472456,5.73657,5.381308,5.994153,2.140227,3.743036,2.658915,2.478831,-2.67159,1.716506,1.802335,1.115941,1.807031,1.116195,0.250731,-0.667976,-0.687461,-0.939637,-1.398566,-1.343779,-1.210669,-1.98209,-1.842362,-3.707603,-2.554639,-2.876826,-2.90321,-2.942751,-3.0851,-3.575596,-3.301623,-3.310328,-3.2732,-3.339057,-3.420125,-3.43203,-3.869258,-3.874453,-4.033632,-4.242707,-4.440917,-4.617061,-4.623626,-4.815921,-5.073477,-5.346771,-5.383762,-5.442849,-5.525246,-5.492505,-5.537002,-5.693415,-5.731244,-6.13116,-6.124022,-6.422513,-6.397671,5.0
744,744,995,11750000000.000082,0.8091409065665434,0.7551980739316798,3.5574741404629373,0.108696752136241,3.3904107388743654,-2.0,-1.902771,-2.491561,5.73494,5.3601,6.006518,2.132686,3.769707,2.696857,2.515556,-2.690879,1.748025,1.827812,1.137173,1.833951,1.140291,0.264698,-0.659666,-0.67977,-0.936701,-1.402985,-1.340521,-1.206587,-1.987536,-1.848494,-3.73073,-2.567659,-2.891219,-2.91838,-2.95764,-3.101594,-3.593218,-3.319081,-3.327908,-3.291172,-3.357537,-3.439584,-3.451407,-3.89298,-3.898219,-4.059063,-4.269361,-4.46923,-4.646579,-4.653618,-4.847554,-5.106912,-5.381682,-5.418904,-5.478125,-5.560582,-5.528023,-5.572757,-5.72939,-5.767973,-6.170137,-6.163174,-6.464282,-6.439729,5.0
745,745,996,11750000000.000082,0.8091409069270603,0.7551905834446568,3.5560086843725407,0.0892436286826488,3.4039978357798386,-2.0,-1.902771,-2.510572,5.733117,5.338766,6.017272,2.124968,3.795994,2.734595,2.552081,-2.710072,1.779223,1.853215,1.158389,1.860809,1.164344,0.27882,-0.651084,-0.671802,-0.933553,-1.407203,-1.33697,-1.202219,-1.99274,-1.854407,-3.753735,-2.580458,-2.90536,-2.933309,-2.972275,-3.117871,-3.610639,-3.336344,-3.345298,-3.308882,-3.375667,-3.458802,-3.470524,-3.916602,-3.92186,-4.08442,-4.29607,-4.497617,-4.676135,-4.683636,-4.879153,-5.140265,-5.416525,-5.453984,-5.513348,-5.595869,-5.5635,-5.608474,-5.765234,-5.804619,-6.208907,-6.202229,-6.506013,-6.481754,5.0
