,index,EEP,isochrone_age_yr,initial_mass,star_mass,log_Teff,log_g,log_L,[Fe/H]_init,[Fe/H],WFC3_UVIS_F200LP,WFC3_UVIS_F218W,WFC3_UVIS_F225W,WFC3_UVIS_F275W,WFC3_UVIS_F280N,WFC3_UVIS_F300X,WFC3_UVIS_F336W,WFC3_UVIS_F343N,WFC3_UVIS_F350LP,WFC3_UVIS_F373N,WFC3_UVIS_F390M,WFC3_UVIS_F390W,WFC3_UVIS_F395N,WFC3_UVIS_F410M,WFC3_UVIS_F438W,WFC3_UVIS_F467M,WFC3_UVIS_F469N,WFC3_UVIS_F475W,WFC3_UVIS_F475X,WFC3_UVIS_F487N,WFC3_UVIS_F502N,WFC3_UVIS_F547M,WFC3_UVIS_F555W,WFC3_UVIS_F600LP,WFC3_UVIS_F606W,WFC3_UVIS_F621M,WFC3_UVIS_F625W,WFC3_UVIS_F631N,WFC3_UVIS_F645N,WFC3_UVIS_F656N,WFC3_UVIS_F657N,WFC3_UVIS_F658N,WFC3_UVIS_F665N,WFC3_UVIS_F673N,WFC3_UVIS_F680N,WFC3_UVIS_F689M,WFC3_UVIS_F763M,WFC3_UVIS_F775W,WFC3_UVIS_F814W,WFC3_UVIS_F845M,WFC3_UVIS_F850LP,WFC3_UVIS_F953N,WFC3_IR_F098M,WFC3_IR_F105W,WFC3_IR_F110W,WFC3_IR_F125W,WFC3_IR_F126N,WFC3_IR_F127M,WFC3_IR_F128N,WFC3_IR_F130N,WFC3_IR_F132N,WFC3_IR_F139M,WFC3_IR_F140W,WFC3_IR_F153M,WFC3_IR_F160W,WFC3_IR_F164N,WFC3_IR_F167N,phase
334,334,585,11750000000.000082,0.8073774781683613,0.7920588328202232,3.6432764878666273,0.9955483838373625,2.8686814885261054,-1.75,-1.736191,-1.869332,5.06129,4.82762,3.052813,1.792369,1.646075,0.38779,0.234872,-2.05279,-0.33768,0.248009,-0.162005,0.330647,-0.228297,-0.558344,-1.115752,-1.120966,-1.197653,-1.384184,-1.591777,-1.428362,-1.839186,-1.71393,-2.851456,-2.13203,-2.36536,-2.367805,-2.411837,-2.488197,-2.911942,-2.663386,-2.676093,-2.611043,-2.646878,-2.695515,-2.709771,-2.977864,-2.980319,-3.073534,-3.225014,-3.328314,-3.461055,-3.433615,-3.563279,-3.734919,-3.935631,-3.963302,-4.011749,-4.08886,-4.042618,-4.072552,-4.194786,-4.202753,-4.478807,-4.465397,-4.646405,-4.613039,2.0
335,335,586,11750000000.000082,0.807383622842793,0.7915212496379872,3.6420328725494726,0.9713657395512136,2.8875933613292784,-1.75,-1.736165,-1.909219,5.051636,4.841697,3.081378,1.77236,1.65233,0.391238,0.237613,-2.093092,-0.340952,0.241589,-0.175477,0.321716,-0.243759,-0.58045,-1.144302,-1.149521,-1.227999,-1.417361,-1.622507,-1.460421,-1.87553,-1.749451,-2.896007,-2.171279,-2.406138,-2.408728,-2.452881,-2.529936,-2.954739,-2.705665,-2.718209,-2.653614,-2.689866,-2.738821,-2.753031,-3.023019,-3.02547,-3.119411,-3.271562,-3.376031,-3.509115,-3.482185,-3.612686,-3.785274,-3.986925,-4.014761,-4.06336,-4.140553,-4.094494,-4.124598,-4.247367,-4.255528,-4.533058,-4.51965,-4.701968,-4.66864,2.0
336,336,587,11750000000.000082,0.8073895694023766,0.7909618216391319,3.640760585434199,0.9471119035263149,2.9064494800463767,-1.75,-1.736139,-1.948726,5.04247,4.85616,3.111729,1.752954,1.659947,0.396187,0.241846,-2.133015,-0.342719,0.23647,-0.187823,0.313946,-0.25807,-0.601635,-1.172081,-1.177305,-1.257653,-1.449948,-1.652529,-1.491799,-1.911327,-1.784415,-2.940241,-2.210074,-2.446492,-2.449236,-2.493507,-2.57128,-2.997168,-2.747562,-2.759937,-2.695814,-2.732493,-2.781776,-2.795937,-3.067876,-3.070324,-3.16501,-3.317809,-3.423526,-3.55699,-3.530605,-3.661904,-3.835489,-4.038106,-4.066123,-4.11487,-4.192148,-4.146277,-4.176559,-4.299884,-4.308243,-4.587296,-4.573889,-4.757562,-4.724277,2.0
337,337,588,11750000000.000082,0.8073953230898591,0.7903800350755541,3.6395032992273615,0.9228899662058931,2.9253211370785763,-1.75,-1.736113,-1.988263,5.032583,4.869103,3.141727,1.733258,1.667383,0.401091,0.246276,-2.172956,-0.344362,0.23137,-0.200133,0.3062,-0.272326,-0.62276,-1.19977,-1.204998,-1.287262,-1.482525,-1.682483,-1.523105,-1.947077,-1.819342,-2.984454,-2.248844,-2.486818,-2.489717,-2.534102,-2.6126,-3.039562,-2.789433,-2.80164,-2.737989,-2.775097,-2.824708,-2.83882,-3.112711,-3.115155,-3.210584,-3.363997,-3.470994,-3.604864,-3.579041,-3.711066,-3.885664,-4.089242,-4.117441,-4.166334,-4.243704,-4.198014,-4.228472,-4.352348,-4.360903,-4.641473,-4.628065,-4.813087,-4.77985,2.0
338,338,589,11750000000.000082,0.8074009345464506,0.7897699662574278,3.638253594407916,0.8986508207335,2.944224459886203,-1.75,-1.736087,-2.027831,5.022144,4.880722,3.171659,1.713371,1.674773,0.406035,0.251065,-2.21292,-0.345734,0.226421,-0.21236,0.298602,-0.286431,-0.643748,-1.227324,-1.232557,-1.316786,-1.515063,-1.712332,-1.554305,-1.982766,-1.854215,-3.028671,-2.287588,-2.527119,-2.530179,-2.574674,-2.653906,-3.081934,-2.83129,-2.843329,-2.780153,-2.817693,-2.867633,-2.881696,-3.157555,-3.159989,-3.256162,-3.410168,-3.518474,-3.652777,-3.627538,-3.760217,-3.935854,-4.140391,-4.168773,-4.217817,-4.295272,-4.249756,-4.280401,-4.404824,-4.413579,-4.695652,-4.682281,-4.868628,-4.835444,2.0
339,339,590,11750000000.000082,0.8074063475450514,0.7891375588146337,3.6369803340880167,0.874355051415506,2.963077581978002,-1.75,-1.736139,-2.067049,5.012102,4.892265,3.203113,1.694028,1.683247,0.412353,0.257203,-2.252532,-0.345755,0.222592,-0.223625,0.292044,-0.29948,-0.663883,-1.254146,-1.259386,-1.345657,-1.547048,-1.741521,-1.584859,-2.017932,-1.88856,-3.072598,-2.325902,-2.567019,-2.570248,-2.614848,-2.694838,-3.123955,-2.872786,-2.884655,-2.821965,-2.859946,-2.910227,-2.924239,-3.202121,-3.204541,-3.301477,-3.456079,-3.565746,-3.700519,-3.675898,-3.809173,-3.985906,-4.191428,-4.219995,-4.269199,-4.346736,-4.301386,-4.332233,-4.457211,-4.466185,-4.749804,-4.736473,-4.924183,-4.891056,2.0
340,340,591,11750000000.000082,0.8074116119309258,0.7884761301230279,3.635712264118283,0.8500800595951923,2.981914318038968,-1.75,-1.736113,-2.106162,5.001707,4.902552,3.234696,1.674671,1.691876,0.419119,0.263714,-2.292032,-0.345338,0.219069,-0.234502,0.28581,-0.312156,-0.683734,-1.280693,-1.28594,-1.374298,-1.578853,-1.77047,-1.615163,-2.052896,-1.922711,-3.116404,-2.364053,-2.606759,-2.610161,-2.654861,-2.735621,-3.165822,-2.914133,-2.925833,-2.863632,-2.902057,-2.952679,-2.966641,-3.246559,-3.248965,-3.346666,-3.501862,-3.612905,-3.748173,-3.724195,-3.857988,-4.035852,-4.242361,-4.271115,-4.320478,-4.398095,-4.352914,-4.383947,-4.509481,-4.518691,-4.803863,-4.790573,-4.979651,-4.946585,2.0
341,341,592,11750000000.000082,0.8074167195962546,0.787785907145789,3.634452205450241,0.8257825771894132,3.000789303818688,-1.75,-1.736061,-2.145321,4.990782,4.911304,3.266155,1.655048,1.700686,0.426046,0.270384,-2.331571,-0.344698,0.215629,-0.245137,0.279707,-0.324643,-0.703471,-1.307121,-1.312377,-1.40287,-1.610633,-1.79934,-1.645376,-2.087809,-1.956822,-3.160229,-2.402192,-2.646487,-2.650067,-2.694862,-2.776403,-3.20768,-2.95548,-2.967015,-2.905302,-2.944171,-2.99514,-3.00905,-3.291016,-3.293409,-3.391877,-3.547674,-3.660094,-3.795882,-3.772568,-3.906798,-4.08583,-4.293324,-4.322263,-4.371785,-4.449481,-4.40447,-4.435688,-4.561778,-4.571227,-4.857976,-4.844704,-5.035152,-5.00215,2.0
342,342,593,11750000000.000082,0.8074216840793523,0.7870651079977657,3.6331834451578193,0.8014435806205713,3.0196537263793286,-1.75,-1.736009,-2.184306,4.979831,4.91914,3.298347,1.635634,1.710107,0.433737,0.277702,-2.370932,-0.343246,0.212795,-0.255191,0.274227,-0.336452,-0.722699,-1.333096,-1.338365,-1.431052,-1.6421,-1.827819,-1.675194,-2.122408,-1.990623,-3.203897,-2.440086,-2.685986,-2.689749,-2.734634,-2.816976,-3.249335,-2.996625,-3.007996,-2.946775,-2.986095,-3.037416,-3.051274,-3.335323,-3.337702,-3.436948,-3.593372,-3.707176,-3.843516,-3.820897,-3.955485,-4.13574,-4.344231,-4.373355,-4.423038,-4.500813,-4.45598,-4.487382,-4.614042,-4.62373,-4.91208,-4.898827,-5.090668,-5.057734,2.0
343,343,594,11750000000.000082,0.8074265046774509,0.7863124977366723,3.6319257783216496,0.7771117491031152,3.038537314414372,-1.75,-1.736061,-2.223302,4.968328,4.925228,3.330242,1.616168,1.719375,0.441505,0.284912,-2.410297,-0.341663,0.209927,-0.265186,0.26881,-0.348047,-0.741817,-1.358931,-1.364216,-1.459144,-1.673516,-1.8562,-1.704899,-2.156923,-2.024352,-3.247544,-2.477932,-2.725434,-2.729387,-2.774356,-2.85751,-3.290939,-3.037731,-3.048944,-2.988211,-3.027981,-3.079659,-3.093465,-3.379608,-3.381976,-3.482002,-3.639081,-3.754247,-3.89116,-3.869258,-4.004117,-4.185631,-4.395114,-4.42442,-4.474262,-4.552115,-4.507465,-4.539046,-4.666272,-4.676203,-4.96615,-4.952916,-5.146149,-5.113287,2.0
344,344,595,11750000000.000082,0.8074311625770609,0.7855307651266624,3.6306408499634033,0.7527440516486673,3.057331123442786,-1.75,-1.736009,-2.261815,4.957399,4.931051,3.363897,1.597526,1.729963,0.450751,0.293596,-2.449179,-0.338531,0.208314,-0.274016,0.264651,-0.358393,-0.759928,-1.38389,-1.389195,-1.486432,-1.704234,-1.88379,-1.733809,-2.190769,-2.057412,-3.290771,-2.51521,-2.764343,-2.768495,-2.81354,-2.897536,-3.332058,-3.078343,-3.089397,-3.029161,-3.069391,-3.121436,-3.13519,-3.423485,-3.425841,-3.526671,-3.684459,-3.800991,-3.938517,-3.917375,-4.052423,-4.235277,-4.44578,-4.475272,-4.525276,-4.603209,-4.558749,-4.590516,-4.718322,-4.728508,-5.020107,-5.006895,-5.201561,-5.168782,2.0
345,345,596,11750000000.000082,0.8074357113421556,0.7847100579655057,3.629377988858715,0.7283745280111488,3.0761929136791726,-1.75,-1.735931,-2.300528,4.94555,4.93456,3.396625,1.57842,1.739892,0.459575,0.301911,-2.488251,-0.335732,0.206238,-0.283394,0.260195,-0.368943,-0.778258,-1.408991,-1.41432,-1.513898,-1.735147,-1.911555,-1.762867,-2.224754,-2.090631,-3.334134,-2.55264,-2.803391,-2.807745,-2.852859,-2.937705,-3.373296,-3.119093,-3.129999,-3.070249,-3.110936,-3.163349,-3.177052,-3.467494,-3.469839,-3.571471,-3.730012,-3.847852,-3.986006,-3.965641,-4.100783,-4.285008,-4.496518,-4.52619,-4.576352,-4.654364,-4.610091,-4.64205,-4.770418,-4.780864,-5.074092,-5.060891,-5.25698,-5.224297,2.0
346,346,597,11750000000.000082,0.8074401119307942,0.7838563108505221,3.6280875768287384,0.7039424808781803,3.094988101751828,-1.75,-1.735957,-2.338799,4.934189,4.93753,3.431033,1.560026,1.751087,0.469844,0.311709,-2.526883,-0.331435,0.205289,-0.291692,0.256923,-0.378261,-0.795602,-1.433221,-1.438582,-1.540581,-1.765388,-1.93855,-1.791155,-2.258093,-2.123203,-3.377126,-2.589535,-2.841933,-2.8465,-2.891676,-2.977405,-3.414085,-3.159389,-3.170148,-3.11089,-3.152043,-3.204839,-3.218489,-3.511144,-3.513481,-3.615943,-3.775317,-3.894445,-4.033267,-4.013722,-4.148875,-4.334556,-4.547098,-4.576949,-4.627273,-4.705367,-4.661286,-4.693443,-4.82239,-4.833111,-5.128022,-5.114828,-5.312394,-5.279811,2.0
347,347,598,11750000000.000082,0.8074444041580962,0.7829610281485224,3.6268303528362233,0.6795658504652616,3.113836936390804,-1.75,-1.736009,-2.377311,4.921479,4.93797,3.464078,1.54094,1.761095,0.479346,0.320747,-2.565742,-0.327725,0.203549,-0.300564,0.252967,-0.388052,-0.813389,-1.457761,-1.463149,-1.567617,-1.795955,-1.965846,-1.819774,-2.291679,-2.156043,-3.420247,-2.626644,-2.880655,-2.885436,-2.930666,-3.017278,-3.455011,-3.199845,-3.210465,-3.15169,-3.193305,-3.246476,-3.260076,-3.554914,-3.557241,-3.660523,-3.820736,-3.941114,-4.080558,-4.061805,-4.19704,-4.38415,-4.597684,-4.627708,-4.678192,-4.756362,-4.712473,-4.744825,-4.874343,-4.885332,-5.181895,-5.168709,-5.367723,-5.335241,2.0
348,348,599,11750000000.000082,0.8074485605644683,0.7820291348892044,3.625555132597128,0.6551840478987824,3.132597932279221,-1.75,-1.735905,-2.415409,4.908905,4.937828,3.498575,1.522282,1.772009,0.490006,0.330991,-2.604184,-0.322663,0.20276,-0.308501,0.249885,-0.396849,-0.830413,-1.481617,-1.487025,-1.594059,-1.825988,-1.992499,-1.847818,-2.324732,-2.18835,-3.462961,-2.663272,-2.9189,-2.923904,-2.969176,-3.056696,-3.495488,-3.23985,-3.250325,-3.192045,-3.234132,-3.287681,-3.301228,-3.598282,-3.600597,-3.704716,-3.865779,-3.987432,-4.127458,-4.109485,-4.244942,-4.433497,-4.64802,-4.678221,-4.728869,-4.807116,-4.763426,-4.79598,-4.926088,-4.93735,-5.235601,-5.222431,-5.422932,-5.390556,2.0
349,349,600,11750000000.000082,0.8074526219019252,0.7810502891070814,3.6242923704009775,0.6307793817904365,3.151404729188715,-1.75,-1.735931,-2.453608,4.895721,4.935847,3.532699,1.503166,1.782629,0.500594,0.341193,-2.642715,-0.317564,0.201757,-0.316556,0.246604,-0.405631,-0.847491,-1.505475,-1.510899,-1.620579,-1.856114,-2.019168,-1.875933,-2.357835,-2.220715,-3.505715,-2.699954,-2.957183,-2.962413,-3.007719,-3.096156,-3.535988,-3.279892,-3.290226,-3.232441,-3.275002,-3.328926,-3.342419,-3.641689,-3.64399,-3.748945,-3.910857,-4.033784,-4.17434,-4.157118,-4.292924,-4.482901,-4.698387,-4.728764,-4.779577,-4.857898,-4.814409,-4.847166,-4.977865,-4.989397,-5.289324,-5.276178,-5.47818,-5.445896,2.0
350,350,601,11750000000.000082,0.8074565877541127,0.7800224736446136,3.623030496592804,0.6063282588757877,3.1702334141321846,-1.75,-1.735957,-2.49178,4.881828,4.932448,3.567068,1.483976,1.793396,0.511533,0.351779,-2.681213,-0.311953,0.200947,-0.324397,0.243501,-0.414079,-0.864364,-1.52913,-1.534565,-1.646978,-1.886155,-2.045662,-1.903922,-2.39083,-2.252976,-3.548411,-2.736554,-2.995376,-3.000838,-3.04617,-3.13554,-3.576402,-3.319856,-3.330048,-3.272763,-3.315802,-3.370101,-3.38354,-3.685038,-3.687323,-3.793122,-3.955887,-4.080095,-4.221139,-4.204649,-4.340923,-4.532311,-4.748751,-4.779305,-4.830282,-4.908678,-4.865392,-4.898355,-5.02965,-5.041453,-5.34307,-5.329948,-5.533478,-5.501276,2.0
351,351,602,11750000000.000082,0.8074604567772312,0.7789451750500607,3.6217491047420487,0.5818152179334773,3.189017493917755,-1.75,-1.735853,-2.529635,4.868154,4.928315,3.602789,1.465248,1.805217,0.523606,0.363542,-2.719391,-0.305029,0.201052,-0.331404,0.24125,-0.421576,-0.880521,-1.552153,-1.557598,-1.672843,-1.915737,-2.071577,-1.931382,-2.423371,-2.284784,-3.590805,-2.772763,-3.033185,-3.038889,-3.084234,-3.174564,-3.616464,-3.359467,-3.369512,-3.312739,-3.356265,-3.410944,-3.424326,-3.728091,-3.730356,-3.837017,-4.000649,-4.126163,-4.267661,-4.2519,-4.38876,-4.581573,-4.798975,-4.82971,-4.880857,-4.959327,-4.916254,-4.949427,-5.081334,-5.093414,-5.396766,-5.383676,-5.588768,-5.556655,2.0
352,352,603,11750000000.000082,0.8074642594731702,0.7778066651997927,3.620490493262844,0.5573333420186575,3.2078262869698535,-1.75,-1.735853,-2.567609,4.853647,4.922147,3.637544,1.446109,1.816424,0.535295,0.374933,-2.757676,-0.298375,0.200721,-0.338719,0.238615,-0.429259,-0.896866,-1.575271,-1.580725,-1.698861,-1.945471,-2.097589,-1.958964,-2.456009,-2.3167,-3.633233,-2.809055,-3.071054,-3.077,-3.122353,-3.213645,-3.656557,-3.399126,-3.40903,-3.352763,-3.396775,-3.45183,-3.465154,-3.771172,-3.773417,-3.880934,-4.045425,-4.17223,-4.314141,-4.29908,-4.436617,-4.630816,-4.849161,-4.880076,-4.931391,-5.009933,-4.967071,-5.000454,-5.132961,-5.145317,-5.45038,-5.437321,-5.64396,-5.611937,2.0
353,353,604,11750000000.000082,0.8074680165278818,0.7765976637803683,3.619251071960848,0.5328606425851141,3.226662121827072,-1.75,-1.735853,-2.60569,4.838448,4.914114,3.671485,1.426567,1.827126,0.546682,0.386055,-2.79606,-0.291904,0.20007,-0.346264,0.235702,-0.437058,-0.913353,-1.598457,-1.603921,-1.725002,-1.975334,-2.123675,-1.986639,-2.488726,-2.348706,-3.675694,-2.845419,-3.108972,-3.115165,-3.160518,-3.252777,-3.696678,-3.438829,-3.448595,-3.392832,-3.437326,-3.492754,-3.50602,-3.81428,-3.816503,-3.924871,-4.090216,-4.2183,-4.360588,-4.346206,-4.484498,-4.680047,-4.899324,-4.930418,-4.981899,-5.060511,-5.017862,-5.051453,-5.18455,-5.197177,-5.503934,-5.490908,-5.699083,-5.667143,2.0
354,354,605,11750000000.000082,0.8074722577537182,0.775124342977907,3.6180327328062174,0.5082808656250314,3.2455392422379763,-1.75,-1.735827,-2.643927,4.822544,4.904244,3.704536,1.406585,1.837291,0.557748,0.39688,-2.834591,-0.28569,0.199076,-0.354058,0.232506,-0.445037,-0.930023,-1.621756,-1.627229,-1.751311,-2.005373,-2.14988,-2.014449,-2.521573,-2.380851,-3.718239,-2.881907,-3.146995,-3.153435,-3.198784,-3.292013,-3.736879,-3.478629,-3.488261,-3.432997,-3.477971,-3.533771,-3.546978,-3.857468,-3.859666,-3.968881,-4.135071,-4.264421,-4.407053,-4.393332,-4.532441,-4.729303,-4.949502,-4.980774,-5.03242,-5.111099,-5.068663,-5.102458,-5.236134,-5.249031,-5.557462,-5.544462,-5.754161,-5.722297,3.0
355,355,606,11750000000.000082,0.8074724125871144,0.7750673414430589,3.618174293305551,0.5104561833979887,3.24389795918482,-1.75,-1.735853,-2.640837,4.823254,4.90435,3.699945,1.407734,1.835238,0.555615,0.394753,-2.83147,-0.287432,0.198193,-0.354224,0.231902,-0.445206,-0.929236,-1.620252,-1.625722,-1.749499,-2.003163,-2.148072,-2.012481,-2.519071,-2.37842,-3.714692,-2.879014,-3.143942,-3.150354,-3.195707,-3.28883,-3.733583,-3.475384,-3.485033,-3.429714,-3.474635,-3.530395,-3.543608,-3.853854,-3.856054,-3.965174,-4.131269,-4.260476,-4.403069,-4.389273,-4.528283,-4.724992,-4.945083,-4.976335,-5.027961,-5.106632,-5.06417,-5.097941,-5.231547,-5.244411,-5.552639,-5.539638,-5.749153,-5.71728,3.0
356,356,607,11750000000.000082,0.8074724155653022,0.7750664548173974,3.6277252614654234,0.6703037004994319,3.122253814118835,-1.75,-1.735853,-2.403378,4.885012,4.89669,3.411317,1.508046,1.719052,0.438425,0.279314,-2.591692,-0.370815,0.164649,-0.337244,0.216793,-0.424825,-0.846694,-1.488287,-1.493618,-1.597831,-1.824996,-1.995693,-1.849541,-2.319787,-2.184289,-3.444633,-2.653482,-2.907017,-2.911649,-2.956966,-3.043211,-3.480154,-3.225485,-3.236272,-3.177235,-3.218655,-3.271671,-3.285288,-3.579107,-3.581431,-3.684241,-3.843997,-3.963603,-4.102641,-4.083367,-4.218504,-4.404541,-4.617326,-4.647247,-4.697601,-4.775694,-4.731667,-4.763856,-4.892873,-4.903605,-5.198749,-5.18554,-5.383314,-5.350811,3.0
357,357,608,11750000000.000082,0.8074724207680856,0.7750656203632331,3.641144663954357,0.8943718757884644,2.9518627795853707,-1.75,-1.735853,-2.062393,4.937901,4.761068,3.031803,1.648812,1.571885,0.309201,0.153262,-2.246878,-0.441296,0.138338,-0.289034,0.219952,-0.360275,-0.706544,-1.278964,-1.284166,-1.36662,-1.56054,-1.761331,-1.601714,-2.023526,-1.896037,-3.055998,-2.323778,-2.561138,-2.563821,-2.608332,-2.686394,-3.111737,-2.862734,-2.87534,-2.811203,-2.84801,-2.897426,-2.91157,-3.183979,-3.186424,-3.281125,-3.43403,-3.539521,-3.672991,-3.646427,-3.777463,-3.950593,-4.152789,-4.180758,-4.229404,-4.306609,-4.26069,-4.29086,-4.413806,-4.421967,-4.699951,-4.686573,-4.869412,-4.836184,3.0
358,358,609,11750000000.000082,0.8074724310895462,0.775064763296112,3.6542808191357063,1.1178625389053496,2.7809162545500525,-1.75,-1.735853,-1.708247,4.954102,4.52595,2.703517,1.791218,1.473125,0.25178,0.102095,-1.888159,-0.429496,0.172288,-0.187731,0.281237,-0.235772,-0.521147,-1.029329,-1.034509,-1.102045,-1.269814,-1.491406,-1.319596,-1.700835,-1.581521,-2.654705,-1.973763,-2.196324,-2.197622,-2.240977,-2.312457,-2.726167,-2.4833,-2.49769,-2.429183,-2.461999,-2.508327,-2.522884,-2.776792,-2.779318,-2.866907,-3.010248,-3.106938,-3.238384,-3.207161,-3.327659,-3.490788,-3.683219,-3.709442,-3.756456,-3.832686,-3.78517,-3.813539,-3.930569,-3.936513,-4.198385,-4.185039,-4.354042,-4.320534,3.0
359,359,610,11750000000.000082,0.8074724531818107,0.7750638187392198,3.6673562691500674,1.3413008085715217,2.60977925260966,-1.75,-1.735853,-1.344273,4.879765,4.22499,2.4295,1.916332,1.414461,0.25524,0.114716,-1.518627,-0.346891,0.255044,-0.044716,0.387573,-0.062112,-0.301666,-0.74941,-0.754562,-0.812976,-0.959625,-1.194285,-1.012385,-1.35867,-1.247279,-2.243258,-1.608196,-1.816866,-1.817151,-1.859143,-1.925129,-2.326998,-2.090641,-2.106597,-2.034544,-2.063936,-2.107432,-2.122263,-2.361182,-2.363704,-2.443813,-2.578144,-2.666435,-2.79412,-2.758487,-2.872133,-3.025661,-3.209034,-3.233851,-3.279291,-3.354457,-3.305679,-3.332436,-3.443671,-3.447583,-3.694225,-3.680922,-3.837255,-3.80381,3.0
360,360,611,11750000000.000082,0.8074725009954705,0.7750627771400118,3.680493650564341,1.564939662571402,2.438689337076805,-1.75,-1.735853,-0.972726,4.668132,3.895313,2.221683,2.009381,1.397588,0.315126,0.185487,-1.140463,-0.209398,0.385451,0.136337,0.532368,0.149754,-0.053851,-0.445938,-0.450899,-0.503988,-0.63349,-0.875445,-0.685458,-1.001413,-0.897528,-1.823279,-1.230632,-1.426441,-1.425928,-1.466484,-1.527683,-1.917592,-1.688029,-1.705353,-1.630442,-1.656797,-1.697674,-1.712671,-1.933743,-1.935914,-2.012356,-2.143986,-2.219873,-2.342526,-2.303197,-2.411551,-2.556288,-2.731091,-2.754699,-2.79863,-2.872588,-2.822898,-2.848154,-2.953764,-2.955869,-3.18809,-3.174881,-3.319444,-3.286395,3.0
361,361,612,11750000000.000082,0.8074725968494689,0.7750617262849282,3.6938782729818262,1.7892673621793578,2.2678995356239087,-1.75,-1.735879,-0.595076,4.316104,3.565982,2.083191,2.058963,1.421635,0.429079,0.312132,-0.754874,-0.018378,0.56155,0.351793,0.713028,0.396096,0.21815,-0.122005,-0.126661,-0.177942,-0.293553,-0.537463,-0.341801,-0.631533,-0.534529,-1.397493,-0.843007,-1.027038,-1.025843,-1.064987,-1.121957,-1.499627,-1.277157,-1.29568,-1.218613,-1.242267,-1.280772,-1.295837,-1.502923,-1.504824,-1.576046,-1.700727,-1.768342,-1.886382,-1.844146,-1.946638,-2.083207,-2.249757,-2.27239,-2.314819,-2.38739,-2.337121,-2.360947,-2.460917,-2.46131,-2.679353,-2.666354,-2.799736,-2.767363,3.0
362,362,613,11750000000.000082,0.8074727389788708,0.7750609539613683,3.707059505769573,2.0130202120222327,2.0968711848273798,-1.75,-1.735879,-0.209615,3.976229,3.307577,2.021332,2.104405,1.494033,0.594016,0.490121,-0.360529,0.216608,0.781358,0.60336,0.929116,0.673716,0.516003,0.220429,0.216288,0.165569,0.061244,-0.181491,0.017494,-0.249277,-0.158532,-0.964738,-0.445183,-0.6184,-0.616687,-0.654413,-0.707645,-1.070128,-0.858052,-0.877455,-0.798799,-0.820298,-0.856137,-0.871044,-1.067986,-1.069783,-1.133822,-1.252263,-1.312031,-1.425518,-1.380922,-1.477959,-1.607062,-1.76588,-1.787662,-1.828616,-1.89961,-1.849184,-1.871704,-1.966376,-1.965328,-2.170351,-2.157507,-2.28052,-2.249182,3.0
363,363,614,11750000000.000082,0.8074728802179427,0.7750606093920296,3.717593160123844,2.222114919951904,1.929910903930519,-1.75,-1.735801,0.178502,3.818472,3.23521,2.102404,2.220675,1.660987,0.835374,0.742186,0.035527,0.511844,1.062717,0.90328,1.202996,0.991458,0.845775,0.580853,0.577173,0.526387,0.429588,0.189477,0.38952,0.138909,0.225179,-0.539732,-0.045821,-0.211107,-0.209051,-0.245666,-0.296192,-0.64815,-0.442702,-0.462819,-0.383369,-0.403016,-0.437228,-0.452077,-0.638628,-0.640141,-0.701342,-0.815373,-0.869028,-0.978862,-0.932712,-1.025568,-1.149001,-1.301825,-1.323017,-1.362769,-1.43236,-1.382037,-1.403544,-1.494004,-1.491894,-1.686671,-1.674053,-1.789213,-1.758642,3.0
364,364,615,11750000000.000082,0.8074730506255943,0.775060468483191,3.7176952422298033,2.2904796218950514,1.8619544515953108,-1.75,-1.735827,0.348219,3.936638,3.361689,2.242524,2.366868,1.809641,0.989739,0.897409,0.205975,0.677918,1.231558,1.070816,1.371457,1.160688,1.015904,0.750908,0.74725,0.696736,0.600014,0.359517,0.559921,0.309581,0.395725,-0.368652,0.124986,-0.040169,-0.038115,-0.074713,-0.125223,-0.477334,-0.271751,-0.291836,-0.212372,-0.231951,-0.266124,-0.280984,-0.46752,-0.469034,-0.530208,-0.644235,-0.697791,-0.807607,-0.761432,-0.854287,-0.977733,-1.130564,-1.151755,-1.191521,-1.261174,-1.210776,-1.23229,-1.322792,-1.320734,-1.515693,-1.50298,-1.6182,-1.58737,3.0
365,365,616,11750000000.000082,0.807473149735319,0.7750603681297454,3.70796095866488,2.109411873447286,2.004085009159886,-1.75,-1.735853,0.019539,4.099233,3.447508,2.190619,2.285916,1.681289,0.793759,0.691926,-0.130048,0.433766,1.000175,0.822374,1.146679,0.895707,0.74028,0.447036,0.442963,0.392756,0.289221,0.046138,0.245657,-0.019336,0.070847,-0.731173,-0.214103,-0.386469,-0.384736,-0.422342,-0.475303,-0.837044,-0.625447,-0.64485,-0.566108,-0.587359,-0.622933,-0.63784,-0.834043,-0.835822,-0.89953,-1.017596,-1.076791,-1.189976,-1.14523,-1.241932,-1.370592,-1.528937,-1.55068,-1.591554,-1.662516,-1.611993,-1.634434,-1.728784,-1.727682,-1.931975,-1.919082,-2.041537,-2.009945,3.0
