,index,EEP,isochrone_age_yr,initial_mass,star_mass,log_Teff,log_g,log_L,[Fe/H]_init,[Fe/H],WFC3_UVIS_F200LP,WFC3_UVIS_F218W,WFC3_UVIS_F225W,WFC3_UVIS_F275W,WFC3_UVIS_F280N,WFC3_UVIS_F300X,WFC3_UVIS_F336W,WFC3_UVIS_F343N,WFC3_UVIS_F350LP,WFC3_UVIS_F373N,WFC3_UVIS_F390M,WFC3_UVIS_F390W,WFC3_UVIS_F395N,WFC3_UVIS_F410M,WFC3_UVIS_F438W,WFC3_UVIS_F467M,WFC3_UVIS_F469N,WFC3_UVIS_F475W,WFC3_UVIS_F475X,WFC3_UVIS_F487N,WFC3_UVIS_F502N,WFC3_UVIS_F547M,WFC3_UVIS_F555W,WFC3_UVIS_F600LP,WFC3_UVIS_F606W,WFC3_UVIS_F621M,WFC3_UVIS_F625W,WFC3_UVIS_F631N,WFC3_UVIS_F645N,WFC3_UVIS_F656N,WFC3_UVIS_F657N,WFC3_UVIS_F658N,WFC3_UVIS_F665N,WFC3_UVIS_F673N,WFC3_UVIS_F680N,WFC3_UVIS_F689M,WFC3_UVIS_F763M,WFC3_UVIS_F775W,WFC3_UVIS_F814W,WFC3_UVIS_F845M,WFC3_UVIS_F850LP,WFC3_UVIS_F953N,WFC3_IR_F098M,WFC3_IR_F105W,WFC3_IR_F110W,WFC3_IR_F125W,WFC3_IR_F126N,WFC3_IR_F127M,WFC3_IR_F128N,WFC3_IR_F130N,WFC3_IR_F132N,WFC3_IR_F139M,WFC3_IR_F140W,WFC3_IR_F153M,WFC3_IR_F160W,WFC3_IR_F164N,WFC3_IR_F167N,phase
300,300,548,11750000000.000082,0.8903157103157946,0.8858630356204646,3.637872472478003,1.7524665924233245,2.138845021269117,-0.5,-0.472357,-0.040961,7.141747,7.299084,5.654406,3.773687,3.668212,2.29935,2.224922,-0.225169,1.979031,2.520287,1.829819,2.491877,1.766994,1.288887,0.652789,0.661125,0.619398,0.432828,0.174825,0.405549,-0.027584,0.08815,-1.01916,-0.322853,-0.557065,-0.56116,-0.592335,-0.676246,-1.110596,-0.854721,-0.856575,-0.800834,-0.835686,-0.876393,-0.887289,-1.143909,-1.139262,-1.230366,-1.372618,-1.482404,-1.603218,-1.59481,-1.724592,-1.911743,-2.121523,-2.155681,-2.206982,-2.283755,-2.242195,-2.274341,-2.396273,-2.395077,-2.672461,-2.65764,-2.851616,-2.827185,2.0
301,301,549,11750000000.000082,0.8903392147924114,0.8857404114551197,3.6363218152268817,1.7243741186641084,2.1606745755913774,-0.5,-0.472289,-0.086974,7.113677,7.302541,5.70513,3.745759,3.668042,2.293803,2.218444,-0.271555,1.973166,2.505174,1.807781,2.477103,1.744954,1.258197,0.615897,0.623924,0.581961,0.392756,0.135586,0.366933,-0.070052,0.046189,-1.069349,-0.368024,-0.603594,-0.607902,-0.638887,-0.723739,-1.158966,-0.902699,-0.904528,-0.849092,-0.884312,-0.925287,-0.936085,-1.194691,-1.189942,-1.281886,-1.424907,-1.535997,-1.657363,-1.649752,-1.780388,-1.968897,-2.17991,-2.214199,-2.265685,-2.342548,-2.301237,-2.333656,-2.456294,-2.45528,-2.734574,-2.719786,-2.915591,-2.891243,2.0
302,302,550,11750000000.000082,0.8903616846527668,0.8856110164448279,3.6347349962037914,1.696175555788524,2.1824622147265123,-0.5,-0.472219,-0.132576,7.086239,7.304846,5.758247,3.718359,3.669403,2.290053,2.213645,-0.317529,1.968899,2.491227,1.786841,2.463554,1.724034,1.228394,0.579764,0.587434,0.545256,0.353313,0.097041,0.329121,-0.111934,0.004827,-1.119206,-0.412694,-0.649655,-0.654184,-0.684975,-0.7708,-1.206922,-0.950263,-0.952071,-0.89693,-0.9325,-0.973777,-0.984474,-1.245163,-1.240306,-1.333122,-1.476946,-1.589376,-1.711321,-1.704571,-1.836004,-2.025937,-2.238215,-2.272634,-2.324309,-2.401263,-2.360208,-2.392908,-2.516265,-2.51545,-2.796707,-2.781959,-2.97964,-2.955384,2.0
303,303,551,11750000000.000082,0.8903832714945245,0.8854742711527971,3.6331582505194926,1.6680035630251202,2.204259962595174,-0.5,-0.472161,-0.178143,7.058718,7.304227,5.810644,3.69065,3.670792,2.286786,2.209208,-0.363462,1.964717,2.477352,1.766031,2.450169,1.703242,1.198718,0.543789,0.551072,0.508679,0.313963,0.058641,0.291536,-0.153714,-0.036427,-1.168998,-0.45727,-0.695621,-0.700368,-0.730969,-0.817774,-1.25478,-0.997744,-0.999534,-0.944668,-0.980559,-1.022166,-1.03276,-1.295575,-1.290605,-1.384301,-1.52894,-1.642718,-1.76524,-1.759396,-1.891532,-2.082925,-2.296463,-2.33101,-2.382872,-2.459915,-2.419116,-2.452095,-2.576161,-2.575554,-2.858765,-2.844059,-3.043609,-3.019461,2.0
304,304,552,11750000000.000082,0.8904040745245816,0.8853293069149724,3.6315663268149017,1.6397867496319225,2.2260377591592686,-0.5,-0.472103,-0.223458,7.031704,7.301404,5.863622,3.66308,3.673038,2.284797,2.205901,-0.409141,1.96141,2.464173,1.745907,2.43756,1.683134,1.169612,0.508333,0.515188,0.472595,0.275027,0.020711,0.254554,-0.195104,-0.077279,-1.218572,-0.501512,-0.741275,-0.746243,-0.776657,-0.864463,-1.302359,-1.044953,-1.046727,-0.992119,-1.028301,-1.070276,-1.080765,-1.345785,-1.340699,-1.435295,-1.580774,-1.695941,-1.819042,-1.814157,-1.946903,-2.139822,-2.354632,-2.389308,-2.441357,-2.518491,-2.477948,-2.511211,-2.635987,-2.635603,-2.920793,-2.906133,-3.107574,-3.08355,2.0
305,305,553,11750000000.000082,0.8904239162699088,0.8851773466622637,3.629939925342319,1.6114815286850286,2.2477625844216824,-0.5,-0.472047,-0.268319,7.005728,7.296813,5.918098,3.636016,3.676821,2.284767,2.204368,-0.454368,1.959614,2.452201,1.726942,2.426243,1.664179,1.141458,0.473725,0.480099,0.437336,0.236795,-0.016449,0.218527,-0.235837,-0.117458,-1.267778,-0.545194,-0.786414,-0.791605,-0.821836,-0.910674,-1.349483,-1.091706,-1.093465,-1.039098,-1.07554,-1.117932,-1.128313,-1.395651,-1.390444,-1.485973,-1.632331,-1.748956,-1.872641,-1.868773,-2.002026,-2.196566,-2.412678,-2.447483,-2.499721,-2.576949,-2.536667,-2.57022,-2.695715,-2.695579,-2.982802,-2.968192,-3.17157,-3.147679,2.0
306,306,554,11750000000.000082,0.8904431161483318,0.8850161013460504,3.6283319189913694,1.5832123275873564,2.269520398840702,-0.5,-0.471992,-0.313235,6.979885,7.288711,5.970519,3.608456,3.680331,2.285054,2.202984,-0.499643,1.957507,2.44011,1.707935,2.414917,1.645153,1.113296,0.439179,0.445045,0.402115,0.198565,-0.053562,0.182682,-0.276555,-0.157618,-1.317002,-0.588871,-0.831549,-0.836959,-0.867018,-0.956888,-1.396597,-1.138466,-1.140211,-1.08606,-1.122721,-1.165568,-1.175841,-1.445539,-1.440208,-1.536673,-1.683921,-1.80204,-1.926282,-1.923459,-2.057086,-2.253302,-2.470703,-2.505635,-2.55806,-2.635379,-2.595354,-2.629196,-2.755392,-2.755514,-3.04475,-3.030193,-3.235487,-3.211737,2.0
307,307,555,11750000000.000082,0.8904614703837764,0.8848470513934458,3.6266719743332168,1.5548010864885788,2.291208635760784,-0.5,-0.471942,-0.357579,6.955278,7.279009,6.027092,3.58171,3.686154,2.287949,2.203933,-0.544348,1.957735,2.429698,1.690524,2.405419,1.627753,1.086393,0.405651,0.410947,0.367954,0.161224,-0.089759,0.147923,-0.316426,-0.196937,-1.365786,-0.631878,-0.876088,-0.881727,-0.911623,-1.002534,-1.443168,-1.184675,-1.186405,-1.132509,-1.169439,-1.212727,-1.222898,-1.494987,-1.489552,-1.586982,-1.735148,-1.854836,-1.979659,-1.977859,-2.11189,-2.309846,-2.528579,-2.563633,-2.616249,-2.693662,-2.653901,-2.688042,-2.814971,-2.815386,-3.106732,-3.092231,-3.299503,-3.275903,2.0
308,308,556,11750000000.000082,0.8904791258111268,0.8846688282045881,3.625033038974568,1.5264461828211369,2.312920025651412,-0.5,-0.471895,-0.402034,6.930172,7.265779,6.084714,3.554475,3.691879,2.291042,2.204865,-0.58915,1.958034,2.419123,1.673039,2.395952,1.610327,1.059401,0.371979,0.376684,0.33372,0.123775,-0.126095,0.112991,-0.35634,-0.236338,-1.414625,-0.674988,-0.92074,-0.926609,-0.956355,-1.048259,-1.489783,-1.230945,-1.23266,-1.179083,-1.216376,-1.260026,-1.270109,-1.544447,-1.53894,-1.637315,-1.786369,-1.90761,-2.033024,-2.032126,-2.166702,-2.366331,-2.586379,-2.621544,-2.674345,-2.75185,-2.712351,-2.746791,-2.874457,-2.875181,-3.168641,-3.154192,-3.36341,-3.339963,2.0
309,309,557,11750000000.000082,0.8904960915007801,0.884481432074866,3.6233449857023503,1.497973199630886,2.334548493865882,-0.5,-0.471843,-0.445896,6.906062,7.25098,6.147527,3.528111,3.700119,2.296885,2.208266,-0.63336,1.961063,2.410399,1.657241,2.388586,1.594639,1.033724,0.339342,0.343399,0.300579,0.087243,-0.161497,0.079105,-0.395364,-0.27487,-1.463009,-0.717408,-0.964785,-0.970897,-1.000499,-1.093399,-1.535831,-1.276644,-1.278345,-1.225143,-1.262876,-1.306855,-1.316859,-1.593442,-1.587893,-1.687238,-1.837199,-1.960041,-2.086098,-2.086008,-2.22129,-2.42259,-2.643994,-2.679262,-2.732252,-2.809848,-2.770619,-2.805368,-2.933808,-2.934874,-3.230544,-3.216148,-3.427364,-3.404076,2.0
310,310,558,11750000000.000082,0.890512375364672,0.8842846037589724,3.6216696500478975,1.4695065082676613,2.3562168615353527,-0.5,-0.471805,-0.489729,6.882587,7.233136,6.213609,3.502085,3.711344,2.306406,2.214983,-0.67754,1.968221,2.404582,1.643183,2.385131,1.580616,1.009128,0.307496,0.31089,0.268173,0.051153,-0.196335,0.046182,-0.434035,-0.313021,-1.511529,-0.759717,-1.008876,-1.015228,-1.044727,-1.138598,-1.581919,-1.322427,-1.324129,-1.27134,-1.309554,-1.353834,-1.363756,-1.642591,-1.637001,-1.737315,-1.88816,-2.012632,-2.139373,-2.139966,-2.276083,-2.478999,-2.701742,-2.737106,-2.79028,-2.867963,-2.829008,-2.864058,-2.993249,-2.994641,-3.29244,-3.278092,-3.491211,-3.468073,2.0
311,311,559,11750000000.000082,0.890528072276067,0.884077208534036,3.619979145952093,1.4409956048272714,2.3778635405451234,-0.5,-0.471758,-0.533307,6.859361,7.213131,6.280957,3.476233,3.723516,2.317258,2.222866,-0.721461,1.97655,2.399489,1.629838,2.382559,1.567338,0.985114,0.276142,0.278833,0.236264,0.015478,-0.230702,0.013763,-0.472278,-0.350758,-1.559824,-0.801685,-1.052652,-1.05925,-1.088647,-1.1835,-1.627711,-1.367921,-1.369628,-1.317259,-1.355961,-1.400553,-1.410396,-1.691515,-1.685895,-1.787195,-1.938942,-2.065063,-2.192523,-2.193708,-2.330784,-2.535296,-2.759393,-2.794847,-2.848205,-2.925975,-2.887295,-2.92265,-3.052606,-3.054343,-3.35431,-3.340011,-3.555048,-3.532066,2.0
312,312,560,11750000000.000082,0.8905431405361514,0.8838596217273722,3.618237937314921,1.412350698201263,2.3994363497235884,-0.5,-0.471717,-0.576261,6.837107,7.191824,6.351235,3.45121,3.73785,2.330675,2.233118,-0.764758,1.987253,2.396039,1.618055,2.381801,1.555661,0.962383,0.245889,0.24781,0.205451,-0.019249,-0.264044,-0.017517,-0.509601,-0.387581,-1.607613,-0.842885,-1.095716,-1.102571,-1.131862,-1.227739,-1.672871,-1.41278,-1.414494,-1.36254,-1.401717,-1.446667,-1.456432,-1.739958,-1.734312,-1.83664,-1.989336,-2.11716,-2.245397,-2.247092,-2.385268,-2.591389,-2.816881,-2.852418,-2.905965,-2.983823,-2.945427,-2.981096,-3.111847,-3.113959,-3.416184,-3.401938,-3.618955,-3.596138,2.0
313,313,561,11750000000.000082,0.8905576715487451,0.8836304482752873,3.616502963055756,1.3837142895142365,2.42101985752842,-0.5,-0.471682,-0.619135,6.814697,7.16819,6.419961,3.425964,3.752181,2.344592,2.243796,-0.807975,1.998169,2.39268,1.606419,2.381266,1.544144,0.939825,0.215853,0.216976,0.174819,-0.053823,-0.297157,-0.048555,-0.54674,-0.424226,-1.655299,-0.883919,-1.138607,-1.14572,-1.174901,-1.271827,-1.717873,-1.457498,-1.459224,-1.407647,-1.447242,-1.492609,-1.502295,-1.788314,-1.782638,-1.886007,-2.039676,-2.169205,-2.298244,-2.300375,-2.439742,-2.647434,-2.874318,-2.909934,-2.963667,-3.041613,-3.003499,-3.039483,-3.171025,-3.173522,-3.478006,-3.463814,-3.682803,-3.660157,2.0
314,314,562,11750000000.000082,0.8905716201908933,0.8833902477748937,3.6147478962396904,1.3550356196624072,2.442559780550587,-0.5,-0.471644,-0.661621,6.79271,7.142993,6.488198,3.401018,3.767427,2.359955,2.255827,-0.850799,2.010197,2.390126,1.595597,2.38167,1.533452,0.918,0.186532,0.186808,0.144853,-0.087807,-0.329583,-0.078825,-0.58329,-0.46028,-1.702634,-0.924426,-1.180986,-1.188363,-1.217427,-1.315453,-1.762427,-1.501777,-1.503519,-1.452268,-1.492202,-1.538079,-1.54768,-1.836354,-1.830636,-1.935081,-2.089771,-2.221031,-2.350914,-2.353419,-2.494074,-2.703325,-2.931618,-2.967309,-3.021231,-3.099265,-3.061435,-3.097737,-3.230078,-3.232979,-3.539757,-3.525624,-3.746613,-3.724145,2.0
315,315,563,11750000000.000082,0.8905850777156723,0.8831374003652035,3.612984607596896,1.3263062864615196,2.464111208846904,-0.5,-0.471603,-0.703916,6.770845,7.116124,6.554396,3.376076,3.783005,2.376233,2.268731,-0.893426,2.022733,2.38796,1.585202,2.382578,1.523187,0.896596,0.157679,0.157067,0.115284,-0.121442,-0.361551,-0.108563,-0.619484,-0.495973,-1.749782,-0.964603,-1.223035,-1.230678,-1.259615,-1.358798,-1.80671,-1.545799,-1.547562,-1.496564,-1.536726,-1.583229,-1.592737,-1.884249,-1.878471,-1.984024,-2.139783,-2.272792,-2.403553,-2.406384,-2.548405,-2.759192,-2.988901,-3.024666,-3.078774,-3.156896,-3.119352,-3.155974,-3.289112,-3.29243,-3.601517,-3.587447,-3.810447,-3.788167,2.0
316,316,564,11750000000.000082,0.8905979877378003,0.8828727330810568,3.6111897913516025,1.2975175622591408,2.4855900350483457,-0.5,-0.471574,-0.745641,6.749701,7.088303,6.619339,3.351684,3.799791,2.394351,2.283422,-0.935483,2.036626,2.38688,1.57591,2.38469,1.51402,0.876205,0.129843,0.128282,0.08665,-0.154237,-0.392544,-0.137176,-0.654861,-0.530831,-1.796425,-1.00403,-1.26435,-1.272264,-1.301063,-1.401482,-1.85036,-1.589196,-1.590986,-1.540151,-1.580406,-1.627685,-1.637087,-1.931699,-1.925835,-2.032548,-2.189449,-2.324247,-2.455935,-2.459056,-2.602526,-2.814846,-3.045998,-3.081834,-3.136131,-3.214344,-3.177087,-3.214035,-3.347978,-3.351735,-3.663177,-3.649178,-3.874235,-3.852151,2.0
317,317,565,11750000000.000082,0.890610446420515,0.8825942842866008,3.609403642724181,1.2687173658652853,2.507108163403795,-0.5,-0.471539,-0.787327,6.728382,7.058969,6.679752,3.326999,3.816143,2.412709,2.298394,-0.977491,2.050203,2.385686,1.5666,2.386757,1.504812,0.855911,0.102261,0.099717,0.058162,-0.186896,-0.423275,-0.165438,-0.69009,-0.565523,-1.842989,-1.043278,-1.305459,-1.313643,-1.342292,-1.444014,-1.893862,-1.632466,-1.634287,-1.583505,-1.62369,-1.671903,-1.681184,-1.979123,-1.97314,-2.081043,-2.239141,-2.375731,-2.508363,-2.511762,-2.65672,-2.870534,-3.103123,-3.139032,-3.193516,-3.271819,-3.234848,-3.272118,-3.406851,-3.411052,-3.724831,-3.710907,-3.938018,-3.916137,2.0
318,318,566,11750000000.000082,0.8906224446998755,0.8823018142043442,3.6075851186089753,1.2398494511396438,2.528557521962771,-0.5,-0.471507,-0.82841,6.707845,7.029137,6.737432,3.302893,3.833601,2.432916,2.315214,-1.018898,2.064965,2.385565,1.558406,2.389985,1.496694,0.836674,0.075791,0.072196,0.030669,-0.218657,-0.452947,-0.192418,-0.724457,-0.599322,-1.889017,-1.081708,-1.345768,-1.354224,-1.38271,-1.485836,-1.936687,-1.67507,-1.67693,-1.626072,-1.665997,-1.715345,-1.724485,-2.026091,-2.019949,-2.129105,-2.288489,-2.426914,-2.560536,-2.56421,-2.710719,-2.926022,-3.160074,-3.196056,-3.25073,-3.329124,-3.292442,-3.330039,-3.465563,-3.470231,-3.786386,-3.772547,-4.00176,-3.980094,2.0
319,319,567,11750000000.000082,0.8906339989661509,0.8819949083592435,3.605772598540201,1.2109855011171864,2.5500197544503456,-0.5,-0.471472,-0.869328,6.687302,6.998408,6.789425,3.27863,3.850664,2.453487,2.332486,-1.060143,2.07937,2.385424,1.550317,2.393226,1.488638,0.817675,0.049756,0.045069,0.003474,-0.250136,-0.482188,-0.218801,-0.758547,-0.632811,-1.934861,-1.119809,-1.385732,-1.394456,-1.422767,-1.527381,-1.979246,-1.717429,-1.719333,-1.668258,-1.707728,-1.758398,-1.767374,-2.072945,-2.066599,-2.177048,-2.337789,-2.478057,-2.61269,-2.616652,-2.764729,-2.981483,-3.216995,-3.253054,-3.307916,-3.386402,-3.350004,-3.387926,-3.524223,-3.529362,-3.847872,-3.834126,-4.065445,-4.044003,2.0
320,320,568,11750000000.000082,0.8906451157655797,0.8816732221697451,3.603934425852256,1.1820566310540404,2.5714369406801554,-0.5,-0.471446,-0.909712,6.667441,6.967553,6.836735,3.254824,3.868449,2.475625,2.351382,-1.100856,2.094475,2.386119,1.543157,2.397348,1.481462,0.799609,0.024782,0.018931,-0.02281,-0.280793,-0.510428,-0.243887,-0.791861,-0.665459,-1.980223,-1.157146,-1.42494,-1.433933,-1.462058,-1.568271,-2.021184,-1.759182,-1.761136,-1.709681,-1.748436,-1.800695,-1.809487,-2.119412,-2.112807,-2.224617,-2.386815,-2.528965,-2.664653,-2.66893,-2.818609,-3.036796,-3.273789,-3.309928,-3.36498,-3.443561,-3.40745,-3.445699,-3.58276,-3.58839,-3.909278,-3.895636,-4.129104,-4.107898,2.0
321,321,569,11750000000.000082,0.890655805360121,0.8813361623188003,3.6020624678090307,1.1530340955194387,2.5928049714797488,-0.5,-0.471414,-0.949464,6.648467,6.936965,6.878911,3.231641,3.887225,2.499688,2.372273,-1.140935,2.110485,2.387881,1.537159,2.402572,1.475388,0.782679,0.001076,-0.006024,-0.047997,-0.310467,-0.537483,-0.267403,-0.82422,-0.697108,-2.025032,-1.193593,-1.463274,-1.472537,-1.50047,-1.608402,-2.062407,-1.800234,-1.802243,-1.750225,-1.787979,-1.842122,-1.850695,-2.165433,-2.158507,-2.271756,-2.43553,-2.57961,-2.716403,-2.721039,-2.872353,-3.091957,-3.33046,-3.366685,-3.421929,-3.500607,-3.464785,-3.503365,-3.641185,-3.647326,-3.970623,-3.957098,-4.192774,-4.171819,2.0
322,322,570,11750000000.000082,0.890666121779265,0.8809820792162145,3.6002002931142263,1.1240162433164294,2.614198978471439,-0.5,-0.471387,-0.989241,6.629568,6.905295,6.913938,3.208277,3.90606,2.524881,2.394302,-1.18097,2.126433,2.389848,1.531538,2.408113,1.469659,0.766007,-0.022399,-0.030852,-0.072969,-0.340075,-0.564388,-0.29042,-0.856521,-0.728697,-2.069776,-1.229986,-1.501658,-1.511161,-1.538953,-1.648558,-2.10362,-1.841301,-1.843359,-1.79079,-1.827437,-1.883524,-1.891838,-2.211403,-2.204128,-2.31882,-2.484194,-2.630188,-2.768078,-2.773083,-2.926023,-3.147039,-3.387051,-3.423359,-3.478792,-3.557569,-3.522031,-3.560942,-3.699521,-3.706193,-4.031908,-4.018503,-4.256383,-4.235687,2.0
323,323,571,11750000000.000082,0.8906760694089823,0.8806101532461816,3.598317803539533,1.0949433586757855,2.635557834122283,-0.5,-0.471358,-1.028727,6.611443,6.872292,6.944089,3.185319,3.926679,2.553127,2.419208,-1.22072,2.144042,2.393161,1.527383,2.415276,1.465408,0.750304,-0.045251,-0.055234,-0.097206,-0.369263,-0.590883,-0.312521,-0.888431,-0.759931,-2.114258,-1.266179,-1.540013,-1.54969,-1.577508,-1.688606,-2.144673,-1.882224,-1.884319,-1.831369,-1.867167,-1.924839,-1.932918,-2.257074,-2.249455,-2.365578,-2.53255,-2.680453,-2.819445,-2.824784,-2.979342,-3.201848,-3.443393,-3.479773,-3.535396,-3.614273,-3.579021,-3.618269,-3.757645,-3.764896,-4.093117,-4.079832,-4.319946,-4.29952,2.0
324,324,572,11750000000.000082,0.8906856281763221,0.8802210918990508,3.5964113161043083,1.0658400018355536,2.6568426002504566,-0.5,-0.471335,-1.06776,6.594212,6.838269,6.969829,3.162915,3.949096,2.584359,2.446933,-1.260032,2.163338,2.397874,1.524766,2.424096,1.462704,0.735724,-0.067258,-0.078929,-0.120516,-0.39781,-0.61671,-0.333495,-0.919722,-0.790575,-2.158331,-1.301989,-1.578055,-1.58788,-1.615848,-1.728315,-2.185352,-1.922789,-1.924909,-1.871699,-1.906926,-1.96585,-1.973599,-2.302313,-2.294356,-2.411912,-2.580495,-2.730314,-2.870438,-2.876083,-3.032218,-3.256308,-3.499413,-3.535854,-3.591666,-3.670646,-3.635683,-3.675275,-3.815478,-3.823355,-4.154171,-4.141008,-4.383391,-4.363247,2.0
325,325,573,11750000000.000082,0.8906948851379883,0.8798110837274224,3.5945038404347667,1.0366876536882168,2.67816194477466,-0.5,-0.471306,-1.10675,6.577168,6.802933,6.990433,3.140453,3.972048,2.617117,2.476081,-1.299314,2.183089,2.403042,1.522768,2.433568,1.460619,0.721565,-0.088978,-0.102477,-0.143495,-0.426203,-0.642337,-0.353983,-0.950852,-0.821082,-2.202352,-1.337814,-1.61612,-1.626073,-1.654247,-1.768019,-2.22599,-1.963333,-1.965471,-1.912047,-1.946799,-2.006833,-2.014464,-2.34748,-2.339189,-2.458178,-2.628379,-2.780106,-2.921393,-2.927324,-3.084947,-3.310705,-3.555374,-3.59187,-3.647869,-3.726952,-3.692274,-3.732213,-3.873254,-3.881791,-4.21524,-4.2022,-4.446856,-4.427001,2.0
326,326,574,11750000000.000082,0.8907037958017704,0.8793816239195777,3.592576674878585,1.0074893287950777,2.6994387760054552,-0.5,-0.471279,-1.145326,6.560771,6.766841,7.007058,3.118395,3.996118,2.651946,2.507185,-1.33818,2.20388,2.409156,1.521883,2.444185,1.459642,0.708337,-0.10991,-0.125344,-0.165628,-0.453931,-0.667222,-0.373407,-0.981283,-0.85094,-2.246002,-1.373114,-1.65372,-1.663797,-1.692169,-1.807278,-2.266176,-2.003442,-2.005592,-1.95196,-1.986227,-2.047331,-2.054933,-2.392284,-2.383661,-2.504106,-2.675966,-2.829618,-2.972133,-2.978331,-3.137354,-3.364882,-3.611133,-3.647678,-3.703863,-3.78305,-3.748658,-3.788947,-3.930837,-3.940074,-4.276217,-4.263303,-4.51026,-4.490705,2.0
327,327,575,11750000000.000082,0.8907123653700787,0.8789320371181437,3.5906202016515243,0.9782460069384995,2.720633257490946,-0.5,-0.471253,-1.183129,6.546096,6.730284,7.020035,3.097569,4.023604,2.691698,2.543008,-1.376278,2.229656,2.418973,1.523905,2.459124,1.461649,0.697558,-0.128582,-0.146026,-0.185817,-0.480134,-0.690125,-0.390266,-1.010319,-0.879311,-2.289114,-1.407309,-1.690364,-1.700529,-1.729149,-1.845713,-2.305576,-2.042797,-2.044979,-1.99104,-2.024595,-2.08722,-2.09458,-2.43666,-2.427656,-2.549634,-2.723233,-2.878897,-3.0227,-3.029139,-3.189572,-3.418931,-3.666795,-3.703391,-3.759764,-3.839055,-3.804955,-3.845593,-3.988304,-3.998231,-4.337013,-4.324223,-4.573434,-4.554179,2.0
328,328,576,11750000000.000082,0.8907206588771349,0.878458863908123,3.588681229760484,0.9490123716938835,2.741876251716346,-0.5,-0.471233,-1.220885,6.531339,6.692803,7.02825,3.076542,4.05081,2.731922,2.57929,-1.414325,2.255778,2.429172,1.526175,2.474655,1.463915,0.687177,-0.146669,-0.166116,-0.205631,-0.506055,-0.712457,-0.406457,-1.039035,-0.907306,-2.332188,-1.441203,-1.726671,-1.736907,-1.765831,-1.883914,-2.344772,-2.081966,-2.084192,-2.029692,-2.062323,-2.126836,-2.133927,-2.481068,-2.471657,-2.595208,-2.770602,-2.928297,-3.073427,-3.080071,-3.241901,-3.473099,-3.722559,-3.759212,-3.815769,-3.895163,-3.861351,-3.902331,-4.045822,-4.056431,-4.397781,-4.385115,-4.636528,-4.617573,2.0
329,329,577,11750000000.000082,0.8907286798572072,0.8779607799442881,3.5867258434164855,0.9197154170587533,2.7631043817716003,-0.5,-0.471212,-1.258178,6.516904,6.65502,7.033335,3.055753,4.07805,2.772765,2.616183,-1.451905,2.281999,2.439721,1.528968,2.490614,1.466678,0.677544,-0.163754,-0.18522,-0.224609,-0.531146,-0.733763,-0.421521,-1.066922,-0.934441,-2.374841,-1.474275,-1.762008,-1.772423,-1.801652,-1.921363,-2.383282,-2.120463,-2.122739,-2.067441,-2.098861,-2.165663,-2.172444,-2.525144,-2.515297,-2.640498,-2.817791,-2.977558,-3.1241,-3.13091,-3.29414,-3.527209,-3.778273,-3.814981,-3.871723,-3.951219,-3.917694,-3.959015,-4.103273,-4.114583,-4.458513,-4.445977,-4.699614,-4.680967,2.0
330,330,578,11750000000.000082,0.8907363837829453,0.8774403292239632,3.5847420635816363,0.8903833805291635,2.784242750346865,-0.5,-0.471186,-1.294666,6.503133,6.617381,7.036159,3.035564,4.105634,2.814475,2.65394,-1.488679,2.308626,2.450927,1.532616,2.507292,1.470259,0.669066,-0.179341,-0.202842,-0.242311,-0.554933,-0.75354,-0.434926,-1.09354,-0.960257,-2.416769,-1.506074,-1.795965,-1.806798,-1.836056,-1.957635,-2.420704,-2.157892,-2.160231,-2.104067,-2.133615,-2.203252,-2.209543,-2.568616,-2.558296,-2.685249,-2.864583,-3.026484,-3.174544,-3.181476,-3.346133,-3.581104,-3.833784,-3.870553,-3.927478,-4.007078,-3.973838,-4.015501,-4.16051,-4.172544,-4.519071,-4.50668,-4.76258,-4.744251,2.0
331,331,579,11750000000.000082,0.8907438476915781,0.8768923539162842,3.5827687201346823,0.8610271212315702,2.805433287649862,-0.5,-0.471169,-1.33097,6.488953,6.579424,7.035963,3.015057,4.131651,2.854777,2.690403,-1.525264,2.333791,2.461349,1.535714,2.52313,1.473247,0.660631,-0.194352,-0.219826,-0.259698,-0.57822,-0.772614,-0.447715,-1.119662,-0.985523,-2.458494,-1.537238,-1.829276,-1.84047,-1.86958,-1.9933,-2.457588,-2.194823,-2.19724,-2.13987,-2.167073,-2.240113,-2.24586,-2.612008,-2.601172,-2.729964,-2.911457,-3.075525,-3.225183,-3.232204,-3.398298,-3.635151,-3.889429,-3.926263,-3.983369,-4.06307,-4.03011,-4.072107,-4.217829,-4.230586,-4.579656,-4.567417,-4.82557,-4.807563,2.0
332,332,580,11750000000.000082,0.8907510379613723,0.876317806061093,3.580747409020911,0.8315583885952839,2.8265309753101655,-0.5,-0.471145,-1.366178,6.475695,6.542106,7.03487,2.995453,4.158121,2.895889,2.727715,-1.560756,2.359468,2.472608,1.539877,2.539814,1.477241,0.653739,-0.20728,-0.234727,-0.275349,-0.599684,-0.789557,-0.458198,-1.144046,-1.008898,-2.499244,-1.566604,-1.860769,-1.872324,-1.901083,-2.027337,-2.492987,-2.230277,-2.232789,-2.173772,-2.19805,-2.275024,-2.280335,-2.654636,-2.643218,-2.774009,-2.957876,-3.124211,-3.275609,-3.282678,-3.450276,-3.68903,-3.944932,-3.981837,-4.039127,-4.11893,-4.086252,-4.128584,-4.275001,-4.288502,-4.640137,-4.628073,-4.888544,-4.870872,2.0
