,index,EEP,isochrone_age_yr,initial_mass,star_mass,log_Teff,log_g,log_L,[Fe/H]_init,[Fe/H],WFC3_UVIS_F200LP,WFC3_UVIS_F218W,WFC3_UVIS_F225W,WFC3_UVIS_F275W,WFC3_UVIS_F280N,WFC3_UVIS_F300X,WFC3_UVIS_F336W,WFC3_UVIS_F343N,WFC3_UVIS_F350LP,WFC3_UVIS_F373N,WFC3_UVIS_F390M,WFC3_UVIS_F390W,WFC3_UVIS_F395N,WFC3_UVIS_F410M,WFC3_UVIS_F438W,WFC3_UVIS_F467M,WFC3_UVIS_F469N,WFC3_UVIS_F475W,WFC3_UVIS_F475X,WFC3_UVIS_F487N,WFC3_UVIS_F502N,WFC3_UVIS_F547M,WFC3_UVIS_F555W,WFC3_UVIS_F600LP,WFC3_UVIS_F606W,WFC3_UVIS_F621M,WFC3_UVIS_F625W,WFC3_UVIS_F631N,WFC3_UVIS_F645N,WFC3_UVIS_F656N,WFC3_UVIS_F657N,WFC3_UVIS_F658N,WFC3_UVIS_F665N,WFC3_UVIS_F673N,WFC3_UVIS_F680N,WFC3_UVIS_F689M,WFC3_UVIS_F763M,WFC3_UVIS_F775W,WFC3_UVIS_F814W,WFC3_UVIS_F845M,WFC3_UVIS_F850LP,WFC3_UVIS_F953N,WFC3_IR_F098M,WFC3_IR_F105W,WFC3_IR_F110W,WFC3_IR_F125W,WFC3_IR_F126N,WFC3_IR_F127M,WFC3_IR_F128N,WFC3_IR_F130N,WFC3_IR_F132N,WFC3_IR_F139M,WFC3_IR_F140W,WFC3_IR_F153M,WFC3_IR_F160W,WFC3_IR_F164N,WFC3_IR_F167N,phase
646,646,894,11750000000.000082,0.8376637305904145,0.7809581986042355,3.5734219171766832,0.2553341875463041,3.322859897854622,-1.0,-0.977879,-2.522094,5.457286,5.377066,6.002209,1.939797,3.292535,2.085677,1.912243,-2.718297,1.41694,1.534557,0.632489,1.594496,0.585224,-0.268088,-1.164328,-1.183774,-1.306123,-1.667677,-1.77823,-1.550889,-2.231323,-2.089894,-3.688612,-2.693678,-2.994713,-3.011377,-3.042213,-3.173496,-3.64405,-3.378525,-3.384063,-3.333913,-3.376014,-3.451016,-3.458018,-3.844512,-3.83918,-3.977491,-4.167993,-4.344489,-4.500378,-4.510211,-4.683972,-4.929515,-5.191382,-5.228752,-5.287091,-5.367538,-5.335505,-5.379078,-5.528455,-5.55082,-5.920249,-5.909432,-6.183808,-6.16432,5.0
647,647,895,11750000000.000082,0.8376637306431974,0.7809576716160669,3.5720735595852315,0.23775753222934232,3.3350428335552262,-1.0,-0.977869,-2.540102,5.454673,5.358173,6.010428,1.932477,3.314843,2.117908,1.942834,-2.736485,1.442427,1.551117,0.644845,1.613451,0.598826,-0.262912,-1.163623,-1.184119,-1.308686,-1.675161,-1.78106,-1.550706,-2.240593,-2.098773,-3.710361,-2.707236,-3.009762,-3.026722,-3.057501,-3.190493,-3.662075,-3.396494,-3.402124,-3.350934,-3.391572,-3.468876,-3.475429,-3.867447,-3.861702,-4.001451,-4.193552,-4.37165,-4.528539,-4.538555,-4.713526,-4.960434,-5.223354,-5.260815,-5.319299,-5.399817,-5.367989,-5.411798,-5.56151,-5.584405,-5.955504,-5.944913,-6.221128,-6.201923,5.0
648,648,896,11750000000.000082,0.8376637306975432,0.7809570559563178,3.5707243853210486,0.22017891484689295,3.3472244162944667,-1.0,-0.977869,-2.557972,5.452194,5.339169,6.016299,1.925254,3.337225,2.150796,1.974099,-2.754534,1.467965,1.568089,0.657781,1.632874,0.613045,-0.257272,-1.162539,-1.184175,-1.310878,-1.682479,-1.783628,-1.549995,-2.24968,-2.1075,-3.731958,-2.720731,-3.024818,-3.042034,-3.072878,-3.207489,-3.680073,-3.414448,-3.42017,-3.367939,-3.407125,-3.486555,-3.492918,-3.890265,-3.88407,-4.025261,-4.218998,-4.398687,-4.556508,-4.566665,-4.742945,-4.991283,-5.255224,-5.292772,-5.351394,-5.431978,-5.400349,-5.444398,-5.594495,-5.617926,-5.990728,-5.980365,-6.258422,-6.239507,5.0
649,649,897,11750000000.000082,0.8376637307530179,0.7809563771738887,3.5693765812150406,0.20260359527080007,3.359408147469744,-1.0,-0.977858,-2.575725,5.449799,5.320052,6.019961,1.918055,3.359582,2.184173,2.005872,-2.772464,1.493449,1.585375,0.671197,1.652656,0.627771,-0.251234,-1.161113,-1.183965,-1.31274,-1.689649,-1.785953,-1.548926,-2.258595,-2.116085,-3.75342,-2.734149,-3.039875,-3.057303,-3.088301,-3.22447,-3.698035,-3.432376,-3.438191,-3.384923,-3.422638,-3.504098,-3.510341,-3.912978,-3.906301,-4.048942,-4.244361,-4.425612,-4.584309,-4.594568,-4.77224,-5.022069,-5.287007,-5.324638,-5.38339,-5.464037,-5.4326,-5.476892,-5.627415,-5.651388,-6.025918,-6.015786,-6.295689,-6.277067,5.0
650,650,898,11750000000.000082,0.8376637308125104,0.7809554713664691,3.5680126346396284,0.18499256541842848,3.3715628951226737,-1.0,-0.977856,-2.593132,5.447894,5.301047,6.021987,1.911193,3.382468,2.218654,2.038751,-2.790048,1.519449,1.60345,0.685587,1.673286,0.643492,-0.244356,-1.158919,-1.183073,-1.313877,-1.696307,-1.787633,-1.546932,-2.266993,-2.124177,-3.77456,-2.747181,-3.05462,-3.072228,-3.103474,-3.241158,-3.715701,-3.450018,-3.455925,-3.401607,-3.437653,-3.521478,-3.527398,-3.935409,-3.928216,-4.072333,-4.269486,-4.452312,-4.611843,-4.622169,-4.801323,-5.052709,-5.318644,-5.356357,-5.415233,-5.49594,-5.464691,-5.50923,-5.660217,-5.684749,-6.061051,-6.05116,-6.332938,-6.314616,5.0
651,651,899,11750000000.000082,0.8376637308731772,0.7809544734016122,3.5666469607104467,0.16737743421356557,3.3837147844605746,-1.0,-0.977871,-2.610381,5.446157,5.281995,6.022167,1.904385,3.405323,2.253533,2.072042,-2.80747,1.545372,1.621807,0.700442,1.694227,0.659211,-0.237035,-1.156295,-1.181812,-1.31462,-1.702713,-1.788961,-1.544385,-2.275121,-2.132025,-3.795533,-2.760017,-3.069219,-3.086968,-3.118551,-3.257714,-3.733227,-3.467528,-3.473529,-3.418094,-3.452396,-3.538684,-3.544253,-3.957698,-3.949966,-4.095575,-4.294494,-4.478905,-4.639223,-4.649584,-4.830294,-5.083269,-5.350196,-5.387992,-5.446984,-5.527749,-5.49668,-5.54147,-5.692947,-5.718047,-6.096142,-6.086498,-6.37016,-6.352141,5.0
652,652,900,11750000000.000082,0.8376637309370709,0.7809532246771198,3.565274791154428,0.14974726355069748,3.395855593866001,-1.0,-0.977858,-2.627409,5.444619,5.262962,6.020774,1.897712,3.428272,2.288913,2.10581,-2.824672,1.571354,1.64055,0.715853,1.715587,0.67543,-0.229171,-1.153128,-1.180062,-1.31487,-1.708755,-1.789817,-1.541166,-2.282874,-2.139513,-3.816287,-2.772551,-3.083534,-3.10143,-3.133398,-3.274033,-3.750516,-3.484812,-3.490906,-3.434272,-3.466819,-3.555609,-3.560816,-3.979796,-3.971503,-4.118628,-4.319352,-4.505365,-4.666437,-4.676806,-4.859121,-5.113729,-5.381658,-5.419537,-5.478638,-5.559459,-5.528565,-5.573607,-5.725595,-5.751274,-6.131185,-6.121796,-6.407356,-6.389648,5.0
653,653,901,11750000000.000082,0.8376637310063391,0.7809516086969364,3.563898315783482,0.13210772375142238,3.407988348616815,-1.0,-0.977849,-2.644239,5.44321,5.243939,6.017899,1.89112,3.451162,2.324565,2.139811,-2.841676,1.597224,1.659523,0.731586,1.737194,0.692054,-0.22086,-1.149464,-1.177857,-1.314682,-1.714456,-1.790228,-1.537344,-2.290271,-2.146657,-3.83685,-2.784791,-3.097569,-3.11561,-3.147969,-3.290111,-3.767565,-3.501862,-3.50805,-3.450168,-3.480892,-3.572251,-3.57704,-4.00172,-3.992849,-4.141514,-4.344079,-4.531693,-4.69352,-4.703875,-4.887826,-5.144094,-5.41304,-5.451005,-5.510207,-5.591083,-5.56036,-5.605655,-5.758163,-5.784434,-6.166173,-6.157046,-6.444521,-6.427126,5.0
654,654,902,11750000000.000082,0.8376637310792262,0.7809497268994179,3.562517459826944,0.11445843702239542,3.4201131828333478,-1.0,-0.97783,-2.660866,5.441915,5.224942,6.013708,1.884607,3.473814,2.360394,2.173993,-2.858474,1.622941,1.67868,0.747255,1.758994,0.709237,-0.212115,-1.145293,-1.175176,-1.314053,-1.719788,-1.790167,-1.532913,-2.297288,-2.153425,-3.857211,-2.796697,-3.111271,-3.129461,-3.162139,-3.305894,-3.784335,-3.518638,-3.524919,-3.465834,-3.494553,-3.588577,-3.592839,-4.023465,-4.014002,-4.164237,-4.368667,-4.557929,-4.720495,-4.730819,-4.916423,-5.174371,-5.444353,-5.482405,-5.541706,-5.622634,-5.592078,-5.637627,-5.790656,-5.817531,-6.201108,-6.192251,-6.481655,-6.46458,5.0
655,655,903,11750000000.000082,0.8376637311591217,0.7809473197363026,3.5611331515202904,0.09680207847716615,3.4322309925626096,-1.0,-0.977817,-2.677295,5.440703,5.205968,6.008333,1.878147,3.496243,2.396141,2.208187,-2.875075,1.648389,1.697906,0.76317,1.780862,0.726742,-0.202988,-1.140635,-1.172029,-1.313015,-1.724751,-1.789633,-1.52791,-2.303923,-2.159811,-3.877377,-2.808249,-3.1246,-3.142955,-3.175915,-3.321352,-3.800799,-3.535115,-3.541491,-3.481209,-3.50781,-3.604573,-3.608279,-4.045037,-4.034974,-4.18681,-4.393139,-4.584093,-4.747398,-4.757678,-4.944932,-5.204565,-5.475608,-5.51375,-5.573147,-5.654126,-5.623733,-5.669534,-5.823075,-5.850558,-6.235987,-6.22741,-6.518756,-6.502005,5.0
656,656,904,11750000000.000082,0.8376637312458307,0.7809442503698616,3.559741565743499,0.07912832150148037,3.4443367292021154,-1.0,-0.9778,-2.693469,5.439622,5.187078,6.002003,1.871794,3.51855,2.431918,2.242439,-2.891419,1.673655,1.717264,0.779437,1.802859,0.744539,-0.193398,-1.135383,-1.1683,-1.311478,-1.729238,-1.788512,-1.522224,-2.310075,-2.165706,-3.897306,-2.819339,-3.137439,-3.155938,-3.189157,-3.336381,-3.816864,-3.5512,-3.557671,-3.496097,-3.520444,-3.620072,-3.623262,-4.066394,-4.055722,-4.209202,-4.417473,-4.610168,-4.774281,-4.784462,-4.973353,-5.234663,-5.506802,-5.545034,-5.604527,-5.685558,-5.655327,-5.70138,-5.855417,-5.88351,-6.270804,-6.262519,-6.55583,-6.539408,5.0
657,657,905,11750000000.000082,0.8376637313417545,0.7809403159818106,3.5583449050857325,0.06144350501732332,3.4564327533859105,-1.0,-0.977777,-2.709417,5.438589,5.168252,5.994826,1.865491,3.540595,2.467516,2.276528,-2.907537,1.698585,1.736601,0.796087,1.824822,0.762533,-0.183438,-1.12959,-1.164028,-1.309502,-1.73327,-1.786831,-1.515919,-2.315771,-2.171126,-3.916978,-2.829955,-3.149763,-3.168383,-3.201823,-3.350949,-3.832521,-3.566882,-3.57345,-3.510472,-3.532408,-3.635064,-3.637775,-4.087554,-4.076269,-4.231435,-4.441693,-4.636178,-4.801148,-4.811224,-5.001717,-5.26468,-5.537948,-5.576274,-5.635863,-5.716948,-5.686879,-5.733182,-5.887692,-5.916405,-6.30556,-6.297576,-6.592871,-6.576782,5.0
658,658,906,11750000000.000082,0.8376637314483822,0.7809353984726793,3.5569376086574858,0.04373530103113895,3.4685090850252616,-1.0,-0.977726,-2.725057,5.4377,5.149571,5.987057,1.859331,3.562684,2.50304,2.310552,-2.923347,1.723308,1.756019,0.812991,1.846853,0.780746,-0.172989,-1.123105,-1.15906,-1.306957,-1.736702,-1.784431,-1.508834,-2.320871,-2.175923,-3.936361,-2.839872,-3.161319,-3.180189,-3.213817,-3.36493,-3.847638,-3.582044,-3.58871,-3.52418,-3.543508,-3.649486,-3.65171,-4.108452,-4.096551,-4.253459,-4.46576,-4.662092,-4.827997,-4.837966,-5.030016,-5.294591,-5.569035,-5.607456,-5.667146,-5.748287,-5.718383,-5.764934,-5.919886,-5.949233,-6.340243,-6.332574,-6.62988,-6.614133,5.0
659,659,907,11750000000.000082,0.837663731577431,0.7809281876675216,3.555534042999529,0.026032228531391737,3.4805939556558005,-1.0,-0.977716,-2.740589,5.436599,5.130871,5.978596,1.853025,3.584352,2.537756,2.343793,-2.939047,1.747241,1.77498,0.829654,1.868382,0.798597,-0.162485,-1.116296,-1.153733,-1.304205,-1.739818,-1.781631,-1.501388,-2.325647,-2.180357,-3.955719,-2.849381,-3.172358,-3.191545,-3.225387,-3.378498,-3.862381,-3.596853,-3.60362,-3.537388,-3.553919,-3.663519,-3.665268,-4.129245,-4.116732,-4.275425,-4.489808,-4.688028,-4.854965,-4.864839,-5.058365,-5.324481,-5.600134,-5.638649,-5.698446,-5.779648,-5.749912,-5.796705,-5.952055,-5.982044,-6.374878,-6.367535,-6.66686,-6.651455,5.0
660,660,908,11750000000.000082,0.8376637317293576,0.7809183921494528,3.5541299136230364,0.008327716104940496,3.492676599487034,-1.0,-0.977684,-2.755915,5.435369,5.112212,5.969687,1.846647,3.605419,2.571728,2.376482,-2.954535,1.770489,1.793555,0.846117,1.889482,0.816149,-0.151843,-1.109052,-1.14793,-1.30115,-1.742489,-1.778307,-1.493449,-2.329987,-2.184299,-3.97491,-2.858353,-3.182752,-3.202435,-3.236248,-3.391534,-3.876652,-3.611198,-3.618069,-3.54995,-3.563462,-3.677047,-3.678287,-4.149879,-4.136758,-4.297291,-4.513802,-4.713956,-4.882059,-4.891852,-5.086761,-5.354333,-5.631232,-5.66984,-5.729753,-5.811022,-5.78146,-5.828491,-5.984189,-6.014827,-6.409451,-6.402446,-6.703804,-6.688745,5.0
661,661,909,11750000000.000082,0.8376637319122624,0.7809047997167107,3.5527245287083105,-0.0093800773134078,3.504755428105624,-1.0,-0.977666,-2.770936,5.434016,5.093558,5.960146,1.840173,3.625552,2.604583,2.408284,-2.969724,1.79339,1.811811,0.862601,1.910195,0.833652,-0.140411,-1.100476,-1.140739,-1.297162,-1.744211,-1.773593,-1.484131,-2.333344,-2.187251,-3.993926,-2.866433,-3.192157,-3.212609,-3.246036,-3.403778,-3.890239,-3.624857,-3.631851,-3.561632,-3.571833,-3.689906,-3.690573,-4.170402,-4.15666,-4.319134,-4.537862,-4.739982,-4.909593,-4.919399,-5.115417,-5.384297,-5.662508,-5.701211,-5.761264,-5.842616,-5.813242,-5.860487,-6.016403,-6.047668,-6.44395,-6.437285,-6.740632,-6.725919,5.0
662,662,910,11750000000.000082,0.8376637321387683,0.780885330031323,3.551304449406654,-0.027124308379717847,3.516808706297625,-1.0,-0.977651,-2.7855,5.432747,5.075065,5.950387,1.833803,3.645079,2.636976,2.439303,-2.984459,1.81623,1.830007,0.879325,1.930789,0.851323,-0.127959,-1.090305,-1.131895,-1.291998,-1.744728,-1.767221,-1.473154,-2.335465,-2.188943,-4.012608,-2.873621,-3.200603,-3.221651,-3.254443,-3.414875,-3.902904,-3.63759,-3.644722,-3.572026,-3.578658,-3.701877,-3.70185,-4.190667,-4.176305,-4.340826,-4.561883,-4.766025,-4.9375,-4.947406,-5.144291,-5.414326,-5.693918,-5.732721,-5.792938,-5.874389,-5.845221,-5.892661,-6.048655,-6.080535,-6.478354,-6.472043,-6.777365,-6.763,5.0
663,663,911,11750000000.000082,0.8376637324275248,0.780856510112661,3.5498822011258766,-0.04487834396736553,3.528858005070931,-1.0,-0.977658,-2.799898,5.431208,5.056632,5.940656,1.827287,3.663633,2.668163,2.469156,-2.999051,1.838128,1.84752,0.895515,1.950625,0.868341,-0.115507,-1.079678,-1.12251,-1.286572,-1.744714,-1.760226,-1.461697,-2.337051,-2.190043,-4.031104,-2.880196,-3.208231,-3.229964,-3.261867,-3.425165,-3.914781,-3.649704,-3.656981,-3.581361,-3.584267,-3.713181,-3.712404,-4.210762,-4.195787,-4.36243,-4.585882,-4.792095,-4.965637,-4.975664,-5.173322,-5.444371,-5.725364,-5.764267,-5.824663,-5.906222,-5.877273,-5.924902,-6.080886,-6.113388,-6.512686,-6.506743,-6.814061,-6.800048,5.0
664,664,912,11750000000.000082,0.8376637328029459,0.7808129375416183,3.5484652781718946,-0.06262758922894679,3.5409157548154644,-1.0,-0.977649,-2.81435,5.429216,5.03818,5.930991,1.820478,3.680658,2.697752,2.497462,-3.013671,1.858805,1.86407,0.91087,1.96941,0.88439,-0.103301,-1.068802,-1.112777,-1.281079,-1.744313,-1.752783,-1.449979,-2.338241,-2.190688,-4.049393,-2.886219,-3.215122,-3.237636,-3.268357,-3.434917,-3.926091,-3.661225,-3.668632,-3.589846,-3.588715,-3.723895,-3.722311,-4.230764,-4.215161,-4.384007,-4.609928,-4.81826,-4.994064,-5.004231,-5.202585,-5.474487,-5.756875,-5.79588,-5.856472,-5.938151,-5.909436,-5.957252,-6.113129,-6.146253,-6.546958,-6.541395,-6.850718,-6.837057,5.0
665,665,913,11750000000.000082,0.8376637332950093,0.7807466655586683,3.5470462810496266,-0.08039436578133721,3.5529703359076485,-1.0,-0.977641,-2.828607,5.426908,5.019822,5.921638,1.813502,3.696818,2.725922,2.524361,-3.028096,1.878445,1.879799,0.925531,1.987287,0.899603,-0.091165,-1.057459,-1.102473,-1.275331,-1.743323,-1.744667,-1.437766,-2.338861,-2.190511,-4.067472,-2.891498,-3.221074,-3.244452,-3.273698,-3.444177,-3.937101,-3.671852,-3.679414,-3.597272,-3.591741,-3.733845,-3.731384,-4.250587,-4.234382,-4.405553,-4.633966,-4.844478,-5.022746,-5.033075,-5.23208,-5.504663,-5.788427,-5.827538,-5.88835,-5.970162,-5.9417,-5.989702,-6.145369,-6.179121,-6.581161,-6.575995,-6.887343,-6.87404,5.0
666,666,914,11750000000.000082,0.8376637339553825,0.7806438439651815,3.5456285165066443,-0.09817913560764609,3.5650278658599617,-1.0,-0.977636,-2.842712,5.424185,5.001554,5.912857,1.806289,3.712093,2.752407,2.549047,-3.042367,1.896896,1.894539,0.939317,2.004077,0.913787,-0.07923,-1.04574,-1.091678,-1.269425,-1.741621,-1.735939,-1.425159,-2.338967,-2.189627,-4.085398,-2.896041,-3.226068,-3.250448,-3.277521,-3.452672,-3.94746,-3.682061,-3.689858,-3.603771,-3.593319,-3.743041,-3.739633,-4.270264,-4.253469,-4.427004,-4.658033,-4.870785,-5.051724,-5.062222,-5.261864,-5.534936,-5.820041,-5.859252,-5.920306,-6.002272,-5.974087,-6.022277,-6.177623,-6.212005,-6.615301,-6.610547,-6.923936,-6.910994,5.0
667,667,915,11750000000.000082,0.8376637348984437,0.7804748208054093,3.544213077952027,-0.11599439494856464,3.5770890009917444,-1.0,-0.977639,-2.856656,5.421021,4.983347,5.904531,1.79882,3.726233,2.776703,2.572077,-3.056477,1.914105,1.908216,0.952143,2.019698,0.926842,-0.067542,-1.033668,-1.080393,-1.263376,-1.739271,-1.726537,-1.411955,-2.338393,-2.188072,-4.103198,-2.899827,-3.230083,-3.255325,-3.27991,-3.460351,-3.957126,-3.691815,-3.69979,-3.609233,-3.593365,-3.751447,-3.747015,-4.289797,-4.272424,-4.448437,-4.682138,-4.897195,-5.081015,-5.091661,-5.291975,-5.565334,-5.851718,-5.891028,-5.952351,-6.03449,-6.006608,-6.054991,-6.209901,-6.244913,-6.649378,-6.645051,-6.960497,-6.947917,5.0
668,668,916,11750000000.000082,0.8376637374331217,0.7799246641884855,3.54277096564161,-0.13406961657803912,3.5890949637797047,-1.0,-0.97762,-2.869913,5.418103,4.965431,5.896995,1.791717,3.740215,2.800331,2.594786,-3.069903,1.931048,1.921845,0.965027,2.035219,0.939813,-0.055118,-1.020292,-1.067746,-1.256256,-1.735569,-1.715618,-1.397042,-2.336448,-2.185663,-4.120374,-2.902069,-3.232088,-3.258486,-3.280454,-3.466745,-3.965686,-3.700476,-3.708657,-3.61305,-3.591027,-3.75842,-3.752893,-4.30884,-4.290854,-4.469485,-4.706033,-4.923408,-5.110298,-5.121056,-5.322193,-5.595753,-5.883346,-5.922762,-5.984366,-6.066688,-6.039124,-6.087709,-6.242122,-6.277755,-6.683377,-6.679474,-6.997029,-6.984821,5.0
669,669,917,11750000000.000082,0.8376637414882588,0.778998671812893,3.544115450144763,-0.1167397657854038,3.5766362387022816,-1.0,-0.977623,-2.854436,5.423857,4.985267,5.90708,1.801403,3.730062,2.781106,2.576418,-3.054268,1.918056,1.911923,0.95588,2.023525,0.930577,-0.063813,-1.029832,-1.076618,-1.259897,-1.735982,-1.722844,-1.407918,-2.335214,-2.184824,-4.101223,-2.896905,-3.22716,-3.252443,-3.276854,-3.457677,-3.954596,-3.68929,-3.697276,-3.60638,-3.590103,-3.7488,-3.744296,-4.287941,-4.270529,-4.446712,-4.680601,-4.895808,-5.079841,-5.090487,-5.290849,-5.564216,-5.850683,-5.889998,-5.95134,-6.033493,-6.005632,-6.054028,-6.208902,-6.243964,-6.648513,-6.644222,-6.959824,-6.947268,5.0
670,670,918,11750000000.000082,0.8376637433001746,0.7786387497351386,3.5456011288727054,-0.09777132427604704,3.563413347534553,-1.0,-0.97762,-2.838416,5.428532,5.005783,5.917135,1.810607,3.716512,2.756887,2.553504,-3.038073,1.901243,1.898809,0.9437,2.008366,0.91816,-0.074808,-1.041227,-1.087197,-1.26493,-1.737124,-1.731435,-1.420477,-2.3345,-2.185129,-4.081144,-2.891586,-3.221609,-3.246003,-3.273018,-3.448267,-3.943095,-3.677693,-3.685491,-3.5993,-3.58872,-3.738612,-3.735186,-4.266042,-4.249235,-4.422812,-4.653892,-4.866675,-5.047672,-5.058157,-5.257815,-5.530889,-5.816013,-5.855225,-5.916284,-5.998253,-5.970073,-6.018266,-6.173603,-6.208008,-6.611338,-6.6066,-6.92005,-6.907114,5.0
671,671,919,11750000000.000082,0.8376637447865618,0.7783819125946155,3.547094234789861,-0.07872852573754253,3.550202217269436,-1.0,-0.977629,-2.822301,5.432583,5.026287,5.927605,1.819414,3.70149,2.729996,2.528484,-3.021783,1.882823,1.884298,0.930251,1.991685,0.904284,-0.086275,-1.052427,-1.09743,-1.269969,-1.737702,-1.739466,-1.432551,-2.333169,-2.184835,-4.060989,-2.885552,-3.215091,-3.23843,-3.267727,-3.43806,-3.930925,-3.665675,-3.673229,-3.591181,-3.58577,-3.727649,-3.725221,-4.244043,-4.227857,-4.398941,-4.627268,-4.837687,-5.015873,-5.026172,-5.225165,-5.497718,-5.781428,-5.820533,-5.881336,-5.963145,-5.934672,-5.982667,-6.138341,-6.172088,-6.5741,-6.568932,-6.880239,-6.866923,5.0
672,672,920,11750000000.000082,0.8376637461021178,0.7781845281979285,3.5485911877294973,-0.05964535916955176,3.536998654867482,-1.0,-0.977619,-2.806054,5.436115,5.046859,5.938619,1.827905,3.685392,2.701116,2.50095,-3.005357,1.862977,1.868591,0.915736,1.973698,0.889169,-0.098056,-1.063298,-1.107205,-1.274906,-1.737563,-1.746898,-1.444267,-2.331327,-2.183814,-4.040692,-2.878752,-3.207564,-3.229993,-3.260827,-3.427046,-3.91809,-3.653218,-3.660608,-3.582069,-3.581263,-3.71589,-3.714382,-4.221908,-4.206357,-4.374995,-4.600695,-4.808814,-4.984412,-4.994534,-5.192846,-5.464666,-5.74692,-5.785913,-5.846485,-5.928154,-5.899415,-5.947214,-6.103104,-6.136192,-6.536797,-6.531214,-6.840395,-6.826703,5.0
673,673,921,11750000000.000082,0.8376637473107745,0.7780268590957972,3.5500888955826087,-0.040540056123396784,3.5237977269091907,-1.0,-0.977619,-2.78964,5.439216,5.067494,5.949914,1.836143,3.668195,2.670515,2.471709,-2.988765,1.841846,1.851854,0.900341,1.954577,0.873016,-0.11002,-1.073756,-1.11645,-1.279652,-1.736856,-1.753683,-1.455545,-2.328934,-2.181984,-4.020196,-2.871199,-3.199064,-3.220678,-3.252721,-3.415558,-3.904943,-3.639823,-3.647073,-3.57185,-3.57526,-3.703345,-3.702684,-4.199611,-4.184727,-4.351041,-4.57414,-4.780022,-4.953254,-4.963221,-5.160797,-5.431693,-5.712465,-5.75135,-5.811717,-5.893261,-5.864276,-5.911879,-6.067871,-6.100307,-6.499421,-6.493443,-6.800515,-6.786449,5.0
674,674,922,11750000000.000082,0.8376637484200689,0.7779010188632957,3.55159475865696,-0.021400076868890047,3.51061218331382,-1.0,-0.977628,-2.773332,5.441755,5.088072,5.961207,1.844004,3.649121,2.63803,2.44065,-2.972252,1.819255,1.833959,0.883942,1.934193,0.855711,-0.122327,-1.084007,-1.125374,-1.28439,-1.735779,-1.760035,-1.466614,-2.326154,-2.179707,-3.999516,-2.863087,-3.189799,-3.210702,-3.243637,-3.403476,-3.89118,-3.625833,-3.632931,-3.56074,-3.568032,-3.690194,-3.690318,-4.177239,-4.162999,-4.327085,-4.547659,-4.751351,-4.922432,-4.932267,-5.129016,-5.398808,-5.678096,-5.716874,-5.777053,-5.858484,-5.82927,-5.876671,-6.032659,-6.064443,-6.461987,-6.455625,-6.760596,-6.746159,5.0
675,675,923,11750000000.000082,0.8376637494372156,0.7778008292711898,3.553094947383819,-0.0022590980079858908,3.4974170021876314,-1.0,-0.977619,-2.756768,5.444065,5.108756,5.972547,1.851759,3.629175,2.604409,2.40843,-2.955507,1.795727,1.81541,0.867054,1.913079,0.837791,-0.13454,-1.093665,-1.133619,-1.288749,-1.734041,-1.765618,-1.477044,-2.322714,-2.176705,-3.978592,-2.854282,-3.179614,-3.199861,-3.233408,-3.390427,-3.876525,-3.611108,-3.61806,-3.548373,-3.559394,-3.67625,-3.677094,-4.15464,-4.141068,-4.302996,-4.521124,-4.722686,-4.891845,-4.90157,-5.097387,-5.365922,-5.643756,-5.682425,-5.742435,-5.823763,-5.794335,-5.841529,-5.997414,-6.028556,-6.42447,-6.417743,-6.720641,-6.705836,5.0
676,676,924,11750000000.000082,0.837663750346925,0.7777232993450873,3.554597564365703,0.016889258552868706,3.4842365806065456,-1.0,-0.977619,-2.739934,5.446076,5.129324,5.982972,1.859249,3.60769,2.569254,2.374348,-2.938493,1.771811,1.79634,0.850121,1.891339,0.819746,-0.145612,-1.101381,-1.139836,-1.291791,-1.731043,-1.769196,-1.48551,-2.317918,-2.172365,-3.957548,-2.844558,-3.168457,-3.187927,-3.221805,-3.376327,-3.861045,-3.595548,-3.60238,-3.534857,-3.549302,-3.66157,-3.662995,-4.132032,-4.11911,-4.279016,-4.494819,-4.694281,-4.86203,-4.871805,-5.066264,-5.333327,-5.609793,-5.648364,-5.708237,-5.789486,-5.759864,-5.806812,-5.962388,-5.992839,-6.386892,-6.379797,-6.680527,-6.665349,5.0
677,677,925,11750000000.000082,0.8376637511178573,0.7776663210955517,3.556114133118548,0.03606010092359493,3.471100752050712,-1.0,-0.977619,-2.72308,5.447552,5.149706,5.992622,1.86631,3.584865,2.532422,2.339093,-2.921463,1.746596,1.776298,0.832438,1.868547,0.80086,-0.156854,-1.108828,-1.145709,-1.294762,-1.727766,-1.77237,-1.493679,-2.312841,-2.167701,-3.936537,-2.834435,-3.156753,-3.175792,-3.209569,-3.361813,-3.845223,-3.579648,-3.586369,-3.520811,-3.538427,-3.646538,-3.648499,-4.109465,-4.097202,-4.255142,-4.468665,-4.666056,-4.832605,-4.842474,-5.035398,-5.300853,-5.575988,-5.614457,-5.67421,-5.755388,-5.725581,-5.772271,-5.927452,-5.957206,-6.349313,-6.341857,-6.640398,-6.624846,5.0
